country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"Institutional fragmentation and weak/contested governance arrangements can reduce administrative stability and predictability in public institutions. This can plausibly manifest as frequent changes in responsible officials and committee members, weakening implementation continuity and institutional memory needed for procurement processes.",0.58,P177627,63fa40b6,Aide Memoire
SOM-005,Federal–state confrontation increases risk of renewed armed clashes,Escalating federal–member state tensions can drive changes in appointments and counterpart structures (including in line ministries and affiliated committees) as political alignments shift. Such politically driven turnover can disrupt project implementation continuity and procurement governance.,0.52,P177627,63fa40b6,Aide Memoire
SOM-010,Political constraints restrict humanitarian operations and movement in the north,"Reported political constraints and governance frictions that impede operational logic are consistent with a broader pattern of politicization and weak administrative coordination. In such an environment, turnover and limited orientation of committee members become more likely, amplifying delays and inconsistencies in implementation decisions.",0.46,P177627,63fa40b6,Aide Memoire
SOM-006,Al-Shabaab territorial resurgence and increased attack tempo undermine security gains,The need for UXO/explosive device screening on infrastructure sites is plausibly linked to the broader deterioration in security conditions associated with increased militant activity. Higher attack tempo and contested/recaptured areas raise the likelihood of explosive contamination and IED/UXO threats that directly constrain safe construction access and site operations.,0.8,P177627,844020b7,Aide Memoire
SOM-008,Ongoing kinetic operations and airstrikes reflect persistent conflict intensity in the south,Persistent kinetic operations are commonly associated with residual explosive hazards (unexploded ordnance and other explosive remnants). The project’s requirement for UXO/explosive screening aligns with operating in an environment where active conflict and military operations can leave infrastructure corridors and worksites contaminated or at heightened risk.,0.75,P177627,844020b7,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"Institutional and territorial fragmentation can weaken security provision and control of worksites/road corridors, increasing exposure to explosive hazards and complicating systematic clearance and verification. This can translate into persistent UXO/IED screening needs as a routine implementation constraint.",0.6,P177627,844020b7,Aide Memoire
SOM-005,Federal–state confrontation increases risk of renewed armed clashes,"Renewed armed clashes between federal and member-state forces can generate explosive contamination and elevate risks around infrastructure sites, necessitating enhanced explosive hazard screening and security assessments to maintain safe access for contractors and supervision teams.",0.55,P177627,844020b7,Aide Memoire
SOM-006,Al-Shabaab territorial resurgence and increased attack tempo undermine security gains,"The project’s reported “significant physical insecurity” and constraints on monitoring/implementing E&S measures are plausibly linked to the wider deterioration in security conditions driven by increased Al‑Shabaab activity and territorial contestation, which can limit safe access to sites and undermine oversight.",0.78,P170922,95dbf126,Aide Memoire
SOM-008,Ongoing kinetic operations and airstrikes reflect persistent conflict intensity in the south,"Persistent conflict intensity (including active operations and airstrikes) aligns with the project’s experience of extreme FCV conditions and physical insecurity, which can directly disrupt field presence, contractor movement, and E&S supervision.",0.7,P170922,95dbf126,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"The project’s “limited presence of government institutions” and weak institutional reach are consistent with broader federal fragmentation that reduces state presence and control in contested areas, making E&S implementation and monitoring harder to enforce.",0.73,P170922,95dbf126,Aide Memoire
SOM-005,Federal–state confrontation increases risk of renewed armed clashes,"Federal–member state confrontation and associated armed clashes can weaken local administrative authority and security provision, reinforcing the project’s cited limited government presence and elevating access and supervision risks for E&S measures.",0.6,P170922,95dbf126,Aide Memoire
SOM-010,Political constraints restrict humanitarian operations and movement in the north,"Reported political restrictions on operational movement mirror the project’s constraints from insecurity and weak institutional presence, as both dynamics can limit travel, access, and on-the-ground monitoring needed for ESCP/E&S implementation.",0.56,P170922,95dbf126,Aide Memoire
SOM-006,Al-Shabaab territorial resurgence and increased attack tempo undermine security gains,"The project’s inability to move heavy equipment by road and reliance on risky/limited airlift is plausibly linked to heightened insurgent presence and attacks that degrade road security and constrain overland logistics corridors, including access to Baidoa.",0.75,P170922,8e8aa1d0,Aide Memoire
SOM-008,Ongoing kinetic operations and airstrikes reflect persistent conflict intensity in the south,Persistent conflict operations in southern Somalia are consistent with contested movement routes and elevated security restrictions that can directly disrupt contractor mobilization and equipment transport to work sites such as Baidoa.,0.65,P170922,8e8aa1d0,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"Institutional and security fragmentation can reduce coordinated area security and predictability of access permissions/checkpoints, increasing exposure to insecurity along transport routes and compounding logistics delays for civil works implementation.",0.55,P170922,8e8aa1d0,Aide Memoire
SOM-006,Al-Shabaab territorial resurgence and increased attack tempo undermine security gains,"The need to negotiate and fund a Security Management Plan (SMP) for works in Baidoa, and delays in agreeing security costs, are plausibly linked to a higher-threat operating environment. Al‑Shabaab resurgence and increased attacks typically raise required protective measures, complicate security planning, and increase security-related costs that then become points of delay.",0.7,P170922,5b9847c4,Aide Memoire
SOM-008,Ongoing kinetic operations and airstrikes reflect persistent conflict intensity in the south,"Persistent conflict intensity in southern Somalia can disrupt project operations and make security arrangements harder to finalize (e.g., changing risk levels, shifting control of areas, heightened force protection requirements). This aligns with delays in operationalizing the SMP and agreeing on security arrangements/costs needed to implement works safely.",0.6,P170922,5b9847c4,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"Fragmented authority and coordination challenges between federal and member-state actors can complicate agreement on who provides security, under what rules, and at what cost—contributing to SMP operationalization delays. Such fragmentation also reinforces insecurity that drives up security requirements.",0.5,P170922,5b9847c4,Aide Memoire
SOM-003,"Large-scale displacement disrupts agriculture, markets, and aid delivery","The incident occurred at an IDP/settlement civil works site in Garowe, and the need for armed police suggests localized instability linked to displacement-site pressures (e.g., disputes over services, land/beneficiary targeting, or community–IDP tensions) that commonly accompany large-scale displacement contexts.",0.72,P170922,517ceae5,Aide Memoire
SOM-010,Political constraints restrict humanitarian operations and movement in the north,"Garowe is in the north (Puntland), where the FCV risk notes political and operational constraints on humanitarian movement and operations. The requirement for armed police to secure works indicates a similar operating environment where political/security constraints can directly disrupt on-the-ground implementation at displacement-related sites.",0.55,P170922,517ceae5,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"The broader fragility dynamic of fragmented governance and contested authority can weaken local dispute resolution and security management, increasing the likelihood that localized disputes at project sites escalate and interrupt works (as evidenced by the need for armed police deployment).",0.45,P170922,517ceae5,Aide Memoire
SOM-006,Al-Shabaab territorial resurgence and increased attack tempo undermine security gains,"The realized risk is a terror attack near the project site in Kismayo (Lower Juba). This is plausibly linked to the broader trend of heightened militant activity and increased attack tempo attributed to Al‑Shabaab, which directly elevates the probability of attacks around project areas and constrains contractor mobility, site access, and security arrangements.",0.78,P170922,083ff0eb,Aide Memoire
SOM-008,Ongoing kinetic operations and airstrikes reflect persistent conflict intensity in the south,"Kismayo is in southern Somalia, where conflict dynamics remain active. Persistent operations and counter-operations in the south are consistent with an elevated threat environment in which terror attacks near project sites can occur and disrupt implementation through road insecurity, curfews, and heightened security protocols.",0.66,P170922,083ff0eb,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"If federal–member state fragmentation reduces coherence of security governance and coordination, it can create operational space for armed groups and weaken protective coverage around strategic locations such as Kismayo, increasing the likelihood of attacks affecting project implementation.",0.55,P170922,083ff0eb,Aide Memoire
SOM-005,Federal–state confrontation increases risk of renewed armed clashes,"Kismayo is the capital of Jubaland, and heightened federal–Jubaland tensions can complicate local security command-and-control and coordination. This can indirectly increase implementation risk by weakening the security environment and contributing to instability that armed actors exploit, though the direct linkage to the specific terror attack is uncertain.",0.42,P170922,083ff0eb,Aide Memoire
SOM-003,"Large-scale displacement disrupts agriculture, markets, and aid delivery","The realized project risk is directly driven by large-scale displacement and secondary movements (including flood-driven mobility), which are increasing and reshaping demand for services in project locations (e.g., Banadir, Baidoa). This aligns with the country-level FCV risk that displacement dynamics disrupt normal access patterns and complicate delivery/targeting of assistance.",0.84,P170922,1075bf66,Aide Memoire
SOM-005,Federal–state confrontation increases risk of renewed armed clashes,The project delay stems directly from an unresolved Federal Government–Puntland governance/political impasse (unsigned Subsidiary Agreement). This aligns with the broader pattern of heightened federal–member state confrontation that disrupts intergovernmental cooperation and can stall nationally coordinated implementation arrangements.,0.78,P177627,dbe6fe7c,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"The unsigned Subsidiary Agreement reflects functional fragmentation and mistrust within Somalia’s federal system, undermining routine operational coordination between the FGS and member states. This same governance fragmentation risk is flagged at country level as a driver of weakened state cohesion and implementation capacity.",0.72,P177627,dbe6fe7c,Aide Memoire
SOM-004,Electoral and constitutional reform disputes deepen polarization and risk instability,"Disputes over the country’s political direction and center–periphery relations (including tensions around centralization and federal arrangements) plausibly contribute to delays in formal intergovernmental agreements needed for project execution, such as a Subsidiary Agreement with Puntland.",0.56,P177627,dbe6fe7c,Aide Memoire
SOM-005,Federal–state confrontation increases risk of renewed armed clashes,"The non-signing of a Subsidiary Agreement between Puntland and the Federal Government is plausibly linked to heightened federal–member state confrontation. Such political standoffs can directly delay intergovernmental agreements needed for nationwide implementation and financing flows, thereby constraining project scope and disbursement.",0.78,P177627,85d9e0d2,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"The stalled Puntland–FGS Subsidiary Agreement reflects institutional fragmentation within the federal system, where mistrust and contested authority can impede coordinated national programming. This same fragmentation dynamic can undermine joint planning, approvals, and resource transfers that projects rely on for national roll-out.",0.74,P177627,85d9e0d2,Aide Memoire
SOM-004,Electoral and constitutional reform disputes deepen polarization and risk instability,Broader polarization and disputes over constitutional/electoral direction can exacerbate intergovernmental mistrust and reduce incentives for cooperation between the center and federal member states. This political environment can plausibly contribute to delays in signing formal implementation and financing instruments such as subsidiary agreements.,0.62,P177627,85d9e0d2,Aide Memoire
SOM-010,Political constraints restrict humanitarian operations and movement in the north,"Reported political constraints that disrupt operational coordination in northern Somalia are consistent with a wider pattern of politics overriding operational logic. While this risk is framed around movement/operations, similar political blockages can plausibly manifest as delays in administrative agreements needed for project implementation in Puntland.",0.55,P177627,85d9e0d2,Aide Memoire
SOM-010,Political constraints restrict humanitarian operations and movement in the north,"The realized risk of multi-layered approvals delaying implementation in Somaliland is plausibly linked to the broader north-wide pattern of political/governance constraints that impede operational decision-making and field execution. Both reflect institutional and political bottlenecks (permissions, clearances, and administrative gatekeeping) that translate into slower implementation timelines in northern Somalia/Somaliland.",0.76,P177627,7626d28f,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"While Somaliland is not governed through the federal member state architecture, Somalia’s wider fragmentation and contested governance arrangements can contribute to more complex, risk-averse, and multi-actor approval chains for externally financed activities, especially in politically sensitive northern contexts. This is a plausible but indirect linkage to the project’s institutional approval delays.",0.42,P177627,7626d28f,Aide Memoire
SOM-010,Political constraints restrict humanitarian operations and movement in the north,The realized risk (tensions over exclusion of Somaliland districts from site selection) reflects the same northern Somalia political and governance constraints that can obstruct operational decisions and access. Perceived inequitable allocation of benefits can heighten local political sensitivities and translate into restrictions or delays for field implementation in the north.,0.7,P177627,9532b0a8,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"Although Somaliland dynamics are distinct from the federal system, the core fragility driver—political fragmentation and mistrust across authorities/communities—overlaps with the project risk. Disputes over inclusion/exclusion of districts can reinforce governance mistrust and contestation around service delivery, a broader institutional fragility pattern captured by this risk (without implying a direct link to Al‑Shabaab activity in this specific case).",0.45,P177627,9532b0a8,Aide Memoire
SOM-004,Electoral and constitutional reform disputes deepen polarization and risk instability,"The equity and inclusion dispute in site selection plausibly connects to wider polarization and heightened sensitivity to perceived favoritism as political competition intensifies. In such contexts, geographically uneven allocation of project benefits can become politicized and trigger social/political tension that delays implementation.",0.4,P177627,9532b0a8,Aide Memoire
SOM-003,"Large-scale displacement disrupts agriculture, markets, and aid delivery","Persistent, large-scale displacement can generate overlapping or contested land claims (between displaced households, host communities, and returnees) and weaken clarity over who has legitimate use/ownership rights. This plausibly feeds into land tenure problems that complicate siting decisions and implementation planning for project activities.",0.72,P177627,f1ba1929,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,Fragmentation and governance disputes between levels of government can translate into unclear mandates and inconsistent land administration/authorization processes across jurisdictions. That institutional fragility is plausibly linked to land tenure issues emerging during technical discussions and rollout planning.,0.6,P177627,f1ba1929,Aide Memoire
SOM-005,Federal–state confrontation increases risk of renewed armed clashes,"Heightened federal–member state tensions can undermine the enforceability of administrative decisions and complicate coordination on land-related approvals, potentially amplifying land tenure disputes that affect where and how project activities can be implemented.",0.47,P177627,f1ba1929,Aide Memoire
SOM-003,"Large-scale displacement disrupts agriculture, markets, and aid delivery","Widespread displacement and repeated shocks can reinforce restrictive social norms and protection concerns that limit women’s ability to participate safely and openly in community consultations (especially on GBV). Displacement also weakens community structures and trust, making inclusive engagement harder to organize and sustain.",0.56,P177627,338ee77f,Aide Memoire
SOM-006,Al-Shabaab territorial resurgence and increased attack tempo undermine security gains,"Heightened insecurity and insurgent influence can constrain public space and increase fear/retaliation risks around discussing sensitive issues like GBV, which can further suppress women’s voice in consultations and complicate GBV-sensitive implementation.",0.44,P177627,338ee77f,Aide Memoire
SOM-010,Political constraints restrict humanitarian operations and movement in the north,"The realized risk concerns retaliation for sensitive grievances in Somaliland, which is consistent with a northern operating environment where politics constrains operations and can increase intimidation risks for complainants and those handling complaints. In such contexts, weak protection space and political interference can undermine safe, anonymous grievance handling and community trust.",0.58,P177627,c27cdfbb,Aide Memoire
SOM-007,Fragmentation within the federal system creates operational space for Al-Shabaab,"While the realized risk is localized to grievance management, broader governance fragmentation and contested authority can weaken accountability institutions and safeguards, raising the likelihood that sensitive complaints trigger reprisals (e.g., through local powerholders or informal security actors) and discouraging reporting.",0.42,P177627,c27cdfbb,Aide Memoire
SOM-004,Electoral and constitutional reform disputes deepen polarization and risk instability,"Heightened political polarization can increase perceived stakes around reporting misconduct and amplify risks of retaliation against complainants, particularly where grievances implicate politically connected actors or are interpreted through clan/political alignment in the run-up to contested reforms.",0.36,P177627,c27cdfbb,Aide Memoire
