related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The project depends on coordination with development partners and international technical assistance. Taliban restrictions on women's access to UN offices (in force since September 2025, continuing through January 2026) directly undermine: (1) project's ability to support women-owned MSME beneficiaries; (2) female staff participation in DAB, MOF, and ACGF; (3) international technical assistance delivery; (4) UN coordination role. UNAMA mandate was shortened to June 17, 2026 (rather than full year) due to 'deep uncertainty about the mission's ability to operate under Taliban constraints,' signaling broader risk of international actor withdrawal.",0.83,P171886,"PAD identifies 'women-owned/operated businesses' as key vulnerable group and target beneficiary. Component 2 (SME Matching Grants Program) explicitly targets 'MSMEs including women-owned businesses.' PAD also proposes 'coordination with development partners' and 'regular implementation support missions' as mitigation for political risk. However, PAD does not account for Taliban ban on women's access to UN offices (in force since September 2025) or the shortened UNAMA mandate reflecting 'deep uncertainty about the mission's ability to operate under Taliban constraints.' This directly undermines the project's ability to support women-owned MSME beneficiaries and coordinate with international partners."
AFG-2026-11,Afghanistan-Pakistan Conflict Trade Disruption and Economic Spillover,"The project's MSME beneficiaries depend on cross-border trade and supply chains. The Torkham border closure (lasting nearly one month) caused USD 90 million in private sector losses and stranded thousands of trucks. This directly undermines Component 2 (SME Matching Grants Program, US$40M) which targets 'fixed and working capital costs' for MSMEs. Trade disruption reduces MSME viability, revenue generation, and ability to repay credit guarantees provided under Component 1 (Credit Guarantee Fund, US$20M). The conflict also risks 'further accelerating forced returns of Afghans from Pakistan,' compounding displacement and reducing household purchasing power for MSME goods/services.",0.84,P171886,"PAD notes project operates in 'conflict-affected areas' and acknowledges 'conflict affects access to finance through disrupted markets, price volatility, and forced displacement.' Component 2 matching grants target 'fixed and working capital costs' for MSMEs. However, PAD does not account for the scale of current trade disruption: Torkham border closure caused USD 90 million in private sector losses, with 'border closures and trade suspension further compounding Afghanistan's already precarious economic situation.' This directly undermines the project's core assumption that MSMEs can utilize matching grants and generate returns in a context of severe trade disruption."
AFG-2026-03,Taliban Gender Apartheid Intensified by New Criminal Regulation,"The project explicitly targets 'women-owned/operated businesses' as vulnerable group and key beneficiary. Taliban's January 2026 Criminal Procedural Regulations and ongoing restrictions on women's work and movement directly undermine: (1) women's ability to access and utilize matching grants (Component 2); (2) female staff participation in implementing institutions (DAB, MOF, ACGF); (3) women's ability to operate businesses and generate returns on credit guarantees. The ban on women civil servants (formally terminated in January 2026) and restrictions on women's freedom of movement create legal and practical barriers to women-owned MSME participation.",0.86,P171886,"PAD explicitly identifies 'women-owned/operated businesses' as vulnerable group and target beneficiary. Component 2 (SME Matching Grants Program, US$40M) targets 'MSMEs including women-owned businesses.' PAD notes project is 'designed with conflict sensitivity in mind' and addresses 'financial sector stability which is critical for economic recovery in conflict-affected context.' However, PAD does not account for Taliban's January 2026 Criminal Procedural Regulations criminalizing women's movement without permission and the formal termination of women civil servants in January 2026. These directly undermine the project's ability to support women-owned MSME beneficiaries and retain female staff in implementing institutions."
AFG-2026-08,Compounding Climate and Seismic Shocks Overwhelming Response Capacity,"The project operates in a context of recurrent climate and seismic shocks (March-April 2026 floods affecting all eight regions, April 5 earthquake in Hindu Kush killing 14 in Kabul, ongoing drought affecting 12 provinces with 3.4 million people impacted). These shocks directly undermine: (1) MSME viability and ability to utilize matching grants; (2) household purchasing power for MSME goods/services; (3) institutional capacity of DAB, MOF, ACGF to implement project amid emergency response demands; (4) financial system stability that the project seeks to strengthen. PAD notes 'recurrent shocks are acting as threat multipliers, pushing already vulnerable communities into life-threatening conditions.'",0.79,P171886,"PAD identifies 'high vulnerability to shocks (3 in 4 poor households affected by at least one shock)' as fragility factor and notes project includes 'Contingent Emergency Response Component (CERC)' for 'immediate response to eligible crisis or emergency affecting the financial sector.' However, PAD does not account for the scale of current compounding shocks: March-April 2026 floods affecting all eight regions, April 5 earthquake killing 14 in Kabul, ongoing drought affecting 12 provinces with 3.4 million people impacted, and forecast of below-average rainfall under La Nina conditions. These shocks directly undermine MSME viability and institutional capacity to implement the project."
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"Project implementation in eastern border provinces (Nangarhar, Paktika, Kunar, Khost) is directly vulnerable to ongoing cross-border clashes, airstrikes, and displacement. The PAD identifies 47 hard-to-reach districts with limited government access due to security concerns that will be added in subsequent phases, and several of these are in conflict-affected eastern regions. Displacement from the conflict (115,000+ documented by OHCHR) could overwhelm targeting systems and beneficiary identification mechanisms already identified as high-risk in the PAD.",0.85,P174119,"PAD states project covers '275 rural districts' and '14 provincial capital cities' including Jalalabad (Nangarhar province) and Gardez (Paktia province), both in active conflict zones. PAD explicitly notes '47 hard-to-reach (HTR) districts with limited government access due to security concerns will be added in subsequent implementation phase' and acknowledges 'ongoing violent conflict between Taliban and government forces; active insurgent activity at record highs.' PAD identifies 'Beneficiary identification risks (no national registry)' as high fiduciary risk, and notes project targets 'Internally displaced persons (IDPs)' and 'Returnees and migrants' as vulnerable groups."
AFG-2026-04,Catastrophic Food Insecurity and Malnutrition Crisis,"Project's core delivery mechanism—in-kind food staples and cash relief—is directly dependent on food supply chain functionality. The PAD identifies 'Food supply chain pressures, price inflation, and commodity availability risks' as a substantial sector strategy risk. With 17.4 million people in crisis/emergency food insecurity (IPC Phase 3+) and 80% of rainfed wheat crops failed in several regions, the project's ability to procure and distribute standardized food packages at pre-set prices is severely compromised. Beneficiary targeting assumes stable food availability; acute scarcity could trigger social conflict over distribution.",0.9,P174119,"PAD Component 1 specifies 'Provision of in-kind relief support (food staples and hygiene products)' with 'fixed-price food packages' as a mitigation for fiduciary risk. PAD identifies as substantial risk: 'Food supply chain pressures, price inflation, and commodity availability risks. Possible delays in benefit delivery relative to crisis timeline.' Mitigation states 'coordination with government on food supply maintenance' but provides no contingency for supply collapse. PAD targets 'Food-insecure households' as vulnerable group and notes project operates in context of 'high food insecurity (12 million people in acute food insecurity)' at time of PAD writing."
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"Project explicitly targets returnee populations (approximately 1.45 million returnees estimated by IOM since 2017 included in beneficiary estimates per PAD), but current mass returns (2.78 million in 2025 alone, 150,000+ in early 2026) far exceed the scale anticipated at project design. PAD's beneficiary identification system relies on 'Tazkira' (national ID) and 'mobile numbers' but returnees often lack documentation. Returnee concentration in eastern/southern regions and urban-adjacent districts overlaps with conflict zones and areas with limited government access, compounding implementation challenges.",0.8,P174119,"PAD states project 'explicitly targets displaced and refugee populations: approximately 1.45 million returnees estimated by IOM since 2017 included in beneficiary estimates' and notes 'returnees living in settlement camps inside municipal boundaries of provincial capital cities explicitly mentioned as beneficiaries in Component 2.' PAD identifies 'Beneficiary identification risks (no national registry)' as high fiduciary risk and specifies mitigation requires 'beneficiary identification requirements (Tazkira, mobile numbers).' PAD acknowledges 'Internally displaced persons (IDPs)' and 'Returnees and migrants' as vulnerable groups requiring targeted outreach, but provides no contingency for returnee population surge beyond original estimates."
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"Project financing is entirely dependent on continued ARTF and IDA grant funding (US$125 million ARTF + US$155 million IDA). Current donor aid cuts (USD 859 million ODA loss projected for 2026, equivalent to 5% of GNI) directly threaten project sustainability and implementation continuity. PAD identifies 'Macroeconomic (substantial)' risk including 'More severe and protracted COVID-19 impacts could reduce growth, government revenues, and international grant support. Grants equal 43% of GDP and finance 75% of public spending; current pledges expire December 2020.' This risk has materialized and intensified beyond PAD assumptions.",0.88,P174119,"PAD states project financing: 'US$280 million (IDA: US$155 million grant; ARTF: US$125 million)' and identifies macroeconomic risk: 'Substantial downside risks to Afghanistan's macroeconomic outlook. More severe and protracted COVID-19 impacts could reduce growth, government revenues, and international grant support. Grants equal 43% of GDP and finance 75% of public spending; current pledges expire December 2020.' PAD mitigation relies on 'Government's demonstrated capacity to maintain macroeconomic stability despite revenue declines' and 'World Bank budget support operations,' but provides no contingency for complete donor withdrawal or ARTF depletion."
AFG-2026-07,Collapsing Healthcare System Driven by Taliban Restrictions and Funding Cuts,"Project targets vulnerable populations (female-headed households, ultra-poor, food-insecure) whose health status is deteriorating due to healthcare system collapse. PAD identifies 'Gender-based violence (GBV) and sexual exploitation/abuse (SEA) risks' and requires 'female field staff (minimum 25%)' and 'targeted outreach to female-headed households,' but these implementation modalities are now severely constrained by Taliban ban on women entering UN offices (in force since September 2025) and termination of female health workers. Project's ability to reach and protect vulnerable women and girls is directly undermined by healthcare system collapse and gender apartheid policies.",0.75,P174119,"PAD identifies vulnerable groups including 'Female-headed households (FHHs)' and 'Households with no able-bodied male workers' and specifies mitigation: 'female field staff (minimum 25%); targeted outreach to female-headed households; grievance redress mechanism with female-friendly channels with female call center operators.' PAD also identifies environmental and social risk: 'Gender-based violence (GBV) and sexual exploitation/abuse (SEA) risks' with mitigation including 'GBV/SEA action plan; gender-sensitive training.' However, PAD does not anticipate Taliban restrictions on women's work or movement that would prevent female staff deployment and female-headed household outreach."
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"Project implementation depends on coordination through 'President-led inter-ministerial COVID-19 Response Task Force' and three implementing agencies (MRRD, IDLG, KM). PAD identifies 'Political and Governance (high)' risk from 'Power-sharing agreement between two factions disputing 2019 presidential election outcomes may lead to continued disputes, political instability, and administrative disruptions. Changes in key ministry staff and government restructuring could affect project implementation capacity.' Current Taliban governance fragility (BTI 2026 assessment of 'lack of professionalism, declining institutional capacity, and shortage of funds for soldiers' salaries') directly threatens the institutional arrangements on which project depends.",0.78,P174119,"PAD identifies political and governance risk as 'high': 'Power-sharing agreement between two factions disputing 2019 presidential election outcomes may lead to continued disputes, political instability, and administrative disruptions. Changes in key ministry staff and government restructuring could affect project implementation capacity.' PAD mitigation relies on 'Direct World Bank technical support to all implementation areas' and 'high-level government coordination through President-led task force,' but provides no contingency for government collapse or fundamental restructuring of implementing agencies."
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"Project coordination depends on 'coordination with humanitarian partners (UN agencies, NGOs) through Humanitarian Country Team (HCT)' and 'coordination with PAISA project for digital payment infrastructure' and 'coordination with NSIA for household registry development.' Current Taliban restrictions on UN staff access (ban on women entering UN offices in force since September 2025, UNAMA mandate shortened to 3 months in March 2026) directly impair these coordination mechanisms. Taliban dismissal of UNAMA as a 'failure' signals resistance to international oversight that could extend to World Bank project monitoring and technical assistance.",0.72,P174119,"PAD specifies project coordination: 'Coordination with Citizens' Charter Afghanistan Project (CCAP) to avoid duplication; coordination with humanitarian partners (UN agencies, NGOs) through Humanitarian Country Team (HCT); coordination with PAISA project for digital payment infrastructure; coordination with NSIA for household registry development.' PAD also identifies 'Stakeholder (substantial)' risk including 'Underlying social tensions and exclusion in conflict-affected context' and relies on 'involvement of trusted local leaders (mullahs, elders, teachers)' for mitigation. However, PAD does not anticipate Taliban restrictions on UN/international actor access that would impair coordination mechanisms and third-party monitoring."
AFG-2026-11,Afghanistan-Pakistan Conflict Trade Disruption and Economic Spillover,"Project's in-kind food distribution depends on supply chain functionality and cross-border trade. Torkham border closure (nearly one month, USD 90 million losses to private sector) directly disrupts food commodity imports. PAD identifies 'Food supply chain pressures, price inflation, and commodity availability risks' as substantial sector strategy risk. Project's reliance on 'fixed-price food packages' as fiduciary control becomes unworkable if commodity prices spike due to trade disruption. Economic spillover (private sector contraction, returnee acceleration from Pakistan) undermines project's ability to reach beneficiaries and maintain targeting accuracy.",0.82,P174119,"PAD Component 1 specifies 'Provision of in-kind relief support (food staples and hygiene products)' with 'fixed-price food packages' as mitigation for fiduciary risk. PAD identifies substantial sector strategy risk: 'Food supply chain pressures, price inflation, and commodity availability risks. Possible delays in benefit delivery relative to crisis timeline.' Mitigation states 'coordination with government on food supply maintenance' but provides no contingency for border closure or trade disruption. PAD also notes project targets 'Returnees and migrants' as vulnerable group, but does not anticipate acceleration of returns from Pakistan due to conflict."
AFG-2026-02,ISKP Terrorist Activity and Exploitation of Security Vacuum,"Project operates in 47 hard-to-reach districts with limited government access due to security concerns, many of which are in eastern Afghanistan where ISKP is exploiting security gaps created by Taliban-Pakistan conflict. PAD identifies 'Security (high)' risk: 'Continued insurgent activity and Taliban attacks at record highs despite recent US-Taliban peace agreement. Deterioration in security could divert government capacity, impede technical assistance, disrupt monitoring, and undermine project results.' ISKP attacks on civilian infrastructure (Kabul restaurant, Islamabad mosque) demonstrate willingness to target populated areas where project distribution activities occur. Project staff and beneficiaries face elevated terrorist threat during distribution events.",0.7,P174119,"PAD identifies security risk as 'high': 'Continued insurgent activity and Taliban attacks at record highs despite recent US-Taliban peace agreement. Deterioration in security could divert government capacity, impede technical assistance, disrupt monitoring, and undermine project results. Limited government access to 47 hard-to-reach districts.' PAD mitigation includes 'coordination with humanitarian partners who have access to HTR areas; phased approach to HTR district coverage; use of facilitating partners with local presence' and 'security considerations in cash distribution decisions' and 'security screening of staff; contingency planning for security incidents.' However, PAD does not specifically address terrorist group activity or attacks on civilian distribution sites."
AFG-2026-08,Compounding Climate and Seismic Shocks Overwhelming Response Capacity,"Project targets food-insecure and ultra-poor households already affected by drought (12 provinces severely affected, 3.4 million people impacted, 80% rainfed wheat crop failure). Recent floods (March-April 2026 affecting all eight regions) and earthquake (April 5, 2026, 5.9 magnitude in Hindu Kush) compound humanitarian needs beyond project's capacity. PAD identifies 'Environmental and Social (substantial)' risk but focuses on COVID-19 transmission rather than climate/seismic shocks. Project's fixed benefit package (AFN 4,000 per household) becomes inadequate as climate shocks increase food prices and destroy productive assets. Displacement from floods/earthquake strains beneficiary identification systems.",0.76,P174119,"PAD identifies 'Environmental and Social (substantial)' risk: 'Project activities could contribute to COVID-19 spread through worker-community contact. Improper disposal of PPE could cause pollution.' Mitigation focuses on 'Environmental and Social Management Framework (ESMF) to be prepared within 30 days of effectiveness; Labor Management Plan (LMP) with occupational health and safety (OHS) measures; COVID-19-specific protocols.' PAD also notes project operates in context of 'climate shocks (droughts, floods)' and targets 'Food-insecure households' as vulnerable group. However, PAD does not anticipate compounding climate and seismic shocks or provide contingency for benefit adjustment in response to commodity price spikes or asset destruction."
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"Cross-border conflict and airstrikes in eastern provinces (Nangarhar, Paktika, Kunar, Khost) directly threaten project implementation in border areas and disrupt health service delivery to affected populations. The PAD identifies Nangarhar as a priority border province for COVID-19 response, making it vulnerable to conflict-induced access disruptions and displacement of beneficiaries.",0.85,P173775,"PAD states project covers 'Border provinces (particularly those bordering Iran and China)' with Nangarhar explicitly mentioned as high-risk area. PAD acknowledges 'Continuation of violence may limit health workers' ability to reach insecure areas for surveillance, community awareness raising, and medical care.' Current conflict has caused 115,000+ displaced persons and damage to medical facilities in Nangarhar and Paktika provinces per country risk summary."
AFG-2026-02,ISKP Terrorist Activity and Exploitation of Security Vacuum,"ISKP's expanding operational presence and weapons smuggling in eastern Afghanistan security gaps directly threatens health worker safety and project implementation in affected provinces. The PAD identifies eastern provinces as priority areas for COVID-19 response, creating direct overlap with ISKP operational zones.",0.75,P173775,"PAD notes 'Service providers face pressure from anti-government elements (AGEs) with demands for illicit payments, with pressures increasing over past months.' Project covers all 34 provinces including eastern border areas where ISKP is actively exploiting security vacuums. PAD acknowledges 'Continuation of violence may limit health workers' ability to reach insecure areas for surveillance, community awareness raising, and medical care.'"
AFG-2026-03,Taliban Gender Apartheid Intensified by New Criminal Regulation,"Taliban ban on women entering UN offices and compounds since September 2025 directly undermines project implementation capacity, as the project relies on health worker mobilization, community health worker recruitment, and service delivery through female health personnel. The PAD identifies health worker recruitment and training as critical implementation components.",0.8,P173775,"PAD Component 2 includes 'additional health personnel mobilization, training' and Component 1 includes 'community mobilization through CDCs, health shuras, religious and tribal leaders.' Current country risk indicates Taliban ban on women entering UN offices remains in force as of January 2026, with 1,700+ female health workers already terminated. PAD acknowledges need for 'adequate supply of trained staff for disease surveillance and frontline responses' but does not account for Taliban restrictions on female health worker employment and mobility."
AFG-2026-04,Catastrophic Food Insecurity and Malnutrition Crisis,"Severe food insecurity affecting 17.4 million people (one-third of population) undermines project beneficiary health status and treatment outcomes, particularly for vulnerable populations including children and pregnant women who are project beneficiaries. Malnutrition reduces immune response effectiveness and complicates disease management.",0.78,P173775,"PAD identifies 'Infected people, at-risk populations' and 'Marginalized and vulnerable social groups' as beneficiaries, including 'Elderly or those with existing health conditions' and 'Children.' PAD notes project addresses 'negative externalities from widespread COVID-19 outbreak' and supports 'Mental health and psychosocial services for vulnerable communities.' Current food insecurity crisis with 4.7 million in emergency levels and 3.7 million children under five facing acute malnutrition directly impacts project's ability to achieve health outcomes for these vulnerable populations."
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"Mass returns of 2.78 million Afghans in 2025 and ongoing returns in 2026 overwhelm health system absorptive capacity and strain project implementation resources. Returnees are concentrated in eastern and southern regions where project operates, creating surge demand for health services beyond project capacity.",0.82,P173775,"PAD identifies 'Refugees (505,000 returned in 2019)' and 'Populations in insecure areas with limited Government footprint' as vulnerable groups requiring equitable access. PAD notes project covers 'all 34 provinces' with 'initial priority in high-risk border provinces (Herat) and urban areas.' Current country risk indicates 2.78 million returned in 2025 alone with 150,000+ more in 2026, concentrated in eastern and southern regions, creating extraordinary pressure on health services that project must accommodate."
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"Collapse of humanitarian funding with USD 859 million ODA loss in 2026 (5% of GNI) directly threatens project sustainability and implementation. The PAD's reliance on international partnerships and UN agency coordination becomes untenable as funding for complementary health services evaporates, undermining project outcomes.",0.88,P173775,"PAD states project 'Coordination with Government (MOPH and MOF), UN agencies, WHO, UNICEF, other development partners through Government coordination mechanisms' and relies on 'Partnerships with international partners, especially specialized UN agencies (WHO, UNICEF)' for supply chain and implementation support. PAD notes 'Essential goods and supplies procured through MOUs with UN agencies (UNICEF) engaged in direct discussions with global suppliers.' Current funding collapse eliminates USD 561.8 million in humanitarian assistance and forces UN to reduce coverage from 16.8 million to 12.5 million people, directly reducing complementary services available to project beneficiaries."
AFG-2026-07,Collapsing Healthcare System Driven by Taliban Restrictions and Funding Cuts,"Collapse of healthcare system with 1,700+ female health workers terminated and 153+ Family Health Houses closed directly undermines project implementation capacity. Project depends on functional health facility network and trained health workforce that is actively being dismantled by Taliban restrictions and funding cuts.",0.85,P173775,"PAD Component 2 focuses on 'Strengthen essential health care service delivery' through 'Rehabilitation and equipment of selected health facilities' and 'additional health personnel mobilization, training.' PAD acknowledges 'Afghanistan currently lacks adequate supply of trained staff for disease surveillance and frontline responses.' Current country risk indicates 1,700+ female health workers lost jobs and 153+ Family Health Houses closed, with UNFPA supporting only 565 of 974 planned midwives in 2025, directly reducing the health system infrastructure and workforce the project depends upon."
AFG-2026-08,Compounding Climate and Seismic Shocks Overwhelming Response Capacity,"Recent floods (March-April 2026) and earthquake (April 5, 2026) in project implementation areas (Samangan, Kunduz, Baghlan, Badakhshan) create competing humanitarian demands and displace beneficiary populations. These shocks strain already-limited project implementation capacity and divert resources from COVID-19 response.",0.8,P173775,"PAD identifies 'Communities affected by drought-induced displacement (nearly 300,000 individuals)' as vulnerable populations requiring project support. PAD notes project covers 'all 34 provinces' including provinces now affected by recent floods and earthquake. PAD acknowledges 'Limited capacity to conduct emergency procurement' and 'Service providers expected to be more nimble in mobilizing resources than Government, but responses across 31 provinces could prove uneven.' Current climate shocks affecting Samangan, Kunduz, Baghlan, and Badakhshan provinces create competing demands for limited health system resources."
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"Taliban governance fragility with declining institutional capacity, shortage of funds for salaries, and political isolation undermines project implementation through MOPH. The PAD relies on MOPH as implementing agency, but Taliban institutional weakness and international isolation constrain MOPH's ability to execute project activities and maintain staff.",0.82,P173775,"PAD states 'Implementing Agency: Ministry of Public Health (MOPH), Islamic Republic of Afghanistan' with 'Deputy Minister for Policy and Planning serves as Project Coordinator.' PAD acknowledges 'Institutional Capacity for Implementation and Sustainability' as substantial risk, noting 'Afghanistan currently lacks adequate supply of trained staff' and 'Limited capacity to conduct emergency procurement.' Current country risk indicates Taliban faces 'lack of professionalism, declining institutional capacity, and shortage of funds for soldiers' salaries' that directly impact MOPH's ability to maintain health worker salaries and institutional functions."
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"Taliban restrictions on UN staff access and operational constraints directly threaten project implementation, as the PAD relies heavily on UN agency partnerships (WHO, UNICEF) for supply chain, technical assistance, and coordination. Taliban ban on women entering UN offices undermines UN operational capacity for health and nutrition services.",0.86,P173775,"PAD states 'Partnerships with international partners, especially specialized UN agencies (WHO, UNICEF)' are essential for implementation. PAD notes 'Essential goods and supplies procured through MOUs with UN agencies (UNICEF) engaged in direct discussions with global suppliers' and 'Reliance on proven delivery model of Sehatmandi' which coordinates with UN agencies. Current country risk indicates Taliban ban on women entering UN offices remains in force as of January 2026, 'severely curtailing UN operational capacity particularly for protection, health, and nutrition services to women and girls.' UNAMA mandate extended only until June 2026 (shortened from full year) reflecting uncertainty about UN operational capacity."
AFG-2026-11,Afghanistan-Pakistan Conflict Trade Disruption and Economic Spillover,"Torkham border closure and trade disruption directly threaten project supply chain for medical equipment and supplies. The PAD identifies global supply chain disruptions as a substantial technical design risk, and the current Pakistan-Afghanistan conflict exacerbates these disruptions for equipment transiting through Pakistan.",0.79,P173775,"PAD identifies 'Key challenge is availability and price of medical equipment and supplies necessary for immediate response (PPE, Oxygen Concentrator, etc.). Global supply chain disruptions and lead times.' PAD notes 'Project success depends on' procurement of 'Essential goods and supplies procured through MOUs with UN agencies (UNICEF) engaged in direct discussions with global suppliers. Advance procurement and framework agreements with UN agencies expected to mitigate supply chain risks.' Current country risk indicates Torkham border crossing (Afghanistan's most important trade gateway) was closed for nearly a month with USD 90 million in losses, and broader trade suspension continues, directly impacting supply chains for medical equipment."
AFG-2026-01,Afghanistan-Pakistan Armed Conflict and Cross-Border Escalation,"Project infrastructure in northern Afghanistan (Sheberghan gas fields, Mazar-e-Sharif, pipeline route) is vulnerable to direct conflict impact. The PAD explicitly states the project area is 'insecure with high level of insurgency activity' and that 'security has been impediment to AGE's ability to complete pipeline construction.' Current escalation involving Pakistani airstrikes on Nangarhar and Paktika provinces, with retaliatory Taliban operations along the Durand Line in Khost, Paktia, Nangarhar, and Kunar, creates acute risk of disruption to pipeline construction, equipment procurement, and staff deployment. The PAD notes security personnel deployment is required for protection of project workers and equipment, but current conflict intensity may overwhelm government capacity to provide adequate security.",0.85,P172109,PAD states: 'project area reported to be insecure with high level of insurgency activity'; 'security has been impediment to AGE's ability to complete pipeline construction'; 'deployment of security personnel required for protection of project workers and equipment'; 'Government commitment to allocating budget and security personnel to ensure pipeline construction not impeded'; project includes 'Sheberghan-Mazar Pipeline (SMPL)' completion and field development in northern Afghanistan where conflict is active.
AFG-2026-02,ISKP Terrorist Activity and Exploitation of Security Vacuum,"ISKP's documented expansion into eastern Afghanistan and exploitation of security gaps created by Taliban-Pakistan conflict directly threatens project operations. The PAD identifies the project area as having 'high level of insurgency activity' and notes that 'security has been impediment to AGE's ability to complete pipeline construction.' ISKP's demonstrated capability to conduct high-profile attacks and its presence in provinces adjacent to project areas (Nangarhar, Kunar) creates risk of direct attack on infrastructure, personnel, or equipment. The project's reliance on Government security commitments and AGE's understanding of the security environment may be insufficient against organized terrorist activity.",0.75,P172109,PAD states project area 'reported to be insecure with high level of insurgency activity'; project locations include Sheberghan gas fields and Mazar-e-Sharif in northern Afghanistan; PAD notes 'security has been impediment to AGE's ability to complete pipeline construction'; mitigation relies on 'Government commitment to allocating budget and security personnel' and 'AGE assessed as best option to construct pipeline due to understanding of security environment and community relationships.'
AFG-2026-05,Mass Returnee Crisis Overwhelming Absorptive Capacity,"The project's land acquisition and resettlement components are vulnerable to disruption from mass returns. The PAD identifies 'potential future land acquisition impacts from remaining 45.1 km of pipeline, new amine plant, and field development activities' and notes that 'land can likely be obtained through land lease method as facilities expected to be on government-owned land.' However, the mass return of 2.78 million Afghans in 2025 alone, with over 90% struggling to survive on less than $5/day, creates pressure on land availability, competing claims to government land, and potential conflict over resettlement compensation. The PAD's Resettlement Framework and Action Plan processes may face delays or contestation as returnees compete for resources and land access in project areas, particularly in eastern and southern regions where returns are concentrated.",0.7,P172109,"PAD identifies 'potential future land acquisition impacts from remaining 45.1 km of pipeline, new amine plant, and field development activities'; notes 'Resettlement Framework prepared to guide management of land acquisitions' and 'Resettlement Action Plan to be prepared for remaining pipeline section and new amine plant before commencement of construction'; project affected 8 families at Qasim Abad village in first phase; project covers 'national with regional focus on northern Afghanistan' where returnee absorption pressures are significant."
AFG-2026-06,Collapse of Humanitarian Funding Due to U.S. and Donor Aid Cuts,"The project's implementation depends on Government budget allocation and donor financing, both of which are severely constrained by the collapse of humanitarian funding. The PAD identifies 'macroeconomic (high)' risk noting 'Afghanistan heavily reliant on aid; reduction in security and civilian support would pressure fiscal sustainability; uncertainty regarding continued external support.' The PAD also notes 'risk that GoA budget allocation to AGE may not fully materialize' as a technical design risk. With Afghanistan losing approximately USD 859 million in ODA in 2026 compared to 2023 baseline (5% of GNI), and the World Bank itself having suspended new lending, the project's US$52.50 million financing may face delays in disbursement, and Government counterpart funding for security, operations, and maintenance may be unavailable.",0.8,P172109,PAD identifies 'macroeconomic (high)' risk with 'uncertainty regarding continued external support'; notes 'risk that GoA budget allocation to AGE may not fully materialize'; project financing is US$52.50 million with expectation of Government budget contributions for security personnel and operational support; PAD states 'Government commitment to allocating budget and security personnel to ensure pipeline construction not impeded' but provides no guarantee of funding availability.
AFG-2026-09,Taliban Governance Fragility and Political Isolation,"The project's governance and institutional strengthening components are vulnerable to Taliban governance fragility. The PAD identifies 'institutional capacity (high)' risk noting 'MoMP undergoes cyclical structural and staffing changes weakening institutional capacity; frequent changes to core leadership; limited capacity of institutions managing hydrocarbon sector; loss of institutional memory and trained staff.' The BTI 2026 assessment cited in country risks notes 'lack of professionalism, declining institutional capacity, and shortage of funds for soldiers' salaries pose serious threats to Taliban authority.' The project's reliance on MoMP as primary implementing agency, with Deputy Minister as Senior Project Director, creates vulnerability to political instability and leadership changes that could disrupt project management, procurement processes, and institutional capacity building efforts.",0.78,P172109,"PAD identifies 'institutional capacity (high)' risk with 'MoMP undergoes cyclical structural and staffing changes weakening institutional capacity; frequent changes to core leadership'; project structure places 'Deputy Minister as Senior Project Director' within MoMP; Component B focuses on 'Institutional capacity building for MoMP and AOGRA including development of regulatory framework, human resource development'; PAD notes mitigation includes 'emphasis on MoMP and government agencies in project implementation' but acknowledges cyclical capacity challenges."
AFG-2026-10,Friction Between Taliban and UN/Development Actors Over Operational Access,"The project faces operational access risks from Taliban restrictions on development actors. The PAD notes the project includes 'coordination with other ministries (MEW, MoF, NEPA, MoLSAD, Ministry of Interior, Ministry of Transport, Ministry of Urban Development, MoIC)' and relies on 'Memoranda of Understanding (MoUs) between MoMP and beneficiary agencies.' The current Taliban ban on Afghan women entering UN offices (in force since September 2025) and dismissal of UNAMA as a 'failure' creates risk that Taliban could restrict World Bank supervision missions, impose conditions on project staff access, or interfere with project coordination mechanisms. The PAD's reliance on 'continuous monitoring of security situation by World Bank in collaboration with Government' may be compromised if Taliban restricts development actor access to project sites or ministry offices.",0.72,P172109,PAD states project includes 'coordination with other ministries' and 'Memoranda of Understanding (MoUs) between MoMP and beneficiary agencies'; mitigation includes 'continuous monitoring of security situation by World Bank in collaboration with Government'; project management structure includes 'Project Management Team within MoMP' requiring regular coordination; PAD notes 'necessary corrective action to be taken as situation evolves' but does not address Taliban restrictions on development actor access.
