risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Stakeholder opposition and threats to Srar Sanitary Landfill project,A grievance was received from a landowner's brother operating an adjacent open dump who opposes the SLF and threatens to damage it if not included in the project. This competing demand must be resolved before civil works commence.,high,new,"The complainant opposes the SLF because is operates an open dump landfill on the adjacent land plot. He is insisting to be included in the project as well, otherwise he is threatening he will damage the SLF supported by the project. The mission communicated that these competing demands must be resolved by the MoE, Akkar Governor and the Union of Municipalities before any civil work start for the Srar SLF.",1e4ae77e,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
ESIA for Nabatieh SLF delayed due to security issues,"The Environmental and Social Impact Assessment for the Kfartebnit Sanitary Landfill in Nabatieh was delayed due to security issues, now under development since February 2025 with expected completion by August 2025.",medium,persistent,"The ESIA for the Nabatieh SLF was delayed due to security issues, however it is currently under development since February 2025 and is expected to be finalized by August 2025.",479c4ac7,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
Conflict-related rubble management activity cannot be completed within project timeline,"Management of asbestos-contaminated rubble at the Bakalian site from the 2023-2024 conflict cannot be completed within the project's timeline, requiring budget cancellation and deferral to future operations.",medium,persistent,The management of asbestos-contaminated rubble at the Bakalian site including its safe disposal cannot be completed within the project's timeline and therefore the budget allocated to this activity will be cancelled.,f671b7bf,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
Occupational health and safety violations at Karantina facility amid conflict recovery,"Multiple serious OHS violations observed at Karantina Sorting Facility including inadequate PPE, unsecured work areas, and unreported incidents requiring hospitalization. Workers' safety at risk during critical post-conflict reconstruction work.",high,worsening,"Workers were not equipped with appropriate Personal Protective Equipment (PPE), and none were wearing safety shoes... OHS incidents resulting in emergency hospital visits were recorded in the incident log however they were not reported to the World Bank.",89b171dc,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
Grievance mechanism gaps for workers at Karantina facility,"Workers report grievances verbally on site and these are included in contractor reports, but UNDP does not record them in the grievance log or reports to the Bank, creating accountability gaps.",medium,new,"During the site visit, it was noted that workers report grievance, feedback or complaints on site, often verbally and these are included in the Contractor's monthly reports, however UNDP does not record these in the grievance log and in the reports to the Bank.",d9b7e3d1,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
Land expropriation compensation delays affecting project beneficiaries,"52% of expropriated landowners (27 out of 50) have not collected compensation for land taken for Zahle sewer network, primarily due to absentee owners who left Lebanon and currency depreciation making compensation negligible.",medium,persistent,"Remaining 13 plots, involving 27 landowners (52 %) still did not collect the compensation, mainly because the owners live abroad, the devaluation of the LBP decreased substantially the compensation amount in real terms, which combined with the complexity of the procedures to claim the compensation under the Lebanese Law left no incentive to collect the compensation.",f8b08055,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
Conflict-driven economic crisis reducing landowner incentive to claim compensation,"The 2019 economic crisis and Lebanese lira depreciation have reduced compensation amounts to negligible levels (USD 27-728 per plot), eliminating incentive for landowners to claim expropriation compensation.",medium,persistent,"Of these, 10 plots were compensated before the onset of the 2019 economic crisis, while the owners of 2 plots collected compensation afterward... the devaluation of the LBP decreased substantially the compensation amount in real terms, which combined with the complexity of the procedures to claim the compensation under the Lebanese Law left no incentive to collect the compensation.",c13d0439,P172770,Aide Memoire,2025-07-02T09:00:03.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance risks remain at High level, indicating ongoing fragility in the operating environment that could impact project execution and sustainability of sewage treatment infrastructure.",high,persistent,Political and Governance High High High,9e93c4c0,P147854,Implementation Status and Results Report,2025-06-27T18:40:23.000Z
Macroeconomic Crisis Impacting Project Viability,"Macroeconomic risk has escalated from Moderate at approval to High, suggesting severe economic instability in Lebanon that threatens project financial sustainability and operational capacity of treatment facilities.",high,worsening,Macroeconomic Moderate High High,7e9bda28,P147854,Implementation Status and Results Report,2025-06-27T18:40:23.000Z
Institutional Capacity Constraints in Fragile Context,"While institutional capacity risk has improved from Substantial to Moderate, the project operates in a context of governance fragility where implementing agencies may face challenges sustaining operations of completed infrastructure.",medium,improving,Institutional Capacity for Implementation and Sustainability Substantial Moderate Moderate,c05c8bd6,P147854,Implementation Status and Results Report,2025-06-27T18:40:23.000Z
Security Escalation Causing Implementation Delays in South Lebanon,"Escalation of the security situation in South Lebanon has led to detention of project interventions in that region, directly impacting implementation of solid waste management measures and UPOPs reduction activities.",high,worsening,"However, due to the escalation of the security situation in South Lebanon, the interventions in South Lebanon were detained.",802c79fa,P172770,Implementation Status and Results Report,2025-06-27T18:35:06.000Z
Persistent High Political and Governance Risk,"Political and governance risk remains rated as High, consistent with approval and previous assessments, indicating ongoing fragility in the operating environment that could affect project implementation and sustainability.",high,persistent,Political and Governance High High High,b8dee5c9,P172770,Implementation Status and Results Report,2025-06-27T18:35:06.000Z
Deteriorating Fiduciary Risk Environment,"Fiduciary risk has worsened from Substantial (at approval and last review) to High in the current proposed rating, suggesting emerging concerns about financial management and implementation capacity in the fragile context.",high,worsening,Fiduciary Substantial Moderate High,b1c2202e,P172770,Implementation Status and Results Report,2025-06-27T18:35:06.000Z
Macroeconomic Crisis Affecting Project Sustainability,"Lebanon's severe macroeconomic crisis is creating substantial risks to project implementation and the sustainability of social services for vulnerable groups, as indicated by the Substantial macroeconomic risk rating that has persisted since project approval.",high,persistent,Macroeconomic Substantial Substantial Substantial,a92ee913,P506127,Implementation Status and Results Report,2025-06-27T17:50:14.000Z
Political and Governance Instability Impacting Implementation,"Political and governance fragility in Lebanon poses moderate but persistent risks to project implementation, affecting the ability of government and NGO partners to deliver services to vulnerable populations.",medium,persistent,Political and Governance Moderate Moderate Moderate,c25083b2,P506127,Implementation Status and Results Report,2025-06-27T17:50:14.000Z
Fiduciary Risk in NGO Partner Management,"Substantial fiduciary risks persist in the management of sub-grants to NGO partners, which may be exacerbated by governance fragility and could affect the proper use of funds for vulnerable groups.",high,persistent,Fiduciary Substantial Substantial Substantial,aea155bb,P506127,Implementation Status and Results Report,2025-06-27T17:50:14.000Z
Vulnerability of Service Delivery in Conflict-Affected Areas,"The project operates in Lebanon, a country experiencing significant fragility, and serves vulnerable populations including GBV survivors, persons with mental health challenges, and displaced persons who may face ongoing security and access challenges.",high,persistent,To expand support for the immediate social recovery needs of vulnerable groups in Lebanon,ec0ead29,P506127,Implementation Status and Results Report,2025-06-27T17:50:14.000Z
Delayed Project Effectiveness Due to Parliamentary Ratification Requirements,"The IBRD loan Financing Agreement is undergoing government internal clearances before parliamentary ratification, a country requirement for loan effectiveness. This delays project commencement during the critical post-war recovery phase.",high,persistent,"The Financing Agreement (IBRD loan) is now undergoing government internal clearances before being submitted to the Parliament for ratification, a country requirement for loan effectiveness. As the project aims to help Lebanon restore core fiscal management functions, namely domestic revenue mobilization and the accountable allocation and use of public resources, timely commencement of the project is even more critical for the post-war recovery phase.",e7d29e04,P181155,Implementation Status and Results Report,2025-06-24T11:55:17.000Z
High Political and Governance Risk Rating Affecting Implementation,"The project carries a 'High' risk rating in both Political and Governance and Macroeconomic categories, indicating significant fragility in the operating environment that could impede fiscal management reforms and institutional capacity building.",high,persistent,Risk Category: Political and Governance - Rating: High; Macroeconomic - Rating: High,61778598,P181155,Implementation Status and Results Report,2025-06-24T11:55:17.000Z
High Institutional Capacity Risk for Implementation and Sustainability,"The project faces 'High' risk in institutional capacity for implementation and sustainability, suggesting weak government institutions may struggle to execute fiscal management reforms and maintain accountability mechanisms.",high,persistent,Risk Category: Institutional Capacity for Implementation and Sustainability - Rating: High,ed13e42e,P181155,Implementation Status and Results Report,2025-06-24T11:55:17.000Z
High Fiduciary Risk in Post-Conflict Environment,"The project carries a 'High' fiduciary risk rating, indicating concerns about financial management, procurement, and accountability in the fragile post-war Lebanese context.",high,persistent,Risk Category: Fiduciary - Rating: High,5e03867d,P181155,Implementation Status and Results Report,2025-06-24T11:55:17.000Z
Political instability delaying loan effectiveness and parliamentary ratification,"The IBRD loan component remains not effective due to pending parliamentary ratification of the Financing Agreement, with the effectiveness deadline extended to August 11, 2025 at government request. This reflects political fragility affecting project implementation timelines.",high,persistent,"the loan's effectiveness deadline has been extended to August 11, 2025, at the government's request, to allow for parliamentary ratification of the Financing Agreement",0e59b12d,P181155,Implementation Status and Results Report,2025-06-24T11:15:10.000Z
Governance fragility impacting fiscal administration capacity,The project addresses Lebanon's fragile governance context by supporting restoration of basic fiscal functions. The high political and governance risk rating reflects underlying state fragility affecting implementation of PFM reforms and revenue administration.,high,persistent,Political and Governance [Risk Rating] High... Project development objective is to support the Lebanese Republic restore the basic functions for domestic revenue mobilization and accountable allocation and use of public resources,9a9944c5,P181155,Implementation Status and Results Report,2025-06-24T11:15:10.000Z
Macroeconomic crisis constraining project implementation,Lebanon's macroeconomic instability is rated as a high risk factor affecting the project. The broader economic crisis context impacts the government's capacity to implement fiscal reforms and sustain institutional changes.,high,persistent,Macroeconomic [Risk Rating] High... support Lebanon's broader economic recovery and reform agenda,44430004,P181155,Implementation Status and Results Report,2025-06-24T11:15:10.000Z
Stakeholder tensions affecting project implementation,"Stakeholder risk is rated as high, indicating tensions between government and development actors or other stakeholders that could affect project execution and institutional cooperation on fiscal reforms.",high,persistent,Stakeholders [Risk Rating] High,c6b28748,P181155,Implementation Status and Results Report,2025-06-24T11:15:10.000Z
Political and Governance Instability Affecting Implementation,"Political and governance risks in Lebanon are rated as 'High' and have remained consistently high since project approval, directly impacting project implementation capacity and sustainability.",high,persistent,Political and Governance: Rating at Approval - High; Last Approved Rating (ISR Seq. 013 - 09 Feb 2024) - High; Proposed Rating - High,18ec5b92,P147854,Implementation Status and Results Report,2025-06-24T06:20:34.000Z
Macroeconomic Crisis Impacting Project Delivery,"Macroeconomic risk has escalated from 'Moderate' at approval to 'High' as of the latest ISR, indicating severe economic conditions affecting project implementation in Lebanon.",high,worsening,Macroeconomic: Rating at Approval - Moderate; Last Approved Rating (ISR Seq. 013 - 09 Feb 2024) - High; Proposed Rating - High,a65fdc77,P147854,Implementation Status and Results Report,2025-06-24T06:20:34.000Z
Institutional Capacity Deterioration for Implementation,"Institutional capacity for implementation and sustainability has declined from 'Substantial' at approval to 'Moderate' in the latest rating, suggesting weakening government agency capacity to execute project activities.",medium,worsening,Institutional Capacity for Implementation and Sustainability: Rating at Approval - Substantial; Last Approved Rating (ISR Seq. 013 - 09 Feb 2024) - Moderate; Proposed Rating - Moderate,941a5f90,P147854,Implementation Status and Results Report,2025-06-24T06:20:34.000Z
Environment and Social Stakeholder Tensions,"Environment and Social Stakeholders risk has escalated from 'Moderate' at approval to 'Substantial' in the latest ISR, indicating emerging tensions or challenges with stakeholder engagement and social acceptance.",medium,worsening,Environment and Social Stakeholders: Rating at Approval - Moderate; Last Approved Rating (ISR Seq. 013 - 09 Feb 2024) - Substantial; Proposed Rating - Substantial,4d08f69f,P147854,Implementation Status and Results Report,2025-06-24T06:20:34.000Z
Security Situation Threatening Project Implementation Timeline,Project completion of Karantina sorting facility rehabilitation is contingent on security conditions remaining stable. Deterioration in security could delay or prevent project delivery by May 2025 deadline.,high,persistent,"the project has initiated works for the rehabilitation of Karantina sorting facility, which will be completed by May 2025, if the security situation allows it.",c59faed7,P176635,Implementation Status and Results Report,2025-05-29T12:00:31.000Z
Local Governance Obstruction of Project Activities,"Local authorities (Beirut Governorate and Municipality) have withheld necessary approvals for planned waste management interventions, blocking implementation of drop-off centers and alternative waste management measures despite completed feasibility studies.",high,persistent,the centers/points could not obtain necessary approvals from Beirut Governorate and Municipality. The project team could not identify another feasible modality for providing a grant scheme for promoting sorting at source,3f8f7b85,P176635,Implementation Status and Results Report,2025-05-29T12:00:31.000Z
Political/Administrative Deadlock on Contaminated Waste Management,"Coordination with Ministry of Environment on asbestos-contaminated rubble management at Bakalian site remains unresolved despite completed assessments. Local stakeholders rejected proposed sites citing competing land use priorities, blocking urgent contamination remediation.",high,persistent,Recommendations for both these activities which were submitted to local stakeholders were not approved as the proposed sites are public land and the implementation of such interventions will affect the potential for the use of these lands.,4c7863e0,P176635,Implementation Status and Results Report,2025-05-29T12:00:31.000Z
Displacement Pressures Affecting Service Delivery Capacity,"The project targets displaced Syrians in Lebanon, indicating ongoing refugee/displacement dynamics that create demand pressures on health infrastructure and implementation capacity.",high,persistent,The project development objective (PDO) is to increase access to quality healthcare services to poor Lebanese and displaced Syrians in Lebanon,b84b441f,P163476,Implementation Status and Results Report,2025-05-25T21:00:39.000Z
Macroeconomic Fragility Impacting Implementation,"Political and Governance risk rated as 'High' and Macroeconomic risk rated as 'High' at last approved rating, indicating severe macro-level instability affecting project implementation environment.",high,persistent,Political and Governance High... Macroeconomic High,64102402,P163476,Implementation Status and Results Report,2025-05-25T21:00:39.000Z
Institutional Capacity Constraints Under Fragility,"Institutional Capacity for Implementation and Sustainability rated as 'High' risk, suggesting government capacity limitations in fragile context are constraining project execution.",high,persistent,Institutional Capacity for Implementation and Sustainability High,9d250c95,P163476,Implementation Status and Results Report,2025-05-25T21:00:39.000Z
Delayed Primary Healthcare Service Delivery to Vulnerable Populations,"Primary care beneficiary targets remain at zero as of August 2024, with service delivery to vulnerable populations (Lebanese and displaced Syrians) not yet commenced, expected only in October 2024 near project closing.",high,worsening,The delivery of primary healthcare services to beneficiaries identified from the Emergency Social Safety Net (ESSN) database is expected to start in October 2024,4c25eb44,P163476,Implementation Status and Results Report,2025-05-25T21:00:39.000Z
Government Capacity Constraints in COVID-19 Response Coordination,"COVID-19 rapid response teams at governorate level remain at 3 operational teams against a baseline of 1, indicating limited government capacity to establish and maintain rapid response mechanisms across all governorates.",medium,persistent,Number of COVID-19 rapid response teams at the governate level (cumulative) (Number) 1.00 Mar/2020... 3.00 07-Feb-2024... 0.00 Mar/2025,eeced089,P163476,Implementation Status and Results Report,2025-05-25T21:00:39.000Z
Political and Governance Instability Affecting Project Implementation,"The project faces high political and governance risks in Lebanon, which is rated as a fragile and conflict-affected state. These risks threaten the ability of implementing agencies (Council for Development & Reconstruction and Beirut and Mount Lebanon Water Establishment) to execute project activities and maintain institutional capacity.",high,persistent,Political and Governance High High,e93c1c5a,P504170,Implementation Status and Results Report,2025-05-21T17:00:10.000Z
Macroeconomic Crisis Impacting Project Viability,"Lebanon faces severe macroeconomic instability rated as high risk at project approval. This creates challenges for project implementation, including currency devaluation, inflation, and potential inability to sustain operations and maintenance of water infrastructure.",high,persistent,Macroeconomic High High,0f9f66d4,P504170,Implementation Status and Results Report,2025-05-21T17:00:10.000Z
Institutional Capacity Constraints in Fragile Context,"High institutional capacity risks are present for implementation and sustainability, reflecting the fragility of Lebanese government institutions and the water utility's ability to manage complex infrastructure projects and reforms in an unstable environment.",high,persistent,Institutional Capacity for Implementation and Sustainability High High,88cd8156,P504170,Implementation Status and Results Report,2025-05-21T17:00:10.000Z
Fiduciary Risks in Fragile Governance Environment,"High fiduciary risks are rated at project approval, reflecting governance fragility and potential challenges in financial management, procurement, and accountability in Lebanon's unstable institutional context.",high,persistent,Fiduciary High High,932cfa77,P504170,Implementation Status and Results Report,2025-05-21T17:00:10.000Z
Unspecified High-Risk Factors in FCV Context,"The project identifies an 'Other' risk category rated as high, which in the context of Lebanon's FCV status likely encompasses additional conflict, security, or political risks not explicitly detailed in standard risk categories.",high,unclear,Other High High,1f1d9561,P504170,Implementation Status and Results Report,2025-05-21T17:00:10.000Z
Political and Governance Instability Affecting Project Implementation,"The project faces high political and governance risks in Lebanon, which is rated as a fragile and conflict-affected state. These risks are directly affecting the project's ability to implement water infrastructure improvements in the Greater Beirut region.",high,persistent,Political and Governance High High,10b4d905,P504170,Implementation Status and Results Report,2025-05-21T16:55:06.000Z
Macroeconomic Crisis Impacting Project Viability,"Lebanon's severe macroeconomic crisis poses a high risk to project implementation, affecting the government's capacity to co-finance, maintain infrastructure, and sustain utility operations during and after project completion.",high,persistent,Macroeconomic High High,3616e83d,P504170,Implementation Status and Results Report,2025-05-21T16:55:06.000Z
Institutional Capacity Constraints in Implementing Agencies,"The implementing agencies (Council for Development & Reconstruction and Beirut and Mount Lebanon Water Establishment) face high institutional capacity risks, limiting their ability to effectively execute project components and sustain reforms.",high,persistent,Institutional Capacity for Implementation and Sustainability High High,848724a1,P504170,Implementation Status and Results Report,2025-05-21T16:55:06.000Z
Fiduciary and Governance Risks in Project Execution,"High fiduciary risks are present, reflecting concerns about financial management, procurement integrity, and governance in the context of Lebanon's fragile institutional environment.",high,persistent,Fiduciary High High,5af435b9,P504170,Implementation Status and Results Report,2025-05-21T16:55:06.000Z
Unspecified High-Risk Factor Affecting Overall Project Risk,An additional high-risk category labeled 'Other' suggests unspecified FCV-related or contextual risks beyond standard project risks that are affecting implementation prospects.,high,unclear,Other High High,da1b75ba,P504170,Implementation Status and Results Report,2025-05-21T16:55:06.000Z
High Political and Governance Risk Affecting Implementation,Lebanon faces persistently high political and governance risks that constrain project implementation capacity and sustainability of health system strengthening efforts.,high,persistent,Political and Governance High High High,7bc0af72,P178587,Implementation Status and Results Report,2025-04-24T19:35:10.000Z
Macroeconomic Crisis Impacting Project Disbursements and Operations,"Lebanon's macroeconomic instability is creating implementation challenges, including currency fluctuations affecting disbursements and operational costs for health service delivery.",high,persistent,Macroeconomic High High High,81e58710,P178587,Implementation Status and Results Report,2025-04-24T19:35:10.000Z
Refugee and Host Community Service Delivery Pressures,"Project targets refugee and host community vaccination and healthcare access amid displacement pressures, with indicators tracking Syrian and Palestinian refugee hospital utilization and vaccination rates.",medium,persistent,Percentage of residents of Lebanon who are fully vaccinated (Refugees and host communities)... Percentage of hospital visits by refugees (Syrians and Palestinians) in public hospitals which have benefited from project support,2cb93e3f,P178587,Implementation Status and Results Report,2025-04-24T19:35:10.000Z
Fragile Health System Capacity in Conflict-Affected Context,"Project implementation depends on strengthening public hospital capacity in a fragile governance environment, with only 56% of hospitals currently equipped with priority pharmaceuticals and medical supplies against a 70% target.",medium,persistent,"Percentage of public hospitals equipped with priority pharmaceuticals, medical equipment, and supplies (Percentage) 50 May/2022... 56 30-Dec-2024... 70 Dec/2025",4b2b998e,P178587,Implementation Status and Results Report,2025-04-24T19:35:10.000Z
Security escalation halting project works,"Military escalation in the Beqaa region since September 23, 2024, has forced contractors to suspend all works on multiple project sites, directly impacting implementation of critical sewage network components.",high,worsening,"the contractors for the 'Remaining works of the Zahle networks and Aitanit pumping stations' and of the 'Anjar Lot 2 contract' informed CDR the suspension of all works since September 23, 2024, due to the escalation of military activities, particularly in the Beqaa region, and the contractors' policy to avert any potential risks.",9a04217e,P147854,Aide Memoire,2025-03-17T05:45:02.000Z
Implementation support mission disrupted by security situation,"The planned High-Level Meeting on September 30, 2024, to discuss project progress could not be held due to the prevailing security situation, disrupting project governance and decision-making processes.",high,worsening,"the High-Level Meeting, which was planned September 30, 2024, to discuss the progress made by the project and next steps could not be held due to the prevailing security situation in the country.",2b172681,P147854,Aide Memoire,2025-03-17T05:45:02.000Z
Regional conflict threatening project site safety,"Ongoing regional conflict creates security threats affecting project sites, with World Bank emphasizing avoidance of work in areas near active shelling and requiring clearance of unexploded ordnances before work resumption.",high,worsening,"Due to the current security threat in Lebanon from the ongoing regional conflict, the mission was carried out virtually... The WB emphasized avoiding work in areas near active shelling. Personnel should not be exposed to danger and workers should not be compelled to work in areas where they feel unsafe.",19260a52,P147854,Aide Memoire,2025-03-17T05:45:02.000Z
Worker safety incident in conflict-affected area,"A daily laborer was seriously injured (loss of kidney) in an accident at Line A, Al Marj on June 21, 2024, highlighting occupational hazards in the conflict-affected project area.",medium,persistent,"On June 21, 2024, a daily laborer, was injured in an accident at Line A, Al Marj resulting in the loss of his kidney.",bb5cf84e,P147854,Aide Memoire,2025-03-17T05:45:02.000Z
Project closure deadline at risk due to security situation,"The December 31, 2024 project closing date is at risk of not being met due to security-related work suspensions affecting multiple contract components, potentially resulting in loss of World Bank loan investments.",high,worsening,"the current security situation which is affecting the project sites, and will avoid the loss of investments funded by the loan... the works cannot be achieved before the closing date due to the suspension of works in the area.",48af8cff,P147854,Aide Memoire,2025-03-17T05:45:02.000Z
Unexploded ordnances hazard requiring clearance before work resumption,"If project activities are halted due to shelling around work sites, unexploded ordnances (UXO) must be cleared before work can resume, creating additional security and operational risks.",high,new,"if project activities are halted due to shelling around works, the CDR shall ensure the area is clear of any Unexploded Ordnances (UXO) before resuming work.",ea6cadb8,P147854,Aide Memoire,2025-03-17T05:45:02.000Z
Government capacity constraints due to security situation,"The mission noted that the security situation might affect the capacity of CDR/PMU to proceed with requested actions, indicating governance fragility in implementing project activities.",medium,worsening,The mission noted that the security situation might affect the capacity of the CDR/PMU to proceed with the requested actions.,0dbba2a8,P147854,Aide Memoire,2025-03-17T05:45:02.000Z
Political and Governance Instability Constraining Project Effectiveness,"The project remains not effective as of February 2025, over 7 months after the planned effectiveness date of September 23, 2024. Political and governance risks are rated 'High' and persistent, directly impacting the project's ability to become operational and begin implementation activities.",high,persistent,The GATE project is not effective yet.,8581fc3d,P180334,Implementation Status and Results Report,2025-02-02T22:15:05.000Z
Macroeconomic Crisis Affecting Project Implementation,"Lebanon's macroeconomic risk is rated 'High' at approval and remains 'High' in the current assessment. This persistent high macroeconomic risk in a fragile state context threatens the viability of project activities, particularly SME lending and farmer investments in an economically unstable environment.",high,persistent,Risk Category Rating at Approval Approval Package - 28 Jun 2023 Last Approved Rating ISR Seq. 02 - 04 Jul 2024 Proposed Rating... Macroeconomic High High High,85d0c5ad,P180334,Implementation Status and Results Report,2025-02-02T22:15:05.000Z
Fiduciary Risk in Fragile Governance Context,"Fiduciary risk is rated 'High' and persistent across all assessment periods. In Lebanon's fragile political and governance environment, this elevated fiduciary risk poses significant threats to fund management, procurement integrity, and financial accountability in project implementation.",high,persistent,Risk Category Rating at Approval Approval Package - 28 Jun 2023 Last Approved Rating ISR Seq. 02 - 04 Jul 2024 Proposed Rating... Fiduciary High High High,b9297667,P180334,Implementation Status and Results Report,2025-02-02T22:15:05.000Z
Zero Implementation Progress Amid FCV Context,"Despite project approval in June 2023, all PDO and intermediate result indicators show zero actual progress as of January 2025. No farmers have adopted technologies, no SME loans have been approved, no infrastructure has been constructed, and no training has been delivered. This complete implementation stall reflects the constraining effects of Lebanon's political instability and governance fragility.",high,persistent,"Actual (Current) Value Date Value 16-Jan-2025 0 [across all indicators: Number of farmers adopting climate-smart agricultural technologies, Number of SME loans approved, Length of rural roads rehabilitated, etc.]",8ccf2085,P180334,Implementation Status and Results Report,2025-02-02T22:15:05.000Z
Political and Governance Instability Affecting Project Implementation,"Lebanon faces high political and governance risks that constrain project implementation capacity and effectiveness. The project is rated 'High' for Political and Governance risk, indicating significant fragility in the institutional environment necessary for project execution.",high,persistent,Political and Governance High High,dfa408d3,P180501,Implementation Status and Results Report,2025-01-28T11:35:08.000Z
Macroeconomic Crisis Impacting Project Viability,"Lebanon's macroeconomic environment is rated as 'High' risk, reflecting severe economic instability that threatens the financial sustainability of the project and the implementing agencies' operational capacity.",high,persistent,Macroeconomic High High,50701368,P180501,Implementation Status and Results Report,2025-01-28T11:35:08.000Z
Institutional Capacity Constraints in Implementing Agencies,"The institutional capacity for implementation and sustainability is rated 'High' risk, indicating that EDL and LRA face significant challenges in executing project activities effectively despite being the primary implementing agencies.",high,persistent,Institutional Capacity for Implementation and Sustainability High High,eba73931,P180501,Implementation Status and Results Report,2025-01-28T11:35:08.000Z
Fiduciary Risk in Fragile Governance Context,"Fiduciary risk is rated 'High', reflecting concerns about financial management, procurement integrity, and accountability in the context of Lebanon's governance fragility, which may impede fund utilization and project progress.",high,persistent,Fiduciary High High,c3aba1e0,P180501,Implementation Status and Results Report,2025-01-28T11:35:08.000Z
Political and Governance Instability Affecting Implementation,"The project operates in Lebanon, which is rated 'High' for Political and Governance risk. This systemic risk persists across all implementation periods and directly affects the Ministry of Environment's capacity to execute project activities and maintain stakeholder engagement.",high,persistent,"Political and Governance High High High [Risk Category Rating at Approval, Last Approved Rating, Proposed Rating]",8bbcc7f8,P172770,Implementation Status and Results Report,2024-06-19T14:00:05.000Z
Macroeconomic Crisis Impacting Project Sustainability,Lebanon faces a 'High' macroeconomic risk rating that persists throughout the project period. This threatens the financial viability of waste management infrastructure investments and the ability of local authorities to sustain operations after project completion.,high,persistent,"Macroeconomic High High High [Risk Category Rating at Approval, Last Approved Rating, Proposed Rating]",2cf3ace1,P172770,Implementation Status and Results Report,2024-06-19T14:00:05.000Z
Institutional Capacity Constraints in Conflict-Affected Context,"The project depends on the Ministry of Environment and local authorities in Akkar and Nabatieh to implement waste management activities. The 'Substantial' institutional capacity risk, combined with Lebanon's fragility, creates vulnerability in project execution and sustainability of waste management services.",high,persistent,Institutional Capacity for Implementation and Sustainability Substantial Substantial Substantial [with context of High Political and Governance and Macroeconomic risks],eaae8884,P172770,Implementation Status and Results Report,2024-06-19T14:00:05.000Z
