related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"The climate of terror created by enforced disappearances and targeted abductions of civil society leaders, journalists, and activists undermines the project's ability to conduct meaningful stakeholder engagement, community consultations, and grievance redress mechanisms. Community members and civil society actors may fear retaliation for engaging with project activities or raising concerns. This directly threatens the effectiveness of the Stakeholder Engagement Plan, community monitoring mechanisms, and grievance redress mechanisms that the PAD identifies as essential to project success.",0.68,P179017,"PAD identifies 'Stakeholder Engagement (substantial)' risk and requires 'Stakeholder Engagement Plan (SEP)' and 'grievance redress mechanisms' as mitigation. PAD also notes 'community monitoring mechanisms' and 'regular stakeholder consultations' are essential. However, in a context where civil society leaders have disappeared and lawyers are in hiding after receiving threats, the ability of communities to safely engage with project mechanisms, raise grievances, or participate in monitoring is severely compromised. The PAD's mitigation assumes a functioning civil society space that no longer exists."
GIN-004,Media Suppression and Press Freedom Deterioration Undermine Information Space,"The suppression of media outlets and deterioration of press freedom undermines the project's ability to conduct public awareness campaigns and transparent communication about project activities, tariff reforms, and water sector changes. The PAD identifies 'awareness campaigns by SEG on tariff reforms and digital payment mechanisms' as a key mitigation for stakeholder resistance. With six major private media outlets banned and a 'profound media vacuum' in place, the project cannot effectively reach beneficiaries with information about tariff changes, prepaid meters, or project benefits, increasing risk of community resistance and meter vandalism.",0.7,P179017,"PAD identifies 'Stakeholder Engagement (substantial)' risk and requires 'awareness campaigns by SEG on tariff reforms and digital payment mechanisms' and 'careful selection of pilot customers for prepaid meters (commercial clients first)' as mitigation. PAD also notes risk of 'prepaid meter rejection or vandalism' and 'potential community resistance to tariff increases.' However, with six major media outlets banned and journalists missing, the project's ability to conduct effective awareness campaigns is severely constrained. The PAD's mitigation strategy depends on media channels that are no longer operational."
GIN-005,Flawed Electoral Transition and Upcoming Legislative Elections Raise Legitimacy Risk,"The flawed electoral transition and upcoming legislative elections (May 24, 2026) create uncertainty about government commitment to development sector priorities and policy continuity. The PAD identifies 'unclear timeline for elections and return to civilian rule' as a risk factor. With major opposition parties dissolved and meaningful electoral competition structurally absent, the government's legitimacy and accountability to citizens is further eroded, potentially reducing government capacity or willingness to implement unpopular but necessary sector reforms (such as tariff increases) that the project depends on.",0.62,P179017,"PAD states: 'Guinea has a transitional government (CNRD) following September 2021 coup; unclear timeline for elections and return to civilian rule; risk of policy changes during project implementation.' PAD identifies 'Sector Strategies and Policies (substantial)' risk: 'Risk of policy changes in water and sanitation sector due to transitional government; potential departure from current sector strategies.' The mitigation relies on 'constant dialogue with authorities' and 'institutional roadmap for key institutions,' but these assume a government with incentives to maintain sector reform commitments. A government with low legitimacy may prioritize short-term political survival over unpopular tariff reforms."
GIN-006,Jihadist Spillover Risk from Mali's Deteriorating Security Environment,"While the primary project area (Greater Conakry) is not currently affected by jihadist activity, Component 3 includes water resources management activities in 'Samou sub-basin' and 'Gangan National Park area,' which are located in eastern Guinea closer to the Mali border where jihadist spillover risk is elevated. The PAD notes the project includes 'support for Gangan National Park management' and 'community engagement through Basin Committee establishment' in these areas. If jihadist activity escalates in eastern Guinea, it could disrupt these upstream water resources management activities, endanger project staff and communities, and undermine the nature-based solutions component.",0.55,P179017,"PAD identifies Component 3 activities in 'Samou sub-basin' and 'Gangan National Park area' for 'Nature-based solutions for soil erosion control and reservoir sedimentation' and 'support for Gangan National Park management.' PAD also notes 'OGPNRF rangers to conduct patrols in Gangan National Park to prevent deforestation and pollution' as a security measure. However, the PAD does not address the risk that escalating jihadist activity in eastern Guinea could disrupt these activities or endanger rangers and community members engaged in water resources management."
GIN-007,Simandou Mining Boom: Revenue Management Risks and Social Tensions from Mass Layoffs,"The Simandou mining project's mass layoff dynamic (from 60,000 construction jobs to 15,000 operational jobs) will create significant social disruption and poverty in mining communities, potentially increasing social tensions and community resistance to development projects. The PAD identifies 'Macroeconomic (substantial)' risk related to 'Incomplete information on Simandou iron operations revenue (launching 2026)' and notes the government faces 'challenges in revenue mobilization from mining companies' and 'difficulties managing expenditures and domestic debt.' If mining revenues are not effectively channeled into public services (including water and sanitation), the project may face reduced government counterpart funding and increased pressure on tariff affordability for impoverished beneficiaries.",0.6,P179017,"PAD identifies 'Macroeconomic (substantial)' risk: 'Incomplete information on Simandou iron operations revenue (launching 2026); challenges in revenue mobilization from mining companies; difficulties managing expenditures and domestic debt; exposure to commodity market volatility.' Mitigation includes 'Government adoption of measures to mitigate risks; engagement with IMF; support from other development partners; tariff reforms to improve water sector financial viability.' However, the PAD does not address the social disruption from mass layoffs or the risk that mining revenues may not be channeled into water sector financing, potentially undermining project financial sustainability and tariff affordability for poor households."
GIN-008,Chronic Food Insecurity and Malnutrition Crisis Among Vulnerable Populations,"Chronic food insecurity affecting over 21.8% of Guinea's households and 6.1% of children under five suffering global acute malnutrition creates vulnerability among project beneficiaries and implementation communities. The PAD identifies 'Low-income households in Greater Conakry' and 'Women and girls (disproportionate burden of water collection)' as vulnerable groups. In a context of widespread food insecurity and poverty (51.4% of population), beneficiaries may struggle to afford tariff increases for water services, reducing project financial sustainability and creating community resistance. Project staff and contractors may also face health and productivity challenges in a food-insecure environment.",0.65,P179017,"PAD identifies vulnerable groups including 'Low-income households in Greater Conakry' and notes 'poverty rate increased from 46.6% (2018) to 51.4% (2023).' PAD identifies 'Stakeholder Engagement (substantial)' risk including 'potential community resistance to tariff increases' and requires 'tariff reforms to improve water sector financial viability' as mitigation. However, in a context where over 21.8% of households experience food insecurity and more than half the population lives in poverty, the ability of poor households to afford tariff increases is severely constrained. The PAD does not address how tariff affordability will be ensured for food-insecure populations."
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"The dissolution of ethnically-based opposition parties (UFDG drawing from Fulani communities, RPG from Malinke communities) and exclusion of opposition leaders eliminates institutional channels for managing ethnic cleavages. This creates risk that development projects may become politicized along ethnic lines, with communities perceiving project benefits or burdens as favoring particular ethnic groups. The PAD's stakeholder engagement and community consultation mechanisms may be undermined if communities view the project through an ethnic lens or if project implementation is perceived as favoring particular ethnic groups.",0.58,P179017,"PAD identifies 'Stakeholder Engagement (substantial)' risk and requires 'Stakeholder Engagement Plan (SEP)' and 'community monitoring mechanisms' as mitigation. However, the PAD does not address the risk that ethnic tensions exacerbated by political exclusion could undermine community engagement. The project's primary location in Greater Conakry includes multiple ethnic communities, and the distribution of project benefits (water connections, tariff impacts, employment) could be perceived through an ethnic lens if political tensions remain high."
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"Tensions between multilateral development partners (World Bank) committed to governance conditionalities and the Doumbouya government increasingly aligned with Chinese and Russian investors create risk of policy interference or reduced government cooperation with World Bank-supported reforms. The PAD identifies the project as addressing fragility through 'institutional strengthening and policy reforms that build state capacity and legitimacy,' but if the government prioritizes alignment with non-conditional investors over World Bank partnership, it may deprioritize governance reforms or resist World Bank policy dialogue on water sector issues.",0.62,P179017,"PAD identifies 'Political and Governance (high)' risk and mitigation includes 'Strengthened policy dialogue under World Bank Country Management Unit leadership' and 'pipeline DPF with prior actions for water sector reforms.' PAD also notes the project includes 'Sector Strategies and Policies (substantial)' risk requiring 'constant dialogue with authorities.' However, the PAD does not address the risk that development partner tensions over governance could undermine this policy dialogue. If the government views World Bank governance conditionalities as interference, it may resist policy reforms or reduce cooperation with World Bank supervision and oversight."
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"The project's resettlement component (US$13 million for compensation of project-affected persons) creates risk that displaced communities may protest if compensation is delayed or inadequate. The PAD notes 'lessons learned from PUEG show importance of timely compensation to avoid delays in civil works,' indicating that resettlement delays have been a problem in previous projects. In a context where security forces respond to protests with lethal force, delayed or inadequate resettlement compensation could trigger protests that are met with violent crackdowns, endangering displaced persons and project staff.",0.68,P179017,"PAD identifies involuntary resettlement component with 'Resettlement Action Plans (RAPs) prepared for Yessoulou IV water treatment plant and distribution network' and notes 'IDA financing US$13 million to cover compensation for project-affected persons (PAPs).' PAD also states: 'lessons learned from PUEG show importance of timely compensation to avoid delays in civil works.' However, the PAD does not address the risk that delayed or inadequate compensation could trigger protests in a context where security forces have responded to protests with lethal force. The project's success depends on timely compensation, but the government's capacity to deliver this in a context of macroeconomic stress and political instability is uncertain."
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"Project implementation depends on sustained government commitment to mining sector governance reforms and environmental protection. The dissolution of opposition parties and consolidation of authoritarian rule creates risk that political pressures could override technical/governance objectives, particularly regarding mining license allocation, environmental standards enforcement, and transparency mechanisms that the project seeks to strengthen.",0.85,P168613,"PAD identifies 'Political and Governance (substantial)' risk, noting that 'Political risks may impact due processes in mining sector governance, particularly regarding allocation of licenses and their development.' The project's core objective is to 'Strengthen institutional capacities for integrated management of mineral and natural resources' and includes Component B on 'Mining policies, institutions, governance and economic integration' with specific focus on cadaster modernization and mining institutions. The PAD also notes that 'mining sector governance remains fragile and subject to political economy pressures from powerful vested interests.' With opposition parties dissolved and political space narrowed, the risk that political interference will override technical governance processes is elevated."
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"Project activities in mining regions and protected areas depend on community engagement, participatory management, and grievance redress mechanisms. The protest ban and documented security force violence against civilians create risk that communities may be unable to safely voice concerns about project impacts, participate in consultations, or access grievance mechanisms without fear of state reprisal. This undermines the project's conflict-sensitivity design and participatory approach.",0.8,P168613,"The PAD emphasizes that the project is 'designed with conflict sensitivity in mind' and includes 'transparency and citizen engagement mechanisms to reduce grievances' and 'Coordination with civil society and accountability agencies.' Component C includes 'participatory management' of protected areas and Component B includes 'transparency/citizen engagement initiatives.' The project establishes a 'Project-level GRM...building on existing mechanisms from PACV project; local GRM mechanisms in each commune; participatory management committees.' However, with a protest ban in place and documented security force violence against protesters (including in Conakry and other areas), communities may face barriers to safe participation in consultations, management committees, and grievance processes, particularly if project activities generate local grievances."
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"Project relies on civil society organizations, local community leaders, and technical staff to implement participatory management, grievance redress, and monitoring activities. The documented climate of terror involving enforced disappearances of civil society activists and journalists creates risk that civil society partners and community leaders may be deterred from engaging with the project, particularly on sensitive issues related to mining governance, environmental standards, or community grievances.",0.75,P168613,"The PAD identifies civil society as a key stakeholder and mitigation mechanism: 'engagement with civil society organizations' is listed as a mitigation for political/governance risk, and the project includes 'CSO involvement and support' as a stakeholder mitigation. Component B includes 'citizen engagement initiatives' and the project's M&E system 'involves local communities and civil society.' The PAD also notes that the project will coordinate 'with civil society organizations' and that 'Coordination with civil society and accountability agencies supports conflict prevention.' However, with prominent FNDC activists disappeared since July 2024 and a documented 'climate of terror' affecting lawyers and politicians, civil society partners may face personal security risks that constrain their ability to engage in project activities."
GIN-004,Media Suppression and Press Freedom Deterioration Undermine Information Space,"Project includes transparency and citizen engagement mechanisms that depend on functioning media and information space. The revocation of six major media licenses, blocking of internet/social media, and disappearance of a journalist create risk that project transparency initiatives, public consultations, and citizen engagement mechanisms will reach limited audiences, undermining the project's ability to disseminate information about mining governance reforms and environmental standards.",0.78,P168613,"The PAD identifies 'transparency and citizen engagement mechanisms to reduce grievances' as a core conflict-prevention strategy and notes that the project includes 'transparency/citizen engagement initiatives' in Component B. The project also emphasizes 'Stakeholder Engagement and Information Disclosure (ESS10)' as a triggered safeguard policy. However, with six major private media outlets banned as of May 2024 and remaining banned over a year later, and with internet/social media blocked, the project's ability to conduct meaningful public consultations and disseminate information about mining governance and environmental standards is significantly constrained."
GIN-005,Flawed Electoral Transition and Upcoming Legislative Elections Raise Legitimacy Risk,"Project implementation depends on sustained government institutional commitment and political will to implement mining governance reforms and environmental standards. The flawed electoral transition, barring of opposition leaders, and dissolution of major opposition parties undermine the legitimacy of the government and create risk of political instability that could disrupt project implementation, particularly if legislative elections in May 2026 trigger renewed protests or political tensions.",0.8,P168613,"The PAD identifies 'Political and Governance (substantial)' risk and notes that 'Despite recent elections, political tensions and human rights allegations remain.' The project's success depends on 'Continued engagement with Government at various levels' and 'Government awareness of shortcomings and prioritization of local content.' The PAD also notes that the project includes 'monitoring of political situation with advice from World Bank Management' as a mitigation. However, with the government's legitimacy undermined by the flawed electoral process and dissolution of opposition parties, and with legislative elections scheduled for May 24, 2026 (during project implementation), the risk of political disruption to government institutions and project implementation is elevated."
GIN-007,Simandou Mining Boom: Revenue Management Risks and Social Tensions from Mass Layoffs,"Project targets mining communities and local populations as beneficiaries, with Component C including 'alternative income-generating activities for local communities' to offset impacts of mining. The Simandou project's mass layoff dynamic (from 60,000 construction jobs to 15,000 operational jobs) creates risk of significant social disruption and grievances in mining communities that could overwhelm the project's capacity to provide alternative livelihoods and could fuel tensions that undermine project implementation.",0.82,P168613,"The PAD identifies 'Stakeholder (moderate)' risk, noting that 'Biggest exposure around communities where income-generating activities are planned.' Component C includes 'alternative income-generating activities for local communities' with a target of '500 beneficiaries with increased income from AIGAs by project end, with 350 being women.' The PAD also notes that the project addresses 'approximately 1 million people' in mining and protected area regions as beneficiaries. However, the Simandou project's documented mass layoff of 45,000+ workers in mining communities will create social disruption far exceeding the project's capacity to provide alternative livelihoods to 500 beneficiaries, creating risk of unmet expectations, grievances, and social tensions."
GIN-008,Chronic Food Insecurity and Malnutrition Crisis Among Vulnerable Populations,"Project targets vulnerable populations in mining and protected area communities as beneficiaries, including 'Poor and vulnerable populations dependent on natural resources for livelihoods' and 'Local communities in and around protected areas (approximately 1 million people).' The chronic food insecurity and malnutrition crisis creates risk that project beneficiaries will face acute livelihood pressures that could undermine their participation in project activities and increase vulnerability to project-induced livelihood restrictions.",0.72,P168613,"The PAD identifies vulnerable groups including 'Poor and vulnerable populations dependent on natural resources for livelihoods' and notes that Component C includes 'alternative income-generating activities for local communities' to address livelihood impacts. The PAD also notes that the project's 'Participatory approach with local communities' is a mitigation for social risks. However, with over 21.8% of Guinea's households experiencing food insecurity and 6.1% of children under five suffering global acute malnutrition, the project's beneficiary communities face acute food security pressures that could limit their capacity to participate in project activities and increase their vulnerability to any project-induced restrictions on resource access."
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"Project implementation in mining regions depends on community cooperation and participatory management across ethnic lines. The dissolution of ethnically-based opposition parties (UFDG representing Fulani, RPG representing Malinke) and exclusion of opposition leaders creates risk that ethnic tensions will intensify, potentially affecting project implementation in regions with mixed ethnic populations and undermining the participatory management approach.",0.7,P168613,"The PAD identifies 'Stakeholder (moderate)' risk and emphasizes 'Participatory approach with local communities' and 'involvement of local communities in public consultations and management activities' as core to project design. Component C includes 'participatory management' of protected areas with 'participatory management committees.' The project also notes that it uses 'existing participatory decision-making structures from PACV' and involves 'ANAFIC committees' for participatory management. However, with the dissolution of ethnically-based opposition parties and documented ethnic polarization in Guinea's political landscape, the project's participatory management approach may face challenges in regions with mixed ethnic populations, particularly if project activities are perceived as benefiting one ethnic group over another."
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"Project implementation depends on coordination between World Bank and government, and on government commitment to governance reforms. The documented tensions between development partners' governance conditionalities and the government's alignment with Chinese and Russian investors (who operate without political conditions) creates risk that the government may deprioritize the project's governance reform objectives in favor of mining expansion, or that World Bank engagement could be constrained by governance concerns.",0.73,P168613,"The PAD identifies 'Political and Governance (substantial)' risk and lists 'Continued engagement with Government at various levels' and 'regular technical and financial partner meetings' as mitigations. The project includes 'coordination between ministries' and coordination with 'Niger Basin Authority (ABN) through Memorandum of Understanding.' However, the PAD also notes that the project's success depends on 'Government awareness of shortcomings and prioritization of local content' and that 'more efforts needed to enable wider citizen benefits from mining.' With the government increasingly aligned with Chinese and Russian investors and the World Bank calling for governance reforms, there is risk of misalignment between the project's governance objectives and government priorities."
GIN-006,Jihadist Spillover Risk from Mali's Deteriorating Security Environment,"Project activities in eastern and northern protected areas (Upper Niger National Park, Niger source area, Niger-Tinkisso basin) are in regions proximate to Mali border where jihadist groups have launched attacks within 50 km of the Guinean border. While not currently in active conflict zones, project staff and beneficiaries in these areas face elevated security risk from potential cross-border jihadist spillover, which could disrupt implementation and affect ranger safety.",0.68,P168613,"The PAD notes that 'Project activities are in regions with mining operations and protected areas, not in active conflict zones' but identifies security risks including 'General insecurity in remote protected area regions affecting ranger safety.' Component C includes protected area management in 'Upper Niger National Park (Mafou and Kouya districts)' and 'Niger source area (Faranah)' and 'Niger-Tinkisso basin,' which are in eastern Guinea proximate to Mali. The PAD also notes that mitigation includes 'use of experienced PIU, coordination with local authorities, community engagement, and adaptive management approaches.' However, with JNIM rebels launching attacks within 50 km of the Guinean border in 2025, the project's activities in eastern protected areas face elevated security risk."
GIN-001,Mass Dissolution of Political Parties Consolidates Authoritarian Rule,"The project's reliance on government commitment to decentralization reform and multi-stakeholder coordination structures is vulnerable to further political consolidation. The dissolution of 40 political parties (including major opposition groups) in March 2026 undermines the pluralistic governance environment the project assumes. The PAD notes that 'transitional government assurances of continued support to programming' and 'commitment to decentralization reform reflected in 2022-2025 PRI' are key mitigation strategies, but these assurances become less credible as the government eliminates institutional channels for political opposition and civil society input.",0.85,P177095,"PAD identifies 'political (high)' risk due to 'fragile political and governance environment' and 'political instrumentalization of ethnicity.' Mitigation relies on 'transitional government assurances of continued support' and 'commitment to decentralization reform.' However, the project's Steering Committee structure (chaired by General Secretary of MATD) and multi-level coordination mechanisms assume a governance environment where diverse stakeholders can participate. The dissolution of opposition parties and civil society constraints directly undermine the pluralistic participation model the project depends on."
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"Component 3's citizen engagement mechanisms and the project's reliance on participatory processes for local development planning are vulnerable to disruption by the protest ban and security force violence. The PAD explicitly states the project will 'strengthen mechanisms for inclusive citizen engagement in local governance' and support 'participatory climate risk diagnosis' and 'participatory budgeting.' However, the ongoing ban on public protests since May 2022 and documented security force killings of protesters (at least 59 since 2022, including 20 in 2024) create a hostile environment for the open civic participation the project requires. Community facilitators and local committees may face intimidation or restrictions when attempting to organize participatory processes.",0.8,P177095,"Component 3 aims to 'strengthen mechanisms for inclusive citizen engagement in local governance' and 'empower women, youth, and vulnerable groups in local development.' The project design includes 'participatory climate risk diagnosis,' 'participatory budgeting,' and 'citizen engagement and accountability mechanisms.' The PAD notes the project will support 'Local Development Agents (ADLs) and Community Facilitators (ACs) at district level' to facilitate these processes. However, the security environment described in GIN-002 (protest ban, live ammunition use, killings of non-participants) directly constrains the ability of these facilitators and community members to engage openly without fear of state reprisal."
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"The project's reliance on civil society partnerships and community-level engagement is vulnerable to the documented climate of terror created by enforced disappearances and abductions of activists, journalists, and civil society leaders. The PAD identifies Component 3 as supporting 'NGO/CBO partnerships' and notes that the project will work with 'civil society representatives' among its 296,000 beneficiaries. However, the systematic disappearances of FNDC activists (Oumar Sylla since July 2024, Mamadou Billo Bah), civil society leader Abdoul Sacko (abducted February 2025), and journalist Habib Marouane Camara (disappeared December 2024) create a documented pattern of targeting those engaged in civic mobilization. NGO and CBO partners may withdraw or reduce engagement due to security concerns, and community members may be reluctant to participate in visible civic activities.",0.75,P177095,"PAD states Component 3 will support 'NGO/CBO partnerships' and identifies 'civil society representatives' as among the 296,000 expected beneficiaries. The project design emphasizes 'inclusive citizen engagement' and 'community-based GRMs' (grievance redress mechanisms). However, the PAD also notes the project will establish 'special provisions for receiving and managing sensitive complaints related to sexual exploitation and abuse/sexual harassment,' suggesting awareness of security sensitivities. The climate of terror documented in GIN-003 directly threatens the ability of civil society partners and community members to engage openly without fear of state reprisal or disappearance."
GIN-004,Media Suppression and Press Freedom Deterioration Undermine Information Space,"The project's communication and transparency mechanisms are vulnerable to the severe media suppression environment. The PAD notes that Component 4 will develop a 'communication strategy' and that the project emphasizes 'transparency and accountability' in local governance. However, the revocation of licenses for six major private media outlets in May 2024, the ongoing ban on these outlets over a year later, the disappearance of journalist Habib Marouane Camara, and the blocking of internet and social media create a 'profound media vacuum' that undermines the project's ability to communicate project activities, results, and accountability mechanisms to beneficiary communities. The project's M&E framework and public reporting of results will face constraints in reaching populations through independent media channels.",0.7,P177095,"PAD states Component 4 will develop a 'communication strategy' and notes the project's emphasis on 'transparent and accountable local governance.' The project design includes 'digitization of LG financial reports' and 'independent verification agent hired to verify PBC achievement' as transparency mechanisms. However, the media suppression environment described in GIN-004 (six outlets banned, journalist disappeared, internet/social media blocked) directly constrains the project's ability to communicate transparently about results and hold local governments accountable through public information channels. The 'profound media vacuum' limits the reach of project communications to beneficiary communities."
GIN-005,Flawed Electoral Transition and Upcoming Legislative Elections Raise Legitimacy Risk,"The project's assumption of a stable governance environment and continued government commitment to decentralization is undermined by the flawed electoral transition and the structural absence of meaningful political competition in the May 24, 2026 legislative elections. The PAD's mitigation strategy relies on 'commitment to decentralization reform reflected in 2022-2025 PRI' and 'transitional government assurances,' but the dissolution of 40 political parties (including the three main opposition groups) just two weeks before the legislative elections eliminates the possibility of competitive elections. This raises questions about the legitimacy of the government's commitment to decentralization and the sustainability of the project's governance reforms beyond the current political cycle.",0.8,P177095,"PAD identifies 'political (high)' risk and notes that mitigation depends on 'transitional government assurances of continued support to programming' and 'commitment to decentralization reform reflected in 2022-2025 PRI.' The project design assumes a governance environment where decentralization reforms can be sustained through government commitment. However, the flawed electoral transition (all major opposition leaders barred from December 2025 presidential election, 86.72% victory for Doumbouya, new constitution extending presidential terms) and the dissolution of opposition parties in March 2026 (just before May 24, 2026 legislative elections) undermine the credibility of government commitment to pluralistic governance and decentralization. The PAD's reliance on 'transitional government assurances' becomes less credible as the government consolidates authoritarian control."
GIN-009,Intercommunal and Ethnic Tensions Exacerbated by Political Exclusion,"The project's conflict prevention mechanisms and citizen engagement structures are vulnerable to escalation of intercommunal and ethnic tensions driven by political exclusion. The PAD explicitly identifies the project's Early Warning and Response System (EWRS) as a key mechanism to address 'conflicts driven by resource access, agro-pastoral tensions, mining-related disputes, and inter-community tensions.' However, the dissolution of the UFDG (drawing its base from the Fulani community) and RPG (drawing its base from the Malinke community) eliminates institutional channels for managing ethnic cleavages. The exclusion of opposition leaders Cellou Dalein Diallo (Fulani) and Sidya Toure from elections, combined with the junta's ethnic Malinke military leadership, risks translating political grievances into intercommunal friction that could overwhelm the project's conflict prevention capacity at the local level.",0.75,P177095,"PAD identifies 'inter-community tensions' as a key conflict driver and notes that Component 3 will scale up the 'Early Warning and Response System (EWRS) for conflict prevention' to 'all at-risk communes.' The project design includes 'conflict prevention and mediation mechanisms' and 'dispute mediation mechanisms' to address local-level conflicts. However, the PAD also notes that 'conflicts driven by resource access, agro-pastoral tensions, mining-related disputes, and inter-community tensions' are exacerbated by 'political instrumentalization of ethnicity' (identified as a high political risk). The dissolution of ethnically-based opposition parties and the exclusion of opposition leaders from elections directly exacerbate the ethnic tensions the project's EWRS is designed to prevent. The project's local-level conflict prevention mechanisms may be overwhelmed by macro-level political tensions."
GIN-010,Development Partner Tensions: Governance Conditionalities vs. Mining Engagement,"The project's implementation depends on coordination with the Ministry of Territorial Administration and Decentralization (MATD) and continued government commitment to governance reforms, but the governance environment is creating friction between multilateral development partners and the government. The PAD notes that the World Bank's July 2025 Guinea Economic Update called for reforms to make mining-driven growth 'more inclusive and resilient,' but the government's consolidation of authoritarian control (dissolution of opposition parties, protest bans, enforced disappearances) creates tension with World Bank governance conditionalities. The government's increasing alignment with Chinese and Russian investors who operate without political conditions may lead to reduced government prioritization of World Bank-supported governance reforms. This could affect the government's commitment to the project's decentralization agenda and the implementation of performance-based conditions.",0.7,P177095,"PAD notes that the project's Steering Committee is 'chaired by General Secretary of MATD' and that implementation depends on 'commitment to decentralization reform reflected in 2022-2025 PRI' and 'transitional government assurances of continued support.' The project design includes 'performance-based conditions for FNDL/FODEL execution' and other PBC mechanisms that assume government commitment to governance reforms. However, the governance environment described in GIN-010 (World Bank calling for governance reforms, government consolidating authoritarian control, increasing alignment with non-conditional investors) creates tension between the project's governance conditionalities and the government's political trajectory. The PAD's reliance on government commitment to decentralization becomes less credible as the government prioritizes alignment with non-conditional investors."
GIN-008,Chronic Food Insecurity and Malnutrition Crisis Among Vulnerable Populations,"The project's implementation and beneficiary reach are vulnerable to disruption by the chronic food insecurity and malnutrition crisis affecting vulnerable populations. The PAD identifies 'vulnerable groups' including 'women (particularly rural women and those in poorest quintiles)' and 'farmers and herder communities in conflict-prone mining zones' as key beneficiaries. However, the FAO's March 2026 assessment lists Guinea among 31 African countries requiring external food assistance, with over 21.8% of households experiencing food insecurity and 6.1% of children under five suffering global acute malnutrition. The project's reliance on participatory processes and community engagement may be undermined if beneficiary communities are focused on immediate food security rather than longer-term local development planning. Staff retention and community facilitator engagement may be affected by the food insecurity crisis.",0.65,P177095,"PAD identifies 'vulnerable groups' including 'women (particularly rural women and those in poorest quintiles),' 'youth,' 'farmers and herder communities in conflict-prone mining zones,' and notes that the project will 'empower women, youth, and vulnerable groups in local development.' The project design assumes beneficiary communities can engage in participatory processes for local development planning. However, the chronic food insecurity crisis described in GIN-008 (over 21.8% of households food insecure, 6.1% of children under five with global acute malnutrition, Guinea among countries requiring external food assistance) directly affects the project's ability to engage vulnerable populations in participatory processes. Beneficiaries facing acute food insecurity may have limited capacity to engage in longer-term local development planning, and project staff and community facilitators may face challenges in retention and engagement."
GIN-002,Security Force Violence Against Protesters and Protest Ban Fuel Social Tension,"Project implementation in densely populated urban and peri-urban areas of target regions could be disrupted by renewed protest crackdowns, particularly if health facilities become focal points for community mobilization or if project staff are caught in security force operations. The PAD acknowledges 'political instability' and 'restrictions on freedom of expression' but does not adequately account for the elevated risk of violent crackdowns in 2026 as the junta entrenches power through legislative elections (May 24, 2026) and opposition party dissolution.",0.72,P506072,"PAD states project operates in 7 regions with 11.8 million inhabitants (84.3% of Guinea's population) and acknowledges 'political and social instability risks are present.' However, PAD risk assessment rates political/governance risk as only 'moderate' and notes 'political and social instability risks...have not significantly hindered health sector program execution.' This assessment predates the March 2026 dissolution of 40 political parties and does not reflect the current elevated risk of protest and violent crackdown documented in country risk GIN-002. Project includes community health workers (300 CHWs and 2,700 community relays) and community verification mechanisms that could inadvertently position health workers as visible state representatives during periods of heightened social tension."
GIN-003,Enforced Disappearances and Targeted Abductions Create Climate of Terror,"Project staff, particularly those involved in community engagement, grievance mechanisms, and civil society coordination, could face targeting or intimidation in the current climate of enforced disappearances and abductions of civil society activists. The project's emphasis on community health workers, grievance redress mechanisms, and stakeholder engagement creates visibility and potential vulnerability for project personnel who interface with communities and may be perceived as documenting or reporting on governance issues.",0.68,P506072,"PAD identifies 'Vulnerable Groups' including 'GBV survivors' and establishes a 'grievance mechanism' to be operational within 3 months of effectiveness. PAD also mandates recruitment of a 'GBV specialist' and establishes 'community verification surveys' and 'user satisfaction surveys' that will require project staff to conduct field-based community engagement. The PAD does not acknowledge the risk that project staff conducting grievance documentation, community surveys, or GBV case identification could themselves become targets in an environment where civil society activists have been systematically disappeared (as documented in GIN-003: Oumar Sylla, Mamadou Billo Bah disappeared July 2024; Abdoul Sacko abducted February 2025; journalist Habib Marouane Camara disappeared December 2024)."
