related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
DJ-003,Ethnic Tensions and Political Exclusion,"Project's targeting and beneficiary selection mechanisms may be vulnerable to ethnic-based exclusion or favoritism, particularly given structural imbalances between Issa Somali dominance and Afar marginalization. The PAD identifies 'elite capture' as a substantive environmental and social risk but does not detail safeguards specific to ethnic equity in beneficiary selection across the six implementation regions.",0.72,P178988,"PAD identifies 'elite capture' as a substantive E&S risk requiring mitigation through ESMFs and site-specific ESMPs. Project operates across six regions (Obock, Tadjourah, Dikhil, Arta, Ali-Sabieh, Djibouti City) with vulnerable groups including rural poor and pastoralists, but no explicit ethnic-disaggregated targeting criteria or monitoring mechanisms are documented. Mitigation relies on general grievance mechanism and citizen surveys without ethnic-specific safeguards."
DJ-002,Severe Youth Unemployment and Economic Inequality,"Project's livelihood restoration component targeting farmers and livestock herders may face implementation challenges given severe youth unemployment (75%) and limited economic opportunities. The PAD does not specify youth employment pathways or income-generation mechanisms within the drought mitigation and livelihood restoration activities, creating risk that project benefits may not reach or sustainably employ the most economically vulnerable youth cohort.",0.65,P178988,"PAD Component 2 includes 'restore agricultural and pastoral livelihoods' but provides no detail on employment mechanisms, wage rates, or youth-specific targeting. Beneficiary list includes 'farmers and livestock herders' and '8,000 drought-affected households (50,000 people)' but lacks specification of youth engagement or income sustainability pathways. Institutional risk mitigation focuses on capacity building and coordination but not on economic inclusion of high-unemployment youth populations."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Project implementation in six regions, including rural and pastoral areas, may face access and security disruptions from FRUD-armé insurgent activity. The PAD acknowledges 'regional instability affecting trade routes and economic activity' and 'food riots risk due to price increases' but does not address specific security protocols, staff safety measures, or contingency plans for operations in areas potentially affected by terrorist group activity.",0.68,P178988,"PAD identifies 'regional instability affecting trade routes and economic activity' as a security concern and notes project operates in conflict-affected context with 'country hosts 35,000 internally displaced people.' However, no security risk assessment specific to FRUD-armé activity in implementation regions is documented. Mitigation strategies focus on fiduciary controls, institutional capacity, and E&S frameworks but do not address operational security, staff protection, or access contingencies for areas with insurgent presence."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Project explicitly targets refugee populations (23,000 refugees and 11,000 asylum seekers) for emergency food stock distribution, but implementation may be disrupted by resource constraints, competing demands on MASS capacity, and potential tensions between refugee and host community assistance. The PAD notes an 8% increase in refugee influx since January 2021 but does not detail how the emergency food stock will be allocated between refugee villages and host populations, or how distribution will be managed amid resource scarcity.",0.75,P178988,"PAD states 'emergency food stock will serve refugees' and identifies refugees as vulnerable group beneficiaries. However, it does not specify allocation percentages, distribution protocols between refugee villages (85% of 32,000 displaced persons) and host communities, or contingency plans for managing competing demands. Institutional risk mitigation acknowledges 'coordination challenges between ministries' but does not address coordination with refugee-hosting agencies or mechanisms for equitable distribution amid resource constraints noted in country risk profile."
DJ-004,Collapse of Independent Civil Society and Media Freedom,Project's grievance mechanism and beneficiary satisfaction surveys may have limited effectiveness given the absence of independent civil society and severe restrictions on freedom of expression. The PAD establishes a project-level grievance mechanism but does not address how beneficiaries will safely report concerns or how the mechanism will function in an environment where journalists and activists face harassment or arrest for criticism.,0.7,P178988,"PAD specifies 'project-level grievance mechanism to be established with specialist in PIU' and includes 'beneficiary satisfaction surveys' as M&E tools. However, given DJ-004 context (Freedom House 'Not Free' classification, journalists and activists regularly harassed or arrested), the PAD does not document: (1) confidentiality protections for grievance reporters, (2) independence of GRM from government pressure, (3) mechanisms for safe feedback in restricted civic space, or (4) how satisfaction surveys will elicit honest feedback in environment of political repression."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Project governance arrangements depend on Ministry of Social Affairs and Solidarity (MASS) leadership and inter-ministerial coordination through MOUs with MCT and MAEPE-RH. Political instability surrounding the April 2026 presidential election and constitutional changes enabling indefinite rule may disrupt ministerial leadership, priorities, and commitment to project implementation, particularly if political transitions affect MASS capacity or government focus shifts away from food security.",0.62,P178988,"PAD identifies 'institutional (substantial)' risk including 'limited implementation capacity' and 'coordination challenges between ministries.' Project depends on MASS as implementing agency and MOUs with two other ministries (MCT, MAEPE-RH). However, PAD does not address political risk to ministerial stability or government commitment to project continuation amid constitutional changes and 2026 election cycle. Mitigation focuses on technical assistance and MOUs but not on political continuity or contingency planning for leadership transitions."
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,"Project's food security and trade components may be disrupted by escalating Djibouti-Somaliland tensions affecting regional trade routes and supply chains. The PAD acknowledges 'regional instability affecting trade routes and economic activity' and identifies macroeconomic risk from 'Ethiopia conflict,' but does not assess how Djibouti-Somaliland tensions specifically affect food commodity imports, market stability, or the viability of the Market Analysis Unit and emergency food stock procurement.",0.63,P178988,"PAD identifies 'macroeconomic (substantial)' risk from 'combined effects of Ukraine war, COVID-19, Ethiopia conflict, and drought on fiscal and external accounts' and notes 'high volatility of food commodity markets' as fiduciary risk. Component 1 establishes 'Market Analysis Unit' and 'Food Shortage Preparedness Fund' dependent on stable trade access. However, PAD does not assess Djibouti-Somaliland crisis impact on regional trade corridors, port access, or commodity supply chains critical to emergency food stock procurement and market stabilization."
DJ-003,Ethnic Tensions and Political Exclusion,"Project beneficiary targeting and community engagement along the corridor may be undermined by ethnic tensions, particularly if implementation favors Issa-dominated areas over Afar communities. The PAD identifies 'populations living in corridor area' as beneficiaries but does not specify ethnic composition or mitigation for politically marginalized groups.",0.65,P174300,"PAD lists 'populations living in corridor area' as beneficiaries and includes 'maximizing corridor development impacts for local communities' as a component objective, but provides no disaggregation by ethnicity or targeted inclusion mechanisms for the Afar minority despite DJ-003 noting structural political exclusion of this ~35% of population."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Project infrastructure along RN1, RN5, and RN19 corridors and border crossing at Guelileh may face direct security threats from FRUD-armé or other terrorist groups. The PAD acknowledges 'security/fragility (substantial)' risk from regional instability but does not specifically address domestic insurgent threats to corridor infrastructure or personnel.",0.72,P174300,"PAD identifies 'security/fragility (substantial)' risk noting 'regional fragility in Horn of Africa, political instability and conflict in sub-region' and states project is 'CONFLICT-AFFECTED AREAS: yes' with vulnerability to 'regional spillovers from Horn of Africa conflicts.' However, mitigation relies only on 'regular security risk assessments' without specific protocols for FRUD-armé threat to road rehabilitation sites, ITIS installations, or border operations at Guelileh."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Project governance and political commitment may be disrupted by deepening political stagnation and concentration of executive power. The PAD identifies 'political and governance (substantial)' risk that 'ability to influence private sector finance mobilization depends on political will' and notes 'line ministries may lack incentives or resist change,' vulnerabilities that could intensify under indefinite presidential rule.",0.68,P174300,"PAD explicitly states political/governance risk: 'Ability to influence private sector finance mobilization depends on political will; line ministries may lack incentives or resist change.' Mitigation strategy relies on obtaining 'commitment at highest state level,' which becomes fragile if executive concentration undermines institutional accountability and multi-sectoral coordination required by the Inter-ministerial Project Steering Committee."
DJ-002,Severe Youth Unemployment and Economic Inequality,"Project employment and livelihood benefits may be insufficient to address underlying youth unemployment (>75%), and unequal distribution of corridor benefits could exacerbate inequality. The PAD identifies 'road transport service providers' and 'local traders' as beneficiaries but does not specify youth employment targets or mechanisms to ensure inclusive benefit distribution.",0.61,P174300,"PAD lists 'road transport service providers, local traders, populations living in corridor area' as beneficiaries and includes 'women's economic empowerment' in institutional strengthening component, but provides no youth employment targets, skills training provisions, or analysis of how corridor improvements will translate to jobs for the 75%+ unemployed youth population. Macroeconomic risk notes 'job losses from decreased goods volume through Djibouti ports affecting tax base,' suggesting project benefits may be offset by broader economic contraction."
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,Project coordination with Ethiopia and cross-border operations at Guelileh may be disrupted by Djibouti's escalating diplomatic crisis with Somaliland and military alignment with Mogadishu. The PAD acknowledges coordination dependency with Ethiopia but does not address how regional diplomatic tensions could affect bilateral customs cooperation or border security.,0.64,P174300,"PAD states 'activities requiring Ethiopia collaboration conditional on mutual understanding between customs authorities' and identifies 'coordination risk between Djibouti and Ethiopia' as a stakeholder risk. However, it does not address how Djibouti's military alignment with Mogadishu and diplomatic crisis with Somaliland could create instability at the Guelileh border crossing or complicate the 'One-Stop Border Post (OSBP) at Guelileh border' component, particularly if regional tensions escalate."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Project infrastructure and services may be strained or disrupted by refugee and asylum-seeker populations (32,000 persons, 85% in refugee villages). The PAD acknowledges Djibouti's vulnerability to 'refugee influxes' but does not assess how refugee concentration in poor areas along or near corridor zones could affect project implementation, security, or beneficiary targeting.",0.59,P174300,"PAD identifies 'vulnerability to spillover and refugee influxes' as a security/fragility risk and notes in fragility context that 'Djibouti serves as major destination for refugees and migrants fleeing political and environmental crises in Horn of Africa region, typically settling in poor areas worsening conditions.' However, project does not specify whether refugee villages are located along RN1, RN5, RN19 corridors or near Guelileh border, nor does it address how refugee populations might be affected by or compete for benefits from corridor development."
DJ-004,Collapse of Independent Civil Society and Media Freedom,Project stakeholder engagement and grievance redress mechanisms may be compromised by absence of independent civil society and media freedom. The PAD includes 'Stakeholder Engagement Plan' and 'project-level grievance redress mechanisms' but does not address how implementation will function in an environment where journalists and activists are 'regularly harassed or arrested for criticizing the government.',0.62,P174300,"PAD includes 'Stakeholder Engagement Plan' and establishes 'project-level grievance redress mechanisms and World Bank corporate Grievance Redress Service' as safeguards. However, it does not acknowledge that DJ-004 context of 'virtually no independent civil society remaining' and 'severe restrictions on political competition and media freedom' may limit the effectiveness of these mechanisms, particularly for vulnerable groups (women traders, communities along corridor) to voice concerns without fear of government retaliation."
DJ-011,Potential Strain on Development Partner Relations,"Project financing and donor coordination may be affected by strain on development partner relations due to Djibouti's regional alignment choices. The PAD relies on multi-donor coordination (IDA, GoD, private sector) and inter-ministerial steering, which could be disrupted if development partners reduce engagement due to governance concerns.",0.58,P174300,"PAD financing structure includes US$70 million IDA, US$17 million GoD, and US$3 million private sector, requiring sustained donor confidence and coordination. Mitigation for political/governance risk relies on 'involve donor agencies and stakeholders to emphasize project importance,' but this approach may weaken if DJ-011 risk materializes and development partners reduce support due to concerns about Djibouti's democratic backsliding and regional alignment undermining 'democratic governance and regional stability.'"
DJ-003,Ethnic Tensions and Political Exclusion,"Project's inclusive targeting of vulnerable groups (refugees, rural students, girls, children with special needs) and integration of refugee education into the national system could become a flashpoint if ethnic tensions escalate, particularly given Afar marginalization and Issa Somali dominance in governance.",0.75,P166059,"Project explicitly targets 'populations vulnérables' including 29,214 refugees (43% Somali, 36% Ethiopian, 16% Yemeni) across five regions and refugee villages (Ali-Addeh, Holl-Holl, Markazi). Component 2 aims to enroll 35,000 non-schooled children. The PAD notes the project is 'conçu pour renforcer inclusivité système éducatif national' and supports 'intégration progressive dans système éducatif national.' If ethnic tensions intensify, resource allocation to refugee education or rural/minority student enrollment could become politically contested."
DJ-002,Severe Youth Unemployment and Economic Inequality,"Project's focus on teacher training and capacity building (2,000 teachers trained) may face implementation challenges if youth unemployment and economic inequality drive staff turnover, absenteeism, or reduced motivation among education personnel. Limited economic opportunities could also undermine project sustainability if trained teachers migrate.",0.65,P166059,"Component 3 includes 'formation de 2 000 enseignants' and 'développement professionnel des enseignants.' The PAD identifies 'capacité institutionnelle (substantial)' risk and notes 'capacités inégales entre directions.' With youth unemployment exceeding 75% nationally, teacher retention and sustained engagement in professional development activities may be compromised if economic pressures drive migration or secondary employment."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Project implementation depends on sustained political commitment and stable ministerial leadership. The PAD identifies ministerial reshuffles as a 'substantial' governance risk. Constitutional changes enabling indefinite rule could create political instability that disrupts the project's coordination structures, particularly the Steering Committee and Secretary General's role as project lead.",0.7,P166059,"The PAD explicitly identifies 'Remaniements ministériels potentiels pouvant affecter l'efficacité du ministère' as a substantial political/governance risk. Project coordination relies on 'Secrétaire Général comme chef de projet' and a 'Comité de pilotage du projet.' The mitigation strategy emphasizes 'Engagement politique solide,' but does not address risks from broader constitutional or political instability that could alter ministerial priorities or leadership continuity."
DJ-004,Collapse of Independent Civil Society and Media Freedom,"Project's grievance redress mechanism (GRM) and stakeholder engagement strategy may be undermined by the absence of independent civil society and media freedom. The PAD notes a GRM exists 'pour toutes parties prenantes,' but in an environment with severe restrictions on political competition and regular harassment of activists, vulnerable groups (refugees, rural populations, girls) may face barriers to voicing concerns or participating meaningfully.",0.68,P166059,"The PAD includes 'Mobilisation des parties prenantes et diffusion de l'information' as a triggered safeguard policy and establishes a 'mécanisme de règlement des griefs (MRG) pour toutes parties prenantes.' However, given DJ-004's characterization of Djibouti as 'Not Free' with 'virtually no independent civil society' and 'journalists and activists regularly harassed or arrested,' the effectiveness of stakeholder engagement and grievance mechanisms for vulnerable groups (refugees, rural students, girls) is at risk."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Project directly targets refugee populations (29,214 refugees across three villages) for education integration into the national system. The PAD acknowledges 'chocs extérieurs pouvant nuire à participation proactive du pays sur question réfugiés' as a moderate protection risk. Resource constraints and potential strain on public services could limit the government's capacity to sustain refugee education support, particularly if external shocks (drought, regional displacement) intensify.",0.72,P166059,"Component 2 explicitly aims to 'Accroissement de l'accès pour populations vulnérables' and includes refugee villages (Ali-Addeh, Holl-Holl, Markazi) as project locations. The PAD identifies 'protection des réfugiés (moderate)' risk and notes mitigation through 'Dialogue régulier Banque mondiale-HCR-partenaires.' However, the PAD also acknowledges Djibouti hosts 32,000 displaced persons with 'limited resources' and faces 'recurrent droughts,' creating vulnerability to external shocks that could disrupt refugee education programming."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Project operates across five regions and rural areas where security incidents could disrupt access to schools, staff deployment, and beneficiary participation. The October 2023 FRUD-armé raid demonstrates active domestic security threats. Rural school rehabilitation and teacher training in remote areas may face logistical or safety constraints.",0.62,P166059,"Component 2 includes 'réhabilitation d'écoles rurales' and the project covers 'cinq régions du pays' plus rural villages. The PAD notes the project operates in a 'Emplacement géostratégique' with 'stabilité relative mais vulnérabilité aux chocs régionaux.' While the PAD does not explicitly address FRUD-armé or domestic terrorism, the project's geographic spread across rural areas and refugee villages creates potential exposure to security incidents that could disrupt implementation, staff safety, or beneficiary access."
DJ-011,Potential Strain on Development Partner Relations,"Project financing relies on coordinated support from multiple development partners (IDA credit, IDA grant, PME grant, EAA Foundation). Strain on development partner relations due to Djibouti's regional alignment choices could affect donor coordination, policy dialogue, or continued financing commitments, particularly if partners perceive governance backsliding.",0.6,P166059,"Project financing is diversified: '10 millions USD crédit IDA, 5 millions USD don IDA, 9,25 millions USD don PME, 3,8 millions USD Fondation EAA.' The PAD emphasizes 'Mobilisation de 10 millions USD crédit IDA pour accéder à 18 millions USD de dons' as a macroeconomic mitigation strategy. However, if development partner relations strain due to governance concerns (DJ-011), coordination on this multi-donor project could be compromised, affecting policy dialogue, technical support, or future financing."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Project depends on sustained government commitment and policy dialogue for implementation success. Constitutional changes enabling indefinite rule could alter political incentives, reduce transparency pressures, and undermine the government's commitment to evidence-based policymaking that the project relies upon.",0.72,P171777,PAD identifies 'erosion of public trust in state institutions' as a substantial political risk that could 'undermine government's ability to implement Vision 2035.' The project's mitigation strategy explicitly relies on 'policy dialogue' and 'leveraging broad consensus around Vision 2035.' Constitutional revision removing presidential term limits may weaken incentives for transparent governance and evidence-based policy that the statistics and economic management modernization project depends on.
DJ-003,Ethnic Tensions and Political Exclusion,"Project's national statistical coverage and household survey activities may face implementation challenges if ethnic tensions escalate. Data collection in ethnically sensitive areas could be disrupted, and exclusion of marginalized groups from project benefits could exacerbate grievances.",0.68,P171777,"PAD specifies project includes 'Population Census, Economic Census, household surveys' with 'national coverage.' The project identifies 'vulnerable groups' including refugees and asylum seekers. If ethnic tensions intensify between Issa Somali-dominated governance and Afar minorities, household survey enumerators may face access restrictions in certain areas, and the representativeness of national statistics could be compromised. PAD notes 'road safety concerns during census activities,' which could be amplified by ethnic tensions."
DJ-004,Collapse of Independent Civil Society and Media Freedom,Project's reliance on stakeholder engagement and citizen participation for legitimacy and effectiveness is undermined by the absence of independent civil society. Restricted media freedom limits project visibility and public accountability mechanisms.,0.75,P171777,"PAD identifies 'systematic citizen engagement interventions' as a mitigation strategy for political risk and erosion of public trust. However, the country context shows 'virtually no independent civil society remaining' with 'severe restrictions on political competition and media freedom.' This creates a structural gap: the project's mitigation approach depends on civil society engagement that does not exist in practice, limiting the project's ability to build public trust through transparent communication."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Project's field activities, particularly census and household survey operations, face direct security risks from ongoing insurgent activity. FRUD-armé's demonstrated capacity to conduct armed raids creates operational hazards for enumerators and data collection teams.",0.78,P171777,"PAD explicitly identifies 'security risks from regional instability' and notes 'road safety concerns during census activities.' The project includes 'Population Census, Economic Census, household surveys' requiring field teams to access communities across national territory. FRUD-armé's October 2023 raid killing seven soldiers demonstrates active armed threat. PAD acknowledges project is in 'conflict-affected areas' context, though notes Djibouti itself is 'politically stable,' but the presence of active insurgent groups creates tangible risk to field operations."
DJ-006,Escalating Djibouti-Somaliland Diplomatic Crisis,Project's refugee and asylum-seeker populations (primarily from Somalia) may face increased vulnerability or displacement if Djibouti-Somaliland tensions escalate into armed conflict. This could disrupt project activities targeting vulnerable populations and compromise data collection in refugee-hosting areas.,0.65,P171777,"PAD identifies project serves 'vulnerable groups' including 'refugees and asylum seekers' and notes Djibouti 'hosts approximately 30,000 registered refugees and asylum seekers from Somalia, Ethiopia, Eritrea, and Yemen, plus 150,000 non-registered migrants.' The project includes household surveys and economic census activities. Escalation of Djibouti-Somaliland crisis could trigger secondary displacement of Somali refugees, disrupt access to refugee villages for data collection, and undermine the stability of beneficiary populations."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,Project's household survey and census activities targeting vulnerable populations may face access and logistical constraints given resource-constrained refugee hosting environment. Inclusion of refugees in data collection could strain already fragile service delivery.,0.7,P171777,"PAD identifies 'refugees and asylum seekers' as vulnerable groups and notes '85% residing in refugee villages.' The project includes 'household surveys' and 'Population Census' with 'national coverage.' PAD acknowledges Djibouti 'hosts approximately 30,000 registered refugees and asylum seekers' amid 'recurrent droughts and limited resources.' Conducting census and household survey activities in resource-constrained refugee villages may face logistical barriers, and the project's data collection activities could compete for limited resources in these settings."
DJ-011,Potential Strain on Development Partner Relations,"Project implementation depends on sustained World Bank and development partner engagement. Strain in relations between Djibouti government and development partners over governance and regional alignment could affect project support, technical assistance, and coordination.",0.62,P171777,"PAD identifies 'institutional' risk (substantial) requiring 'upstream engagement' and notes implementation involves 'Project Steering Committee co-chaired by Ministers of Finance and Budget' with World Bank coordination. The project's success depends on continued development partner cooperation for capacity building and technical support. If Djibouti's alignment with Egypt and Somalia—perceived as undermining regional multipolarity—strains relations with development partners prioritizing democratic governance, this could reduce technical assistance availability, affect donor coordination, and complicate the 'policy dialogue' mitigation strategy identified in the PAD."
DJ-002,Severe Youth Unemployment and Economic Inequality,"Project targeting of 115,000 slum inhabitants and vulnerable groups may face implementation challenges if youth unemployment and economic inequality drive social tensions or reduce community engagement in participatory processes. The PAD identifies youth as a vulnerable group but does not detail how economic desperation may affect beneficiary cooperation or project sustainability.",0.65,P162901,"PAD lists 'jeunes' (youth) as vulnerable groups requiring targeted support. Project relies on 'processus participatif' (participatory processes) for priority-setting and community engagement, but high youth unemployment (75% per country risk) may undermine sustained participation or create pressure for rapid income generation that conflicts with project timelines."
DJ-003,Ethnic Tensions and Political Exclusion,"Project's inclusive approach to refugee and host community cohesion may be undermined by underlying ethnic tensions between Issa Somali (60% of population) and Afar minorities (35%). The PAD acknowledges 'tensions communautés hôtes-réfugiés' but does not address how ethnic political exclusion may affect project targeting, benefit distribution, or community trust in ARULOS implementation.",0.7,P162901,"PAD identifies 'risque renversement politique généreuse envers réfugiés, tensions communautés hôtes-réfugiés' as a substantial risk. Mitigation relies on 'processus participatif établissement priorités' and 'investissements infrastructures pour alléger pression services,' but does not address ethnic dimensions of host-refugee tensions or how Afar political marginalization may affect project acceptance in ethnically mixed slum areas."
DJ-004,Collapse of Independent Civil Society and Media Freedom,"Project's reliance on participatory mechanisms, community facilitators, and grievance redress processes may be compromised by the absence of independent civil society and media freedom. The PAD does not address how restricted civic space may limit genuine community voice in project design, implementation, or accountability.",0.6,P162901,"PAD establishes 'facilitateurs communautaires' and 'processus participatif' as core implementation mechanisms, and includes 'MRP intégré au système existant municipalité' (grievance mechanism). However, the PAD does not acknowledge that Djibouti's 'virtually no independent civil society' (per country risk DJ-004) may constrain the authenticity and independence of these participatory processes or limit community ability to voice concerns without government interference."
DJ-005,FRUD-armé Insurgent Activity and Terrorism Threat,"Project implementation in urban slum areas of Djibouti-Ville and Balbala may face disruption from security incidents or require security protocols that affect staff access, beneficiary participation, or logistics. The PAD acknowledges 'risques sécuritaires régionaux' but does not detail contingency plans for insurgent activity or terrorism threats affecting project sites.",0.55,P162901,"PAD notes 'Bases militaires multiples, position stratégique détroit Mandeb, risques sécuritaires régionaux' but does not assess how FRUD-armé activity (which killed 7 soldiers in October 2023 per country risk) or proximity to al-Shabaab may disrupt project implementation in urban areas. No security risk mitigation or contingency planning is detailed for slum rehabilitation activities."
DJ-001,Constitutional Revision Enabling Indefinite Presidential Rule,"Project governance arrangements depend on institutional continuity and political commitment through a multi-year implementation period. Constitutional changes enabling indefinite presidential rule may signal weakening institutional checks and potential shifts in government priorities or resource allocation away from development initiatives, affecting project financing and political support.",0.5,P162901,"PAD establishes 'Comité de Pilotage du Projet présidé par Ministre Économie et Finances' as governance structure and relies on 'dialogue étroit IDA avec homologues nationaux pendant mise en œuvre.' However, the PAD does not address how constitutional revision enabling indefinite rule (DJ-001) may affect government commitment to development priorities or create political instability that diverts resources from the project."
DJ-009,Refugee and Asylum-Seeker Hosting Amid Resource Constraints,"Project explicitly targets refugees and displaced persons (27,000+ registered, 10-12% of slum populations are non-Djiboutian) but operates in a context of severe resource constraints and host community strain. The PAD acknowledges tensions between refugees and host communities but does not detail how resource scarcity or competing demands on public services may affect project sustainability or benefit distribution.",0.72,P162901,"PAD identifies 'réfugiés et populations déplacées' as direct beneficiaries (115,000 total) and notes '10-12% population quartiers non-djiboutienne.' Mitigation includes 'investissements infrastructures pour alléger pression services,' but the PAD does not assess how Djibouti's hosting of 32,000 displaced persons amid 'recurrent droughts and limited resources' (per country risk DJ-009) may strain project delivery or create competing claims on infrastructure investments."
DJ-011,Potential Strain on Development Partner Relations,"Project financing depends on continued IDA support and international development cooperation. Djibouti's regional alignment choices and democratic backsliding may strain relations with development partners, potentially affecting project funding, technical support, or supervision capacity if international support is reduced.",0.5,P162901,"PAD relies on 'dialogue étroit IDA avec homologues nationaux' and 'supervision étroite IDA' for risk mitigation, and includes 'expert international pour un an' and 'consultants internationaux' for capacity building. However, the PAD does not address how potential strain on development partner relations (DJ-011) due to democratic backsliding or regional alignment may affect continued international support, technical assistance, or IDA supervision capacity."
DJ-008,Presidential Succession Uncertainty and Health Concerns,"Project implementation spans multiple years and depends on institutional continuity and government commitment. Presidential succession uncertainty and potential health-related transitions may create political instability that disrupts project governance, diverts government attention, or affects resource allocation to development priorities.",0.48,P162901,"PAD establishes governance through 'Comité de Pilotage du Projet présidé par Ministre Économie et Finances' and relies on government counterpart financing (5 million USD) and institutional commitment. However, the PAD does not address how succession uncertainty or potential presidential transition (DJ-008) may affect government focus on the project or create political disruptions during implementation."
