related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
NGA-2026-05,Protracted Internal Displacement and Failing IDP Return Policy in Northeast,"Project's irrigation and livelihood objectives in North-East (Borno, Adamawa, Yobe) are undermined by protracted displacement and failing IDP return policy. The PAD acknowledges 'over 2 million displaced' in North-East and notes project aims to reach 'approximately 950,000 direct beneficiaries including farmers, households, livestock breeders.' However, with 2.3 million IDPs in BAY states and Borno State government closing IDP camps by 2026 despite JAS/Boko Haram resurgence, returnees face 'renewed attack risk and limited economic opportunities.' Project's irrigation modernization and livelihood components assume stable beneficiary populations and functional WUAs, but displacement dynamics and camp closures will disrupt targeting, beneficiary identification, and WUA functionality. Returnees re-recruited into insurgent ranks pose secondary security risk.",0.88,P179684,"PAD identifies North-East (Borno, Taraba, Yobe) as project locations; acknowledges 'over 2 million displaced' and notes project targets 'approximately 950,000 direct beneficiaries including farmers, households, livestock breeders'; Component 2 requires 'mobilization and development of Water User Associations (WUAs)' and irrigation scheme rehabilitation; PAD identifies 'Downstream communities affected by dam operations' as vulnerable group; however, PAD does not address how protracted displacement, IDP camp closures, or returnee vulnerability will affect beneficiary identification, WUA formation, or livelihood restoration. M&E system tracks 'people protected from floods/droughts' and 'WUA functionality' but does not account for displacement-driven targeting disruption."
NGA-2026-06,Acute Humanitarian Funding Collapse Amid Escalating Food and Nutrition Crisis,"Project's irrigation and livelihood objectives face disruption from acute humanitarian funding collapse and food/nutrition crisis. The PAD identifies project as addressing 'Food insecurity with 26.5 million projected food insecure in 2024' and aims to enhance 'food production' through irrigation modernization. However, with nearly 35 million Nigerians facing acute food insecurity in 2026 lean season and humanitarian funding dropping from ~$1 billion to <$200 million, project beneficiaries will face severe competing humanitarian needs and resource scarcity. WUA mobilization and irrigation scheme rehabilitation require beneficiary participation and investment, but acute food insecurity and malnutrition (3 million children under five projected to suffer severe acute malnutrition) will reduce beneficiary capacity to engage, contribute labor, or maintain schemes. Humanitarian crisis may also divert government attention and resources from project implementation.",0.85,P179684,"PAD identifies project as addressing 'Food insecurity with 26.5 million projected food insecure in 2024' and aims to enhance 'food production' and 'livelihood improvements' through irrigation; Component 2 requires 'mobilization and development of Water User Associations (WUAs)' and beneficiary participation in irrigation scheme rehabilitation; project targets 'Small farmers and sharecroppers' and 'low-income populations' as vulnerable groups; however, PAD does not address how acute food insecurity, malnutrition, or humanitarian funding collapse will affect beneficiary participation, WUA functionality, or project implementation timelines. Macroeconomic risk mitigation focuses on 'World Bank monitoring' and 'support through other interventions' but does not address humanitarian crisis impact on beneficiary engagement."
NGA-2026-07,Cross-Border Jihadist Spillover: Nigeria-Niger-Benin Tri-Border Area Deterioration,"Project implementation in North-West states (Kebbi, Sokoto) faces escalating cross-border jihadist spillover risk. The PAD identifies North-West as project location and acknowledges 'banditry, kidnapping' as security concern. However, Lakurawa's expansion from Sokoto into Kebbi State, ISSP-ISWAP operational linkage attempts through central Niger, and Niger's MNJTF withdrawal have created operational vacuums directly affecting project areas. Recent Arewa Dandi attack (18 February 2026: 34 killed) in Kebbi State demonstrates active jihadist presence. Project's irrigation infrastructure, dam operations, and WUA governance in tri-border areas risk becoming targets or operational bases for jihadist groups seeking to consolidate territorial control and resource access.",0.87,P179684,"PAD identifies North-West (Jigawa, Katsina, Kebbi, Sokoto, Zamfara) as project locations; explicitly notes 'banditry, kidnapping' as security concern; acknowledges 'Shortage of service providers/contractors/suppliers in some states due to fragility and violence'; Component 3 involves dam rehabilitation and O&M improvements in Sokoto and Kebbi; however, PAD does not address cross-border jihadist spillover, Lakurawa expansion, or ISSP-ISWAP operational linkage attempts. Security mitigation relies on 'Security focal points appointed by state security advisers' and 'Coordination with state security structures' but does not account for transnational jihadist dynamics or Niger's MNJTF withdrawal impact on intelligence sharing."
NGA-2026-09,"Political Fragility: Centralization of Power, Democratic Backsliding, and Civil Space Restrictions","Project implementation faces governance disruption risk from political centralization, democratic backsliding, and civil space restrictions. The PAD identifies 'High' political and governance risk and notes 'High levels of state autonomy in Nigerian federalism' and 'recent Supreme Court decision on local government autonomy' as complicating factors. However, the PAD does not address how Tinubu's centralization of power (Rivers State suspension of elected officials, alleged coup plot arrests), Cybercrimes Act use against journalists, and opposition party defections will affect project governance. Project's multi-level coordination structure (Federal Project Management Unit, State Project Implementation Units, River Basin Development Authorities, State Technical Committees) depends on functional federalism and democratic institutions. Political centralization and civil space restrictions may undermine state-level implementation autonomy, suppress beneficiary voice in WUA governance, or restrict civil society monitoring of project activities.",0.8,P179684,"PAD identifies 'High' political and governance risk; notes 'High levels of state autonomy in Nigerian federalism' and 'recent Supreme Court decision on local government autonomy'; mitigation emphasizes 'Extensive stakeholder engagement at all levels' and 'alignment with hydrological boundaries rather than political ones'; project structure includes 'State Project Implementation Units (SPIUs)' and 'State Technical Committees' requiring state-level governance functionality; Component 1 includes 'state-level WUA legislation support'; however, PAD does not address how political centralization, democratic backsliding, or civil space restrictions will affect state autonomy, beneficiary voice in WUA governance, or civil society monitoring. Stakeholder engagement mitigation does not account for Cybercrimes Act restrictions on civic participation or opposition party weakening."
NGA-2026-10,"Economic Hardship, Social Unrest, and Labor Strikes Undermining State Legitimacy","Project implementation faces disruption from economic hardship, social unrest, and labor strikes undermining state legitimacy and institutional functionality. The PAD identifies 'High' macroeconomic risk and notes 'Uncertain growth outlook,' 'fiscal deficit projected above 3% of GDP through 2027,' and 'limited fiscal space for public investments.' However, the PAD does not address how Nigeria's worst cost-of-living crisis in 30 years (inflation near 35%, soaring food prices, precarious informal-sector livelihoods) and three nationally significant labor strikes in 2025 will affect project implementation. Project depends on government counterpart funding, state-level implementation capacity, and contractor/supplier availability. Economic hardship and labor strikes will reduce government fiscal commitment, strain state-level PIU staffing and functionality, and limit contractor participation. Project's irrigation and livelihood objectives assume economic stability and beneficiary purchasing power, but cost-of-living crisis undermines both.",0.82,P179684,"PAD identifies 'High' macroeconomic risk; notes 'Uncertain growth outlook dependent on external factors and government policy response,' 'fiscal deficit projected above 3% of GDP through 2027,' and 'limited fiscal space for public investments'; mitigation includes 'World Bank monitoring of macro-economic outlook' and 'support through other interventions'; project requires 'state counterpart funds' for Model 2 states and 'FPMU covers costs' for Model 1; Component 4 establishes 'Federal Project Management Unit (FPMU) and State Project Implementation Units (SPIUs)' requiring sustained staffing; however, PAD does not address how cost-of-living crisis, inflation, labor strikes, or eroded state legitimacy will affect government counterpart funding, state-level implementation capacity, or contractor participation. Macroeconomic mitigation does not account for labor strike disruption or informal-sector livelihood collapse affecting beneficiary engagement."
NGA-2026-11,Climate-Induced Displacement and Flood Shocks Compounding Humanitarian Vulnerability,"Project implementation in flood-prone areas faces compounding disruption from climate-induced displacement and flood shocks. The PAD acknowledges project addresses 'Climate vulnerability - ranks among top 10 countries most susceptible to climate change effects' and notes project aims to enhance 'climate resilience.' However, the PAD does not adequately address how 2025 flooding affecting 34 of 36 states (3 million people impacted, 896,000 displaced, 226,000 homes destroyed) and projected continued flood shocks will affect project implementation. Component 3 involves dam rehabilitation and sediment management, but ongoing flooding and climate shocks will disrupt construction schedules, damage rehabilitated infrastructure, and create secondary displacement. UNHCR notes 'over 3.5 million IDPs remain displaced nationally, with 46 percent of IDP sites in flood-prone, overcrowded areas,' indicating project beneficiaries and implementation sites overlap with flood-vulnerable populations. Maiduguri Alau dam overflow (2024) triggered cholera outbreaks, demonstrating health risks from dam operations in climate-stressed contexts.",0.83,P179684,"PAD identifies project addresses 'Climate vulnerability - ranks among top 10 countries most susceptible to climate change effects' and aims to enhance 'climate resilience' and 'livelihood improvements'; Component 3 involves 'dam rehabilitation' and 'sediment management plans' and 'nature-based solutions'; project covers areas affected by 2025 flooding (North-Central, North-East, North-West, South-East, South-West, South-South); PAD notes 'Downstream communities affected by dam operations' as vulnerable group; however, PAD does not address how ongoing flooding, climate shocks, or secondary displacement will affect construction schedules, infrastructure durability, or beneficiary targeting. Environmental and Social risk mitigation includes 'Emergency Action Plans with safety protocols' but does not account for climate-driven flood shocks or secondary displacement from dam operations."
NGA-2026-03,US Military Involvement and Sovereignty Tensions Triggering Domestic Polarization,"Project implementation in North-West states (Sokoto, Kebbi) faces indirect governance disruption risk from US military involvement and sovereignty tensions. The PAD identifies 'High' political and governance risk but does not address US military strikes or sovereignty tensions. However, December 2025 and February 2026 US Tomahawk strikes in Sokoto targeting Lakurawa/ISIS-Sahel, combined with national sovereignty debate and Islamic cleric opposition, create polarization that may affect project governance. Project's coordination structure depends on functional federal-state relations and security cooperation. US military involvement and sovereignty tensions may undermine government legitimacy, trigger anti-Western sentiment affecting project acceptance, or create political pressure to restrict foreign-led development activities. Sheikh Ahmad Gumi's opposition to US cooperation and broader sovereignty concerns may mobilize civil society resistance to World Bank-supported projects in affected areas.",0.72,P179684,"PAD identifies 'High' political and governance risk and notes 'security concerns in northern Nigeria affect foreign investment and project implementation'; project covers North-West (Sokoto, Kebbi) where US strikes occurred; mitigation emphasizes 'Extensive stakeholder engagement at all levels' and 'strong political support for irrigation and water security'; however, PAD does not address US military involvement, sovereignty tensions, or anti-Western sentiment. Project's reliance on 'strong political support' and 'stakeholder engagement' may be undermined by polarization over US military cooperation. Security mitigation includes 'Coordination with state security structures' but does not account for how US military involvement affects state security cooperation or beneficiary acceptance of World Bank-supported activities."
NGA-2026-01,ISWAP-Boko Haram Insurgency Escalation in Northeast: Multi-Front Coordinated Attacks,"Project implementation in Northeast Nigeria (Borno, Adamawa, Yobe states) is vulnerable to disruption from escalating ISWAP/Boko Haram attacks. The PAD explicitly identifies Northern Nigeria as a focus area with ongoing security challenges, and the program's reliance on facility-based service delivery, community health worker deployment, and emergency medical services expansion could be directly disrupted by coordinated insurgent operations targeting infrastructure or personnel.",0.85,P504693,"PAD states: 'Northern geopolitical zones (North-East, North-West) with higher maternal and under-five mortality' are focus areas; 'Northern Nigeria experiences security challenges and conflict-related fragility'; 'Program operates in context of ongoing security challenges in Northern Nigeria'; Results Area 2 includes 'emergency medical services expansion' and 'community health worker service delivery' which require field presence; Results Area 1 includes 'facility refurbishment' requiring construction teams and supply chains in insecure areas."
NGA-2026-02,"Northwest Banditry, Mass Kidnapping, and Jihadist Convergence","Project implementation in Northwest Nigeria (Sokoto, Kebbi, Zamfara, Katsina states) faces acute vulnerability from escalating banditry, mass kidnapping, and jihadist group operations. The PAD identifies North-West as a focus area, and the program's community health worker deployment, facility staffing, and supply chain logistics are directly exposed to kidnapping and armed group activity that has killed hundreds and abducted thousands in 2025-2026.",0.82,P504693,PAD identifies 'North-West' as part of 'Northern geopolitical zones' focus area; Results Area 2 specifies 'community health worker service delivery' requiring field-based personnel; Results Area 1 includes facility 'refurbishment' and 'availability of essential commodities' requiring supply chain access; PAD notes 'community health worker engagement builds trust in health system' but does not address security risks to CHW deployment in kidnapping-prone areas.
NGA-2026-04,Farmer-Herder Intercommunal Violence in Middle Belt and North-Central Nigeria,"Project implementation in Middle Belt and North-Central states (Benue, Plateau, and surrounding areas) is vulnerable to disruption from escalating farmer-herder violence that has killed hundreds and displaced over 600,000 IDPs. The PAD's focus on rural and underserved areas in these regions, combined with facility-based service delivery and community health worker deployment, exposes the program to access disruptions, staff displacement, and targeting challenges in violence-affected communities.",0.78,P504693,PAD identifies focus on 'Rural and underserved areas' and 'Northern geopolitical zones' which include North-Central regions affected by intercommunal violence; Results Area 2 targets 'Enrollment of poor and vulnerable populations in health insurance' and 'community health worker service delivery' in rural areas; PAD notes program addresses 'fragility through health system strengthening' but does not specifically address intercommunal violence risks to facility access or CHW safety in Middle Belt.
NGA-2026-05,Protracted Internal Displacement and Failing IDP Return Policy in Northeast,"Project implementation in Northeast Nigeria (BAY states) is vulnerable to disruption from protracted displacement and the Borno State government's untenable IDP camp closure policy. The PAD's focus on vulnerable populations and universal health coverage could be undermined by the targeting and access challenges posed by 2.3 million IDPs in BAY states, ongoing new displacement flows, and the risk of returnee re-recruitment into insurgent ranks due to limited economic opportunities and renewed attack risk.",0.75,P504693,"PAD identifies 'North-East' as focus area with 'higher maternal and under-five mortality'; Results Area 2 targets 'Enrollment of poor and vulnerable populations in health insurance' and 'primary healthcare utilization including skilled birth attendance'; PAD notes program would 'benefit any displaced or refugee populations' through 'universal health coverage approach and geographic equity focus' but does not address implementation challenges from 2.3 million IDPs, ongoing displacement flows, or camp closure policy affecting service access and targeting."
NGA-2026-06,Acute Humanitarian Funding Collapse Amid Escalating Food and Nutrition Crisis,"Project implementation is vulnerable to disruption from acute humanitarian funding collapse and escalating food/nutrition crisis affecting 35 million Nigerians. The PAD's focus on nutrition supplementation, maternal and child health services, and vulnerable population enrollment could be undermined by the humanitarian crisis context, with 3 million children under five projected to suffer severe acute malnutrition and 15,000 people in Borno at catastrophic hunger risk, potentially overwhelming health system capacity and reducing service utilization.",0.72,P504693,"Results Area 2 includes 'nutrition supplementation' and targets 'women, children, adolescents, and vulnerable populations'; PAD identifies 'poor and vulnerable populations' as beneficiaries requiring 'health insurance enrollment'; PAD notes program addresses 'fragility' but does not address implementation risks from acute humanitarian crisis context with 35 million facing food insecurity, 3 million children with severe acute malnutrition, or funding collapse from $1 billion to $200 million."
NGA-2026-07,Cross-Border Jihadist Spillover: Nigeria-Niger-Benin Tri-Border Area Deterioration,"Project implementation in tri-border areas of Kebbi, Sokoto, and Zamfara states is vulnerable to disruption from cross-border jihadist spillover and the operational vacuum created by Niger's MNJTF withdrawal. The PAD's focus on North-West Nigeria and facility-based service delivery in these porous border regions exposes the program to security risks from Lakurawa and linked jihadist groups attempting to establish governance and recruit locally.",0.7,P504693,"PAD identifies 'North-West' as focus area; Results Area 1 includes 'facility refurbishment' and Results Area 2 includes 'community health worker service delivery' in these regions; PAD notes program operates 'in context of ongoing security challenges in Northern Nigeria' but does not address specific risks from cross-border jihadist spillover, MNJTF withdrawal, or Lakurawa operations in Kebbi/Sokoto."
NGA-2026-08,Security Force Conduct: Civilian Casualties in Airstrikes and Accountability Gaps,"Project implementation in Northern Nigeria is vulnerable to disruption from security force conduct risks including civilian casualties from airstrikes and accountability gaps. The PAD's focus on facility-based service delivery and community health worker engagement in areas experiencing counter-insurgency operations could be disrupted by civilian casualties, loss of community trust, and potential targeting of health facilities or personnel by security forces or armed groups.",0.68,P504693,"PAD identifies program operates 'in context of ongoing security challenges in Northern Nigeria' and notes 'community health worker engagement builds trust in health system'; Results Area 2 includes 'community health worker service delivery' requiring community trust; PAD does not address risks from security force airstrikes, civilian casualties, or accountability gaps that could undermine community trust and facility access in counter-insurgency zones."
NGA-2026-09,"Political Fragility: Centralization of Power, Democratic Backsliding, and Civil Space Restrictions","Project implementation is vulnerable to disruption from political fragility, centralization of power, and democratic backsliding affecting governance coordination. The PAD explicitly identifies political and governance risks as 'High' and notes program dependence on state governors' buy-in, but the current context of presidential suspension of elected officials, coup plot arrests, and civil space restrictions could undermine the federal-state-local coordination mechanisms essential for program implementation.",0.8,P504693,"PAD identifies 'Political and Governance (High)' risk: 'Program depends on state governors' buy-in; recent Supreme Court judgment on LGA financial autonomy creates uncertainty in federal-state-local coordination; potential lack of trust between state governors and LGA executives'; PAD notes 'Continuous engagement with Nigeria Governors' Forum' as mitigation but does not address current risks from presidential suspension of elected officials, coup plot arrests, or civil space restrictions affecting state-level cooperation."
NGA-2026-10,"Economic Hardship, Social Unrest, and Labor Strikes Undermining State Legitimacy","Project implementation is vulnerable to disruption from economic hardship, social unrest, and labor strikes affecting health sector workforce stability and service delivery. The PAD identifies 'Sector Strategies and Policies (Moderate)' risk noting 'Substantial outflow of health workers may hinder implementation,' and the current context of nationwide labor strikes, 35% inflation, and worst cost-of-living crisis in 30 years directly threatens health worker retention and program implementation capacity.",0.77,P504693,"PAD identifies risk: 'Substantial outflow of health workers may hinder implementation' under Sector Strategies and Policies; Results Area 2 depends on 'community health worker service delivery' and Results Area 1 requires facility staffing; PAD notes mitigation through 'State-level HRH strategy and recruitment plans' but does not address current risks from nationwide labor strikes (29-day doctors' strike in November 2025), 35% inflation, and cost-of-living crisis affecting health worker retention."
NGA-2026-11,Climate-Induced Displacement and Flood Shocks Compounding Humanitarian Vulnerability,"Project implementation is vulnerable to disruption from climate-induced displacement and flood shocks affecting facility access, supply chains, and service utilization. The PAD explicitly addresses climate resilience and identifies climate change as a fragility risk multiplier, but the 2025 flooding affecting 34 states, displacing 896,000 people, and destroying 226,000 homes directly threatens the program's facility-based service delivery model and vulnerable population targeting in flood-prone areas.",0.76,P504693,"PAD includes 'climate resilience measures' in Results Area 1 ('solar power installation; WASH improvements') and notes 'climate and health adaptation planning' in Results Area 3; PAD identifies 'climate change as risk multiplier' and 'climate-vulnerable communities' as vulnerable group; PAD states 'IDP sites in flood-prone, overcrowded areas' but does not address implementation risks from 2025 flooding affecting 34 states, displacing 896,000 people, destroying 226,000 homes, or secondary cholera outbreaks."
NGA-2026-03,US Military Involvement and Sovereignty Tensions Triggering Domestic Polarization,"Project implementation is vulnerable to indirect disruption from US military involvement and sovereignty tensions triggering domestic polarization. While the PAD does not directly address this risk, the current context of US Tomahawk strikes, national sovereignty debate, and ethno-religious polarization could affect development partner coordination, government commitment to health sector reforms, and community trust in government-led health programs, particularly in affected regions.",0.55,P504693,"PAD identifies 'Stakeholder Coordination (Substantial)' risk and notes 'Fragmented development partner landscape; coordination challenges in SWAp implementation'; PAD does not address risks from US military involvement, sovereignty tensions, or ethno-religious polarization affecting development partner coordination or government commitment to health sector reforms."
NGA-2026-10,"Economic Hardship, Social Unrest, and Labor Strikes Undermining State Legitimacy","The ARMOR program's tax and excise reforms, particularly increases in VAT and pro-health/green taxes, risk triggering social unrest and labor strikes similar to those experienced in 2025. Implementation could be disrupted by organized opposition from affected industries, traders, and labor unions, especially given the current cost-of-living crisis and public distrust of government.",0.85,P177308,"PAD identifies 'substantial risk of opposition from vested industry groups to tax increases' and 'labor unions and civil society may oppose policies perceived as hurting vulnerable populations' with 'potential social unrest from tax rate increases.' The PAD acknowledges Nigeria experienced 'at least three nationally significant labor strikes' in 2025 including a 29-day doctors' strike. While PAD notes poverty analysis shows measures 'largely borne by rich deciles,' implementation could still trigger disruption given current economic hardship context where 'inflation peaking near 35 percent in 2025' and 'worst cost-of-living crisis in 30 years' have eroded public trust."
NGA-2026-09,"Political Fragility: Centralization of Power, Democratic Backsliding, and Civil Space Restrictions","The ARMOR program's reliance on high-level government buy-in and coordination through federal-level governance structures (Steering Committee, Technical Committee, PCU) is vulnerable to political instability and shifts in executive priorities. The PAD's mitigation strategy depends on 'high-level government buy-in from new administration committed to reforms,' but this commitment could be undermined by political fragility, elite power struggles, or changes in administration focus.",0.75,P177308,"PAD identifies 'high risk from currency devaluation and fuel subsidy removal causing inflation and rising cost of living, potentially triggering protests' and notes 'significant overlaps in institutional roles and responsibilities make coordinated efforts challenging.' The program's governance structure depends on quarterly Steering Committee meetings chaired by Federal Minister of Finance and monthly Technical Committee meetings. The PAD's primary mitigation is 'high-level government buy-in from new administration committed to reforms,' but this is vulnerable given the current political context of centralization of power, suspension of elected officials in Rivers State, and alleged coup plots."
NGA-2026-03,US Military Involvement and Sovereignty Tensions Triggering Domestic Polarization,"The ARMOR program's focus on improving governance transparency and state legitimacy could be undermined by ongoing sovereignty tensions and domestic polarization around foreign military involvement. Public perception of the program as externally-driven (World Bank-financed) could be weaponized in polarized political discourse, particularly if framed as part of broader foreign interference concerns.",0.65,P177308,"PAD notes the program is designed to 'improve transparency in oil sector governance to reduce corruption and build trust in state institutions' and acknowledges that 'perceptions of corruption and weak institutions dampen business confidence.' However, the program's implementation depends on stakeholder buy-in and communications strategy. In the current context where US military strikes have sparked 'national sovereignty debate' with influential clerics condemning cooperation and warnings of 'imperial tendencies,' external financing and governance reforms could face politicization. The PAD's mitigation of 'communications strategy to be developed and implemented' may be insufficient if the program becomes entangled in sovereignty debates."
NGA-2026-06,Acute Humanitarian Funding Collapse Amid Escalating Food and Nutrition Crisis,"While the ARMOR program aims to increase fiscal space for social protection spending, implementation could be disrupted if the humanitarian crisis intensifies and government resources are diverted to emergency response. Additionally, the program's tax increases on essential goods (VAT, excise taxes) could exacerbate food insecurity and nutrition crises, potentially triggering public backlash that undermines implementation.",0.7,P177308,"PAD acknowledges the program will 'support social protection spending through increased revenues to help mitigate grievances' and notes that 'improved fiscal space from increased revenues could support humanitarian assistance and social protection for displaced populations.' However, the program includes VAT regime reform and pro-health/green taxes that could increase costs for essential goods. The PAD's mitigation relies on poverty analysis showing measures 'largely borne by rich deciles,' but in a context where 'nearly 35 million Nigerians are projected to face acute food insecurity during the 2026 lean season' and 'approximately 3 million children under five in Nigeria are projected to suffer from severe acute malnutrition,' even regressive impacts on lower-income groups could trigger implementation disruption."
NGA-2026-04,Farmer-Herder Intercommunal Violence in Middle Belt and North-Central Nigeria,"The ARMOR program's implementation in conflict-affected regions of the Middle Belt and North-Central Nigeria could be disrupted by ongoing farmer-herder violence and displacement. Tax administration activities (FIRS and NCS operations) in these regions may face access constraints, staffing challenges, or inability to reach taxpayers and traders affected by intercommunal violence.",0.7,P177308,"PAD states the program has 'national coverage' with 'federal level implementation where security is more stable,' but acknowledges Nigeria is 'classified as a fragile state with ongoing security challenges including insecurity affecting oil production and economic activity.' The program involves 'strengthen[ing] tax revenue and customs administrations' through e-filing, e-invoicing, and risk-based audit systems that require operational presence and engagement with traders and taxpayers. In the Middle Belt context where 'over 600,000 IDPs' are recorded and 'intercommunal violence between 3 and 26 February 2026 killed at least 38 people in Benue and Plateau states,' FIRS and NCS field operations could face disruption. The PAD does not address how tax administration will function in high-displacement areas or how to maintain compliance systems when populations are displaced."
NGA-2026-01,ISWAP-Boko Haram Insurgency Escalation in Northeast: Multi-Front Coordinated Attacks,"The ARMOR program's objective to safeguard oil and gas revenues through forensic audits and enhanced NNPCL reporting could be disrupted by escalating insurgency in the Northeast affecting oil production and NNPCL operations. Additionally, the program's reliance on improved governance and transparency in the oil sector assumes a stable operating environment for NNPCL and oil sector institutions that may not exist given current security escalation.",0.75,P177308,"PAD identifies that 'insecurity [is] cited as factor reducing oil production and economic activity' and notes 'insecurity affecting oil production (fell from 1.8 mbpd in 2020 to 1.4 mbpd in 2022-23).' Result Area 3 focuses on 'safeguard[ing] oil and gas revenues' through 'forensic audit of NNPCL' and 'enhance[d] NNPCL reporting to FAAC with detailed information on oil lifted, liabilities, forward sales, and fiscal payments.' However, the PAD does not address how these activities will proceed if ISWAP and Boko Haram escalate attacks on oil infrastructure or NNPCL facilities in the Northeast. The program's design assumes NNPCL can conduct normal operations and reporting, but current risk context shows 'ISWAP has rehabilitated its command-and-control structures' and executed 'at least six simultaneous attacks across Borno and Yobe states' in March 2026."
NGA-2026-05,Protracted Internal Displacement and Failing IDP Return Policy in Northeast,"The ARMOR program's tax administration reforms and revenue mobilization efforts could be undermined by protracted displacement in the Northeast, which limits the tax base and reduces voluntary compliance. Additionally, the program's reliance on improved state legitimacy and service delivery to build trust is complicated by the government's failing IDP return policy and inability to provide security and services to returnees.",0.7,P177308,"PAD acknowledges the program aims to 'improve service delivery and state legitimacy' through increased revenues and better tax administration. However, the program does not address how tax administration will function in displacement-affected areas or how to maintain compliance systems when populations remain displaced. The PAD notes 'approximately 2.3 million IDPs were recorded in the BAY states' and 'over 3.5 million IDPs remain displaced nationally,' which directly reduces the tax base and limits the effectiveness of tax administration reforms. The PAD's mitigation strategy of 'improved revenues could support humanitarian assistance and social protection for displaced populations' assumes the program will successfully raise revenues, but implementation could be disrupted if displacement continues to expand and government capacity to administer taxes in affected areas remains limited."
NGA-2026-02,"Northwest Banditry, Mass Kidnapping, and Jihadist Convergence","The ARMOR program's implementation in the Northwest region could be disrupted by escalating banditry, mass kidnappings, and jihadist convergence. Tax administration activities and customs operations in Sokoto, Kebbi, and Zamfara states may face severe access constraints, staffing challenges, and inability to reach traders and taxpayers affected by insecurity.",0.75,P177308,"PAD states the program has 'national coverage' but acknowledges Nigeria faces 'ongoing security challenges including insecurity affecting oil production and economic activity.' The program involves strengthening tax and customs administrations through field operations, audits, and trader engagement. However, the PAD does not address how FIRS and NCS will operate in the Northwest where 'armed groups killed at least 50 people and abducted others in Anka and Bukkuyum areas of Zamfara State' in February 2026, and 'at least 34 people' were killed in Kebbi State on 18 February 2026. The PAD notes 'program design focuses on federal level implementation where security is more stable,' but this does not fully mitigate risks to field operations in high-insecurity zones. The program's reliance on e-filing and e-payment systems assumes traders have access to digital infrastructure and security to use these systems, which may not exist in banditry-affected areas."
NGA-2026-01,ISWAP-Boko Haram Insurgency Escalation in Northeast: Multi-Front Coordinated Attacks,"Project implementation in Northeast region (targeting 70.2% poverty rate area) is vulnerable to disruption from escalating ISWAP/Boko Haram coordinated attacks. The PAD acknowledges the Northeast as conflict-affected with ongoing fragility and insecurity, and notes that project will adopt existing security procedures from NASSP. However, the PAD does not detail how multi-front coordinated attacks would affect staff deployment, beneficiary access, or payment distribution logistics in active conflict zones.",0.75,P176935,"PAD states: 'Northeast region affected by fragility, conflict, and insecurity' with '70.2% poverty rate'; project targets this region for cash transfers. PAD notes 'Project does not anticipate use of security personnel due to fully digitized payment mechanism' and 'Existing security procedures from NASSP will be adopted.' However, no contingency planning is detailed for scenarios of coordinated multi-front attacks that could disrupt state-level SOCUs, SCTUs, or payment infrastructure."
NGA-2026-02,"Northwest Banditry, Mass Kidnapping, and Jihadist Convergence","Project covers all 36 states including Northwest states (Sokoto, Kebbi, Zamfara, Katsina) where mass kidnappings and jihadist-bandit convergence are escalating. The PAD identifies 15 northern states exposed to desertification as project targets, which overlaps with Northwest banditry zones. Staff deployment for registration, enrollment, and monitoring in these areas faces kidnapping and abduction risks. The PAD's reliance on roaming agents from Payment Service Providers (PSPs) for areas with low financial access could expose field staff to security threats.",0.72,P176935,"PAD states project covers 'All 36 states of Nigeria' and '15 states exposed to desertification' (which includes Northwest states). PAD notes: 'For beneficiaries in areas with low financial access point coverage, project will procure roaming agent services from PSPs to reduce need for large cash gatherings.' However, no risk mitigation is specified for roaming agents operating in Northwest banditry zones where kidnapping of civilians and officials is documented as systematic."
NGA-2026-04,Farmer-Herder Intercommunal Violence in Middle Belt and North-Central Nigeria,"Project targets Middle Belt and North-Central regions (Benue, Plateau, and surrounding states) where farmer-herder violence killed at least 38 people in February 2026 alone and has displaced over 600,000 IDPs. The PAD identifies these areas as vulnerable to climate shocks (drought, flooding) which are documented drivers of farmer-herder conflict. Project staff conducting registration, enrollment, and post-distribution monitoring in these volatile intercommunal zones face access and safety risks. Targeting beneficiaries across divided communities could create tensions if perceived as favoring one group.",0.7,P176935,PAD states project targets 'areas vulnerable to climate shocks including drought and flooding' and acknowledges 'Food price inflation partly driven by conflict in food-producing regions.' PAD notes project includes 'third-party monitoring through independent CSOs' and 'random post-distribution monitoring' but does not specify how monitoring teams will operate safely in active intercommunal violence zones or how beneficiary selection will avoid exacerbating farmer-herder tensions.
NGA-2026-05,Protracted Internal Displacement and Failing IDP Return Policy in Northeast,"Project explicitly targets IDPs as a vulnerable group but faces significant implementation challenges given the scale and volatility of displacement in Northeast. The PAD acknowledges 'IDPs living in camps in urban areas as a vulnerable group at risk of exclusion' and commits to 'specific outreach strategies to reach and include IDPs.' However, with 2.3 million IDPs in BAY states and ongoing new displacement flows, the project's targeting and delivery systems may struggle to maintain accurate beneficiary registries. Borno State government's policy of closing IDP camps by 2026 creates uncertainty about where beneficiaries will be located for payment distribution.",0.73,P176935,"PAD states: 'Project acknowledges IDPs living in camps in urban areas as a vulnerable group at risk of exclusion. Project will implement specific outreach strategies to reach and include IDPs.' However, PAD does not address how the National Social Registry (NSR) will be kept current given 'IOM DTM Emergency Tracking continues to record weekly new displacement flows' or how payment mechanisms will function if IDP camps are closed while insecurity prevents returns."
