risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Political and Governance Fragility in Implementation,"Political and governance risk remains rated as Substantial, reflecting underlying fragility in the institutional environment for executing housing reconstruction in Sindh.",medium,persistent,Political and Governance Substantial Substantial Substantial,49fc4abe,P180008,Implementation Status and Results Report,2025-07-24T14:30:08.000Z
Weak Inter-governmental Coordination Affecting Provincial Service Integration,"The project requires coordination among federal and provincial governments for onboarding services, but critical Memoranda of Understanding (MoUs) between the Ministry of IT and provincial governments remain unsigned, creating implementation delays and potential governance fragility in the federal-provincial relationship.",medium,persistent,"However, stronger coordination is needed among the project implementation entities and service providers in the federal and provincial governments for onboarding of provincial and local government services. The MoUs between the MoITT and the provincial governments, as laid out in the Financing Agreement, are still pending.",32d69845,P174402,Implementation Status and Results Report,2025-07-24T03:05:06.000Z
Substantial Political and Governance Risk Rating,"The project maintains a 'Substantial' rating for Political and Governance risk across all review periods, indicating persistent concerns about the political stability and governance environment affecting project implementation in Pakistan.",high,persistent,"Political and Governance: Substantial (Rating at Approval: Substantial, Last Approved Rating ISR Seq. 02: Substantial, Proposed Rating: Substantial)",d5951d84,P174402,Implementation Status and Results Report,2025-07-24T03:05:06.000Z
Macroeconomic Instability Affecting Project Financing,"Macroeconomic risk rating has escalated from Substantial to High, indicating worsening economic conditions that may impact project financing, currency stability, and cost management. The document notes currency depreciation affecting private capital mobilization calculations.",high,worsening,"Macroeconomic [Risk Category Rating]: Substantial [at Approval] → High [Last Approved Rating ISR Seq. 020 - 18 Dec 2024]. The depreciation of Pakistani Rupees against the US Dollar changes the cumulative private capital mobilized, reported in US Dollar.",90409323,P121507,Implementation Status and Results Report,2025-07-20T13:35:12.000Z
High Overall Project Risk Rating Persisting,"The project maintains a High overall risk rating across multiple risk categories including Political and Governance (Substantial), Environment and Social (High), and Institutional Capacity (High). This persistent high-risk classification suggests ongoing structural vulnerabilities in the operating environment.",high,persistent,Overall Risk Rating [at Approval]: High [Last Approved Rating ISR Seq. 020]: High [Proposed Rating]: High,ef0de8bd,P121507,Implementation Status and Results Report,2025-07-20T13:35:12.000Z
Political and Governance Risks in Project Implementation,"Political and Governance risk remains rated as Substantial across all review periods, indicating persistent governance fragility that could affect project implementation, stakeholder coordination, and institutional capacity to execute the large-scale hydropower project.",medium,persistent,Political and Governance [Risk Category Rating at Approval]: Substantial [Last Approved Rating ISR Seq. 020]: Substantial [Proposed Rating]: Substantial,b9ff5234,P121507,Implementation Status and Results Report,2025-07-20T13:35:12.000Z
Environmental and Social Safeguards Risks,"Environment and Social risk is rated High across all review periods. The project involves significant resettlement, local community displacement, and environmental management in a sensitive riverine ecosystem, with only 35% of affected persons reporting their suggestions have been taken into account in consultations.",high,persistent,Environment and Social [Risk Category Rating at Approval]: High [Last Approved Rating ISR Seq. 020]: High [Proposed Rating]: High. Percentage of affected persons participating in consultations who consider their suggestions have been taken into account: 35.00 [as of 15-Jun-2025],0b604fc6,P121507,Implementation Status and Results Report,2025-07-20T13:35:12.000Z
Macroeconomic Instability Affecting Program Sustainability,Pakistan faces substantial macroeconomic risks that could undermine the program's financial sustainability and government's ability to maintain education sector investments beyond the project period.,high,persistent,Macroeconomic Substantial Substantial Substantial,9c748533,P173399,Implementation Status and Results Report,2025-07-17T17:55:10.000Z
Institutional Capacity Deterioration for Implementation,"Institutional capacity for implementation has worsened from Substantial at approval to Moderate in the current rating, indicating declining government capacity to execute program activities effectively.",medium,worsening,Institutional Capacity for Implementation and Sustainability Substantial Moderate Moderate,1d2b87ad,P173399,Implementation Status and Results Report,2025-07-17T17:55:10.000Z
Delayed Fiduciary Compliance and Governance Actions,"Multiple fiduciary and governance-related Program Action Plan items remain delayed, including consolidated compliance reviews, procurement planning, and SOP implementation, indicating governance fragility in program execution.",medium,persistent,Carry out annual consolidated compliance review (Federal and Provincial) for reviewing and reporting compliance on the above mentioned actions... The action is overdue. PCU of the MoFEPT to hire additional resource to ensure that complainace review is carried out by Jun 2024.,9e6d6f08,P173399,Implementation Status and Results Report,2025-07-17T17:55:10.000Z
Weak Federal-Provincial Coordination Mechanisms,"While coordination platforms have been established, the program notes ongoing challenges in finalizing district-level grant mechanisms and implementation plans, reflecting persistent coordination fragility between government levels.",medium,persistent,"The district grants mechanism has been proposed and is under discussion between MoFEPT and WB... The grant mechanism to the provincial level has been used by the Federal and Provincial governments, however the route to provide grants at the district level is being worked out.",3bd3bb6f,P173399,Implementation Status and Results Report,2025-07-17T17:55:10.000Z
Political and Governance Risk Persistence,"Political and governance risks remain rated as 'High' at both approval and current implementation stages, indicating sustained fragility in the political environment affecting program implementation in Punjab.",high,persistent,Political and Governance High High,54c4e9aa,P508222,Implementation Status and Results Report,2025-07-17T11:25:13.000Z
Macroeconomic Instability Affecting Program Sustainability,"Macroeconomic risks are rated 'High' and persistent, which could undermine government capacity to sustain funding and implementation of the clean air program activities, particularly for transport and agriculture sectors requiring ongoing investment.",high,persistent,Macroeconomic High High,9fc11128,P508222,Implementation Status and Results Report,2025-07-17T11:25:13.000Z
Sector Strategies and Policies Fragility,"Sector strategies and policies are rated 'High' risk, suggesting instability in the policy environment that could affect the implementation of air quality management and emissions reduction initiatives across transport and agriculture sectors.",high,persistent,Sector Strategies and Policies High High,694c1a34,P508222,Implementation Status and Results Report,2025-07-17T11:25:13.000Z
National Housing Policy Delay Blocking Provincial Policy Development,Development of Punjab's Affordable Housing Policy has been put on hold pending notification of the federal government's national housing policy. This creates uncertainty in the enabling environment and may reflect governance coordination challenges between federal and provincial levels.,medium,persistent,The federal government is in the process of developing a national housing policy. The development of an Affordable Housing policy for Punjab has thus been put on hold until the national housing policy is notified.,8d01df8d,P173663,Implementation Status and Results Report,2025-07-11T06:25:18.000Z
Political and Governance Risk Downgrade Signals Underlying Instability,"Political and Governance risk rating was downgraded from Substantial to Moderate in the most recent ISR, suggesting emerging or newly recognized governance fragility affecting implementation capacity and decision-making processes.",medium,worsening,Political and Governance  Substantial Moderate... ISR Seq. 011 - 08 Jan 2024 Proposed Rating,eac6f896,P165388,Implementation Status and Results Report,2025-06-30T21:42:36.000Z
Institutional Capacity Constraints Linked to Staff Turnover in Key Positions,Financial expert resignation in the Industries Department PDU without initiated replacement process indicates governance fragility and institutional instability affecting implementation continuity.,medium,worsening,"PDU was notified and all positions were hired. However, Financial expert recently resigned. The process to hire his replaced has not started.",275805d1,P165388,Implementation Status and Results Report,2025-06-30T21:42:36.000Z
Delayed EPD Restructuring Affecting Implementation Timelines,"EPD restructuring plan implementation is delayed, which is a prerequisite for achieving multiple DLRs and establishing critical governance structures (EPA, monitoring centers). This reflects institutional fragility and governance capacity constraints.",medium,persistent,This is linked to successful execution of EPD restructuring. It is delayed but expected to be achieved.,23133112,P165388,Implementation Status and Results Report,2025-06-30T21:42:36.000Z
Governance Disagreement on Green Financing Strategy,Difference of opinion between World Bank and Government on green financing strategy (DLR 8-3) indicates governance tensions and potential conflict over development priorities and implementation direction.,medium,new,Under DLR 8-3 green financing strategy has been prepared but there is difference of opinion between the Bank and Government.,6c01c01e,P165388,Implementation Status and Results Report,2025-06-30T21:42:36.000Z
Political and Governance Risk Elevation,"Political and Governance risk rating has increased from Moderate (at last approved rating in Feb 2024) to High (current rating), indicating worsening political instability or governance fragility affecting project implementation in Balochistan.",high,worsening,"Political and Governance [Risk Category]: Proposed Rating High, Last Approved Rating Moderate",6fa5a798,P159292,Implementation Status and Results Report,2025-06-30T21:41:23.000Z
Persistent High Overall Risk Rating,"The project maintains a High Overall Risk Rating, indicating sustained FCV-related vulnerabilities that continue to threaten implementation despite project progress on beneficiary targets.",high,persistent,"Overall Risk Rating: Previous High, Current High",d27d8af5,P159292,Implementation Status and Results Report,2025-06-30T21:41:23.000Z
Flood Impact on School Infrastructure and Service Delivery,"Schools in Khyber Pakhtunkhwa have been affected by floods, disrupting basic infrastructure targets and requiring new data collection. This environmental shock has direct implications for service delivery continuity and project implementation timelines.",medium,worsening,"Target achieved for the year but most of the schools are affected by floods, so new data will be collected.",3c2ea27f,P175727,Implementation Status and Results Report,2025-06-30T16:00:11.000Z
Supply Chain Disruptions in Health Services,"Delays in the supply chain for essential medicines have caused a decline in PHC facility medicine availability (from 70% to 58%), despite timely budget releases. This indicates systemic vulnerabilities in health service delivery that may be exacerbated by conflict or instability.",medium,worsening,The funds were released by the Finance Department on time but there appears to be a delay in supply chain of essential medicine. Health Department is requested to investigate the reason of fall in availability of medicine.,c9b119dc,P175727,Implementation Status and Results Report,2025-06-30T16:00:11.000Z
Staffing Gaps in Newly Merged Districts (NMDs),"Girls' schools in NMDs show lower staffing achievement (50%) compared to overall targets (65%), and NMDs have not yet met 100% of performance standards. This suggests governance and capacity challenges in conflict-affected or recently integrated areas.",medium,persistent,"of which girls' schools (Percentage) Comments on achieving targets Share of girls' schools with approved staffing norms 0.00 60.00 50 55.00 of which, in NMDs (Percentage)",5502d52c,P175727,Implementation Status and Results Report,2025-06-30T16:00:11.000Z
Political and Governance Fragility Affecting Project Implementation,"Political and governance risks in Khyber Pakhtunkhwa remain substantial constraints on project implementation, though rated as moderate at the most recent approval. The province's fragility context continues to pose implementation challenges.",medium,improving,Political and Governance [Risk Category Rating at Approval: Substantial; Last Approved Rating AF Seq. 01 Approval - 28 Apr 2025: Moderate],da3d9df7,P163562,Implementation Status and Results Report,2025-06-27T12:55:15.000Z
Institutional Capacity Constraints in Fragile Governance Context,"Institutional capacity for implementation and sustainability remains a concern in the fragile governance environment of Khyber Pakhtunkhwa, though improvements have been made from substantial to moderate risk rating.",medium,improving,Institutional Capacity for Implementation and Sustainability [Risk Category Rating at Approval: Substantial; Last Approved Rating AF Seq. 01 Approval - 28 Apr 2025: Moderate],134ff13e,P163562,Implementation Status and Results Report,2025-06-27T12:55:15.000Z
Political and Governance Instability Affecting Policy Implementation,"The project depends on multiple policy reforms and institutional transformations that require sustained political commitment and coordination across provincial government departments. The persistent 'Substantial' rating for Political and Governance risk indicates ongoing fragility in the governance environment that could impede critical deliverables such as water bill submission, agricultural policy adoption, and departmental transformation.",high,persistent,"Political and Governance [Risk Rating] Substantial [at Approval], Substantial [Last Approved], Substantial [Proposed]",03ccbb05,P167596,Implementation Status and Results Report,2025-06-27T07:50:15.000Z
Macroeconomic Instability Threatening Project Sustainability,"The project faces a persistent 'High' macroeconomic risk rating, which in Pakistan's context reflects currency volatility, inflation, and fiscal constraints that could undermine the financial viability of water pricing reforms, farmer cash transfers, and institutional sustainability of water management systems.",high,persistent,"Macroeconomic [Risk Rating] High [at Approval], High [Last Approved], High [Proposed]",a14dd027,P167596,Implementation Status and Results Report,2025-06-27T07:50:15.000Z
Sector Policy Uncertainty Delaying Water Resources Reform,"The project's core water resources management component faces a persistent 'High' sector strategies and policies risk. Critical deliverables including the draft water bill and water pricing reform study remain incomplete, indicating potential political resistance or policy disagreement that could reflect broader governance fragility.",high,persistent,"Sector Strategies and Policies [Risk Rating] High [at Approval], High [Last Approved], High [Proposed]",28defa5d,P167596,Implementation Status and Results Report,2025-06-27T07:50:15.000Z
Environmental and Social Tensions from Water Management Reforms,"The project maintains a 'High' Environment and Social risk rating. Water pricing reforms, canal rehabilitation, and groundwater management changes could trigger social tensions among farming communities, particularly given the project's focus on small and medium-sized farmers already affected by the 2022 floods.",high,persistent,"Environment and Social [Risk Rating] High [at Approval], High [Last Approved], High [Proposed]",88ac13df,P167596,Implementation Status and Results Report,2025-06-27T07:50:15.000Z
Implementation Delays Affecting Flood-Affected Farmer Recovery,"The project's flood emergency rehabilitation component shows slow progress, with cash transfer payments to flood-affected farmers (234,855 actual vs. 800,000 target by April 2023) significantly lagging. Delays in farmer recovery support could exacerbate social tensions and grievances in flood-affected areas.",medium,worsening,"Farmers who receive cash transfers and resume agricultural production in 2023 (Number): Baseline 0.00 Oct/2022, Actual (Current) 234,855.00 04-Jun-2025, Closing Period Target 800,000.00 Apr/2023",65e38e53,P167596,Implementation Status and Results Report,2025-06-27T07:50:15.000Z
Staff Turnover and Capacity Gaps in Implementation Units,"Multiple key positions remain vacant across implementing agencies due to staff resignations, affecting institutional capacity for program execution. This includes vacant positions in the Special Project Implementation Unit (SPIU) and the Industries Department PDU, which directly impacts implementation pace and quality.",medium,persistent,Some of the positions are vacant after staff resigned and SPIU (PD) is in the process of hiring their replacements.,ec3ab6fd,P165388,Implementation Status and Results Report,2025-06-26T17:45:17.000Z
Institutional Capacity Constraints in Financial Management,"Critical financial management positions remain unfilled, with hiring expected only by mid-July 2025, just months before project closure. This creates fiduciary and governance risks in fund management during the final implementation phase.",medium,persistent,FMS supervision identified the need to fill Director and deputy director posts. Hiring is expected to be complete by 15 July 2025.,4d4e7bf7,P165388,Implementation Status and Results Report,2025-06-26T17:45:17.000Z
Governance Disagreement on Green Financing Strategy,"A difference of opinion exists between the World Bank and Government on the green financing strategy (DLR 8-3), indicating governance tensions that could affect the sustainability and implementation of green financing mechanisms.",medium,persistent,Under DLR 8-3 green financing strategy has been prepared but there is difference of opinion between the Bank and Government.,84164a9f,P165388,Implementation Status and Results Report,2025-06-26T17:45:17.000Z
Political and Governance Risk - High Rating Sustained,"Political and governance risks remain rated as 'High' at both approval and current assessment, indicating persistent fragility in the political environment affecting project implementation in Khyber Pakhtunkhwa Province.",high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Last Approved Rating: High",0fbe5360,P180707,Implementation Status and Results Report,2025-06-24T09:48:32.000Z
Institutional Capacity Constraints for Sustainability Transition,"While the KP government has notified a focal agency for CFC transition, the project faces institutional capacity risks as the Provincial Disaster Management Authority (PDMA) staff require training and the transition plan is still pending formal sign-off, creating uncertainty in government ownership and sustainability.",medium,worsening,"The Government of Khyber Pakhtunkhwa (KP) has notified the Relief, Rehabilitation & Settlement Department as the focal agency to take over the responsibilities on behalf of the provincial government. An initial training of the Provincial Disaster Management Authority's (PDMA) existing staff has also been completed. The KP government has shown strong inclination towards transition of the CFCs and a revised transition plan has been shared by Ministry of Economic Affairs for concurrence and sign off by end of December, 2024.",2b3c438b,P180707,Implementation Status and Results Report,2025-06-24T09:48:32.000Z
Zero Progress on CFC Transition to Government Management,"No Citizen Facilitation Centers have been formally transitioned to KP Government management as of November 2024, despite this being a critical PDO indicator with a target of 30 by project closing in June 2025, indicating governance and institutional capacity challenges.",high,persistent,"Citizen Facilitation Centers transitioned to the KP Government for their management (Number) - Baseline: 0.00, Actual (Current): 0.00, Closing Period Target: 30.00",b42644a2,P180707,Implementation Status and Results Report,2025-06-24T09:48:32.000Z
Political and Governance Instability Affecting Implementation,"Political and governance risks are rated as High and have remained consistently high since project approval, indicating persistent fragility in the operating environment that constrains project implementation capacity.",high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Last Approved Rating: High, Proposed Rating: High",7c537d93,P180323,Implementation Status and Results Report,2025-06-24T09:31:55.000Z
Macroeconomic Instability Impacting Project Viability,"Macroeconomic risks are rated as High across all assessment periods, suggesting persistent economic fragility that may affect project financing, implementation costs, and beneficiary capacity to participate in livelihood activities.",high,persistent,"Risk Category: Macroeconomic - Rating at Approval: High, Last Approved Rating: High, Proposed Rating: High",f81698b0,P180323,Implementation Status and Results Report,2025-06-24T09:31:55.000Z
Fiduciary Risk Escalation During Implementation,"Fiduciary risk has escalated from Substantial at approval to High in current assessment, indicating emerging governance and financial management challenges that may be linked to institutional capacity constraints in a fragile context.",high,worsening,"Fiduciary - Rating at Approval: Substantial, Last Approved Rating: Substantial, Proposed Rating: High",9f650bf7,P180323,Implementation Status and Results Report,2025-06-24T09:31:55.000Z
Stakeholder Engagement and Social Tensions,"Stakeholder risk has escalated from Substantial to High, suggesting emerging tensions or resistance from affected communities that may reflect governance fragility or inadequate consultation in flood-affected areas.",high,worsening,"Stakeholders - Rating at Approval: Substantial, Last Approved Rating: Substantial, Proposed Rating: High",6fed09f5,P180323,Implementation Status and Results Report,2025-06-24T09:31:55.000Z
Slow Physical Progress Due to Procedural Delays,"Implementation progress remains slow due to procedural delays despite preparatory progress, indicating institutional capacity constraints and governance challenges affecting on-the-ground delivery in a post-disaster context.",medium,persistent,"significant preparatory headway has been made with appointment of the Project Director, filling in of FPMU positions, hiring of a Deputy Project Director for PMD PIU, filling in of the positions within HRU; physical progress has remained slow owing to procedural delays",9760da04,P180323,Implementation Status and Results Report,2025-06-24T09:31:55.000Z
Political and Governance Risk Remains High,"Political and governance risk is rated as High across all assessment periods (approval, last approved rating, and current), indicating persistent institutional fragility affecting refugee administration capacity.",high,persistent,"Political and Governance [Risk Category]: High [Rating at Approval], High [Last Approved Rating ISR Seq. 09], High [Current Rating]",cb61a69e,P165542,Implementation Status and Results Report,2025-06-24T08:46:44.000Z
Inadequate Organizational Capacity of CCAR in Changing Refugee Protection Context,"The Central Alien Registration Authority (CCAR) lacks adequate organizational capacity to undertake its mandate in a changing refugee protection context, with no progress reported as of September 2023, directly affecting visa issuance and refugee management functions.",high,persistent,"CCAR does not have adequate organizational capacity to undertake its mandate in a changing refugee protection context. [Baseline: Oct/2019, Actual (Previous): 30-Sep-2023, Actual (Current): 30-Sep-2023]",69742bf9,P165542,Implementation Status and Results Report,2025-06-24T08:46:44.000Z
Absence of Automated Refugee Data Management System,"No automated system for monitoring and evaluating refugee data exists as of September 2023, limiting institutional capacity to manage refugee information across participating entities and respond to changing refugee dynamics.",medium,persistent,"No automated system for monitoring and evaluating data on refugees. [Baseline: Nov/2019, Actual (Previous): 30-Sep-2023, Actual (Current): 30-Sep-2023]",6179f28d,P165542,Implementation Status and Results Report,2025-06-24T08:46:44.000Z
Misalignment of Staff Capacity with Refugee Management Functions,"CCAR and provincial CAR staff capacity remains unaligned to functions, jobs, and job descriptions as of September 2023, undermining institutional capacity to manage refugee administration effectively.",medium,persistent,"CCAR and CARs staff capacity is not aligned to functions, jobs and job descriptions. [Baseline: Nov/2019, Actual (Previous): 30-Sep-2023, Actual (Current): 30-Sep-2023]",0d524f52,P165542,Implementation Status and Results Report,2025-06-24T08:46:44.000Z
Political and Governance Instability Affecting Project Implementation,"The project faces substantial political and governance risks in Pakistan that could impact implementation timelines and project completion, particularly for critical infrastructure like the Islamabad West Substation needed for the Bank-financed Dasu hydropower plant.",high,persistent,Risk Category: Political and Governance - Proposed Rating: Substantial,d7798e63,P154987,Implementation Status and Results Report,2025-06-24T06:41:53.000Z
Macroeconomic Instability Impacting Project Execution,Macroeconomic risks rated as substantial pose ongoing threats to project implementation capacity and financial sustainability of NTDC operations in Pakistan's volatile economic environment.,high,persistent,Risk Category: Macroeconomic - Proposed Rating: Substantial,d3e5ab48,P154987,Implementation Status and Results Report,2025-06-24T06:41:53.000Z
Institutional Capacity Constraints for Implementation,Substantial risks in institutional capacity for implementation and sustainability of the NTDC suggest governance and organizational challenges that could affect project delivery and long-term operational viability.,high,persistent,Risk Category: Institutional Capacity for Implementation and Sustainability - Proposed Rating: Substantial,f1255fa9,P154987,Implementation Status and Results Report,2025-06-24T06:41:53.000Z
Political and Governance Risk Escalation,"Political and Governance risk rating has increased from Substantial to High, indicating worsening political instability or governance fragility affecting project implementation.",high,worsening,Risk Category: Political and Governance - Rating at Approval: Substantial; Last Approved Rating AF Seq. 03: High; Proposed Rating 10 Jun 2024: High,96532649,P121507,Implementation Status and Results Report,2025-06-24T06:01:26.000Z
Macroeconomic Instability Impact,"Macroeconomic risk has escalated to High, which in Pakistan's context typically reflects currency volatility, inflation, and economic instability that can disrupt project financing and implementation.",high,worsening,Risk Category: Macroeconomic - Rating at Approval: Substantial; Last Approved Rating AF Seq. 03: Substantial; Proposed Rating 10 Jun 2024: High,525161da,P121507,Implementation Status and Results Report,2025-06-24T06:01:26.000Z
Fiduciary Risk Elevation,"Fiduciary risk has increased from Substantial to High, suggesting governance and accountability challenges that may be linked to institutional fragility or conflict-affected procurement environments.",high,worsening,Risk Category: Fiduciary - Rating at Approval: Substantial; Last Approved Rating AF Seq. 03: Substantial; Proposed Rating 10 Jun 2024: High,7c41ed70,P121507,Implementation Status and Results Report,2025-06-24T06:01:26.000Z
Environment and Social Stakeholder Risk Escalation,"Environment and Social Stakeholders risk has increased from Substantial to High, indicating tensions with affected communities, resettlement challenges, or social conflict dynamics in the project area.",high,worsening,Risk Category: Environment and Social Stakeholders - Rating at Approval: Substantial; Last Approved Rating AF Seq. 03: Substantial; Proposed Rating 10 Jun 2024: High,70a9f4da,P121507,Implementation Status and Results Report,2025-06-24T06:01:26.000Z
Persistent Community Consultation Gaps,"Only 33% of affected persons participating in consultations consider their suggestions have been taken into account, indicating persistent tensions between project implementation and local stakeholder engagement.",medium,persistent,Percentage of affected persons participating in consultations who consider their suggestions have been taken into account: Actual (Current) 33.00 (15-Nov-2024); Closing Period Value 40.00 (Dec/2028),33477f52,P121507,Implementation Status and Results Report,2025-06-24T06:01:26.000Z
Currency Depreciation Affecting Private Capital Mobilization,"Pakistani Rupee depreciation against the US Dollar is affecting reported private capital mobilization figures, creating financial instability risks in a macroeconomically fragile context.",medium,worsening,"The depreciation of Pakistani Rupees against the US Dollar changes the cumulative private capital mobilized, reported in US Dollar.",3895348a,P121507,Implementation Status and Results Report,2025-06-24T06:01:26.000Z
Political and Governance Instability Affecting Project Implementation,"The project faces a High political and governance risk rating that has persisted since approval. This systemic risk category suggests underlying political instability or governance fragility in Pakistan/Karachi that could disrupt project implementation, particularly for the SMTA's ability to manage contracts and complete BRT corridor procurement.",high,persistent,Political and Governance High High High [Risk Category Rating at Approval through Proposed Rating],7b7ab281,P166732,Implementation Status and Results Report,2025-06-17T14:45:16.000Z
Macroeconomic Deterioration Impacting Project Viability,"Macroeconomic risk has escalated from Substantial at approval to High in the current rating, indicating worsening economic conditions in Pakistan that may affect project financing, contractor performance, and operational sustainability of the BRT system.",high,worsening,Macroeconomic Substantial High High [Risk Category Rating progression from Approval Package to Current],79838082,P166732,Implementation Status and Results Report,2025-06-17T14:45:16.000Z
Institutional Capacity Constraints in Project Management Authority,"The SMTA (Sindh Mass Transit Authority) faces substantial institutional capacity risks that are impeding contract management and procurement completion. The document explicitly notes delays in these critical functions, suggesting governance or capacity fragility within the implementing agency.",high,persistent,the SMTA needs to continue this implementation progress and avoid delays in contract management and the completion of the procurement of the BRT corridor packages,7f8fdd7a,P166732,Implementation Status and Results Report,2025-06-17T14:45:16.000Z
Political and Governance Fragility Persisting,"Political and governance risks remain rated as High, indicating persistent fragility in the political environment affecting project implementation in Karachi.",high,persistent,Political and Governance High High High,9767ba79,P161402,Implementation Status and Results Report,2025-06-17T01:30:24.000Z
Institutional Capacity Constraints in Governance Implementation,"Institutional capacity for implementation and sustainability has been downgraded from High to Moderate, suggesting emerging challenges in local government institutions' ability to sustain project outcomes amid governance fragility.",medium,worsening,Institutional Capacity for Implementation and Sustainability High Substantial Moderate,2a7216e1,P161402,Implementation Status and Results Report,2025-06-17T01:30:24.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance risks remain at Substantial level, indicating ongoing fragility in the institutional and political environment that could affect project implementation in Karachi.",high,persistent,Political and Governance Substantial Substantial Substantial,496b7fe3,P173021,Implementation Status and Results Report,2025-06-17T01:25:06.000Z
High Environmental and Social Risks in Project Implementation,"Environmental and Social risks are rated as High, suggesting significant FCV-related concerns including potential community tensions, displacement issues, or social conflicts related to solid waste infrastructure development in Karachi.",high,persistent,Environment and Social High High High,b002da95,P173021,Implementation Status and Results Report,2025-06-17T01:25:06.000Z
Political and Governance Instability Affecting Program Implementation,The program faces substantial political and governance risks that could undermine implementation effectiveness and sustainability of family planning services across Punjab.,high,persistent,Political and Governance Substantial Substantial Substantial,aebce7b9,P178410,Implementation Status and Results Report,2025-06-01T18:12:17.000Z
Macroeconomic Crisis Impacting Program Financing and Operations,"High macroeconomic risk rating indicates significant economic instability that could affect the government's ability to co-finance, sustain, and operationalize the family planning program beyond the project period.",high,persistent,Macroeconomic High High High,eb8b2314,P178410,Implementation Status and Results Report,2025-06-01T18:12:17.000Z
Macroeconomic Instability Affecting Project Implementation,"Macroeconomic risk rating has been elevated to 'High' as of the last approved rating (ISR Seq. 04 - 06 May 2024), indicating significant macroeconomic conditions that could impact project implementation capacity and beneficiary ability to complete housing reconstruction.",high,worsening,Risk Category: Macroeconomic - Proposed Rating: High (Last Approved Rating ISR Seq. 04 - 06 May 2024),b4f04745,P180008,Implementation Status and Results Report,2025-06-01T12:26:34.000Z
Political and Governance Fragility,"Political and Governance risk remains rated as 'Substantial', indicating ongoing fragility in the political environment and governance structures that could affect project implementation and coordination with provincial authorities.",high,persistent,Risk Category: Political and Governance - Rating at Approval: Substantial; Last Approved Rating: Substantial,5d21bb76,P180008,Implementation Status and Results Report,2025-06-01T12:26:34.000Z
Fiduciary Risk Elevation,"Fiduciary risk has been elevated to 'High' as of the last approved rating (ISR Seq. 04 - 06 May 2024), suggesting emerging concerns with financial management, procurement, or accountability systems that could compromise project fund utilization in a fragile context.",high,worsening,Risk Category: Fiduciary - Proposed Rating: High (Last Approved Rating ISR Seq. 04 - 06 May 2024),3e96150b,P180008,Implementation Status and Results Report,2025-06-01T12:26:34.000Z
Macroeconomic Instability Affecting Project Implementation,The project faces substantial to high macroeconomic risks that could impact implementation capacity and resource availability for ongoing rehabilitation and institutional strengthening activities.,high,persistent,Risk Category: Macroeconomic - Proposed Rating: Substantial High (Last Approved Rating ISR Seq. 04 - 28 Jun 2024: Substantial High),0d39c9f8,P179981,Implementation Status and Results Report,2025-06-01T12:26:15.000Z
Political and Governance Fragility Impacting Project Delivery,"Political and governance risks are rated as substantial to high, potentially affecting the Government of Sindh's capacity to implement project components and sustain institutional strengthening initiatives.",high,persistent,Risk Category: Political and Governance - Proposed Rating: Substantial High (Last Approved Rating ISR Seq. 04 - 28 Jun 2024: Substantial High),1cb91455,P179981,Implementation Status and Results Report,2025-06-01T12:26:15.000Z
Delayed Provincial Policy Approval Affecting Program Implementation,"Multiple provinces have missed targets for foundational literacy policy approval, with only federal approval completed. KP and Punjab policies await cabinet approval, and Balochistan approval expected in September 2024. This delays implementation of accelerated foundational literacy programs in lagging districts.",medium,persistent,MoFEPT has approved the FLP for federal area while other provinces missed the target for FY23-24. KP and Punjab have completed the development of the policy and has been put up for approval from the Cabinet. Balochistan has also developed the policy which is expected to be approved in September 2024.,bb5219f4,P173399,Implementation Status and Results Report,2025-05-31T18:45:16.000Z
Governance Coordination Challenges in Multi-Level Implementation,"District-level grant mechanism remains under discussion between MoFEPT and World Bank with no resolution, indicating governance fragility in coordinating federal-provincial-district implementation structures necessary for equitable education delivery.",medium,persistent,The district grants mechanism has been proposed and is under discussion between MoFEPT and WB. The district grants mechanism has been proposed and is under discussion between MoFEPT and WB.,427e7b09,P173399,Implementation Status and Results Report,2025-05-31T18:45:16.000Z
Institutional Capacity Constraints in Fiduciary Compliance,"Multiple fiduciary system actions are delayed, including consolidated compliance reviews, procurement plan preparation, and SOP streamlining. PCU lacks sufficient resources to conduct required compliance reviews, indicating institutional fragility affecting program governance.",medium,persistent,The action is overdue. PCU of the MoFEPT to hire additional resource to ensure that complainace review is carried out by Jun 2024.,6fba9fb6,P173399,Implementation Status and Results Report,2025-05-31T18:45:16.000Z
Procurement Planning and Execution Delays,"Consolidated procurement plans at provincial and federal levels show delayed completion with only partial achievement of annual targets. Individual consultant review reveals gaps in formal procurement plan preparation, affecting timely delivery of education materials and infrastructure.",medium,persistent,Physical verification of record / assets is being carried out by the Individual Consultant. There are certain areas of improvement with respect to preparation of formal Procurement Plans.,881fa0fb,P173399,Implementation Status and Results Report,2025-05-31T18:45:16.000Z
