risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Governance Fragility in Moskitia and Atlantic Coast Region,"Component 5 targeting the Moskitia and Atlantic Coast—regions with known governance challenges and indigenous/afro-descendant populations—has not commenced implementation. The component requires hiring of implementing firms and WFP coordination, suggesting weak institutional capacity in these fragile areas.",high,persistent,"Component activities are expected to start by September 2025, once the implementing firm and WFP are hired. Therefore, progress on this indicator is expected to be reported by June 2026.",4738bdb8,P174328,Implementation Status and Results Report,2025-05-27T22:30:07.000Z
Political and Governance Risk - High Rating Maintained,"The project maintains a 'High' Political and Governance risk rating at approval, indicating significant fragility in the political and governance environment that could affect implementation of fiscal and climate reforms.",high,persistent,Political and Governance High High,9068699f,P179909,Implementation Status and Results Report,2025-05-16T00:15:09.000Z
Congressional Ratification Delay - Project Not Yet Effective,"The operation is currently awaiting Congressional ratification to be declared effective, indicating potential political obstacles or delays in the legislative process that could impede project implementation.",medium,new,It is currently awaiting Congressional ratification to be declared effective.,59e17d88,P179909,Implementation Status and Results Report,2025-05-16T00:15:09.000Z
Governance Fragility and Institutional Coordination Challenges,"The project faces persistent coordination challenges between multiple government entities (AMDC, UMAPS, SEFIN) with evidence of delayed decision-making and institutional friction affecting project execution timelines.",medium,persistent,"en enero 2025, la AMDC tomó la decisión de no adjudicar ambos contratos de obra, en seguimiento a intercambio de notas con el BM sobre ambos procesos",91672e23,P170469,Aide Memoire,2025-05-08T06:10:04.000Z
Citizen Security Concerns and Community Access Risks,"While no direct criminal acts against project personnel were reported, the project maintains a Security Force Management Plan (PGFS) to manage risks to workers and communities, indicating underlying security concerns in the project area.",medium,persistent,En este período no se han presentado actos delincuenciales contra el personal asociado al Proyecto... La UCP/AMDC manifestó que el Plan de Gestión de Fuerzas de Seguridad (PGFS) preparado para el Proyecto es adecuado para gestionar los riesgos para los trabajadores del Proyecto y comunidades presentes en el área de influencia,ad1e46a2,P170469,Aide Memoire,2025-05-08T06:10:04.000Z
Environmental Contamination and Community Health Tensions,"Downstream communities are accessing untreated water from plant effluent drainage channels for domestic use despite warning signs, creating potential health risks and community tensions around project-generated environmental impacts.",high,persistent,"las comunidades aguas abajo las utilizan para bañarse, lavar ropa y regar árboles... Se observó un rótulo colocado por UMAPS advirtiendo que las aguas que drenan desde el canal no son aptas para uso doméstico ni consumo humano",6d88be54,P170469,Aide Memoire,2025-05-08T06:10:04.000Z
Institutional Capacity and Governance Gaps in Environmental Compliance,"The Secretaría de Recursos Naturales y Ambiente (SERNA) has failed to issue required environmental licenses for two of three water treatment plants despite repeated follow-up since June-October 2023, indicating governance fragility in environmental oversight.",medium,worsening,"Para el caso de las PTAP El Picacho y La Concepción, la SERNA aún no ha emitido las Constancias de No Requerir Licencia Ambiental solicitadas por la AMDC en junio y octubre de 2023, respectivamente, a pesar del seguimiento semanal realizado por la UCP/AMDC",a78983ba,P170469,Aide Memoire,2025-05-08T06:10:04.000Z
Municipal Administration Change Disrupting Project Implementation,"A change in municipal administration in 2022 caused delays to project implementation, suggesting governance instability affecting the implementing agency's capacity and continuity.",medium,persistent,"Components 2 and 3 experienced delays due to the COVID-19 pandemic, a 2022 change in municipal administration, and procurement challenges.",0dbe7afc,P170469,Implementation Status and Results Report,2025-05-07T23:30:06.000Z
Municipal Leadership Decisions Blocking Critical Works Contracts,"The Municipal Mayor of the Central District made a unilateral decision not to award works contracts for two critical water treatment plants (La Concepción and Los Laureles), indicating potential governance tensions or political interference in project execution.",high,new,"The Municipal Mayor of the Central District informed the World Bank of the decision not to award the works contracts for La Concepción and Los Laureles (January 24, 2025).",a5b903e8,P170469,Implementation Status and Results Report,2025-05-07T23:30:06.000Z
Political and Governance Instability Affecting Project Sustainability,"The project maintains a 'Substantial' risk rating for Political and Governance, indicating ongoing concerns about the stability of the implementing municipality and its capacity to sustain project outcomes.",high,persistent,"Political and Governance [Risk Rating] Substantial [at Approval], Substantial [Last Approved Rating], Substantial [Proposed Rating]",2851288a,P170469,Implementation Status and Results Report,2025-05-07T23:30:06.000Z
Institutional Transition Delays Affecting Project Implementation,"Project implementation was significantly delayed due to transitioning to a new implementing agency (Ministry of Agriculture and Livestock in May 2023), causing postponement of beneficiary engagement activities and citizen engagement indicator reporting.",medium,improving,"No progress has been made on this indicator or its reporting due to delays associated to the transitioning the Project to a new implementing agency, a process that has recently been completed, along with the establishment of an updated implementation plan.",570ed683,P169901,Implementation Status and Results Report,2025-05-05T21:05:09.000Z
Governance Fragility Reflected in Substantial Political and Governance Risk Rating,"The project maintains a Substantial rating for Political and Governance risk, indicating underlying governance fragility in Honduras that could affect project implementation and water governance strengthening objectives.",medium,persistent,"Political and Governance [Risk Category Rating]: Substantial [at Approval], Substantial [Last Approved Rating], Substantial [Proposed Rating]",fe2a557c,P169901,Implementation Status and Results Report,2025-05-05T21:05:09.000Z
Delayed Beneficiary Engagement and Grievance Mechanisms Due to Implementation Disruptions,"Citizen engagement indicators show zero progress as of April 2025 due to implementation delays. The Grievance Redress Mechanism (GRM) is not yet fully operational, limiting affected people's ability to voice concerns about project activities.",medium,improving,"As of this ISR no progress has been made to date on this indicator or its reporting, due to delays on the implementation of project activities. The PIU has developed and established the GRM mechanism, which is expected to be fully operational and available to all Project affected people at all levels, including access channels through Project subcontractors at project sites and at municipal offices, before June 2025.",ca974d8a,P169901,Implementation Status and Results Report,2025-05-05T21:05:09.000Z
Electoral Cycle Threatens Project Continuity and Implementation Timeline,"Upcoming general elections in November 2025 pose a risk of project paralysis or cancellation. Spanish co-financier expressed concern that elections could halt or cancel Project P507958, requiring accelerated procurement before elections to ensure continuity.",high,new,"La Embajada de España comentó su preocupación por los tiempos de preparación de la operación considerando las próximas elecciones generales, a celebrarse el próximo noviembre, que podrían paralizar e incluso cancelar el Proyecto.",533bc33f,P181166,Aide Memoire,2025-03-27T21:15:02.000Z
Congressional Approval Dependency and Political Uncertainty,"Project P181166 effectiveness deadline (April 17, 2025) depends on National Congress ratification and publication. Project P507958 requires Congress approval by August 2025 to maintain implementation timeline, creating vulnerability to political delays or opposition.",high,new,Los requisitos para declarar efectividad son: a) Ratificación del Congreso Nacional y publicación en La Gaceta por parte del Gobierno... La SIT se comprometió a monitorear y llevar un diálogo continuo con el Congreso para que esta operación pueda aprobarse en agosto de 2025.,c15d8a43,P181166,Aide Memoire,2025-03-27T21:15:02.000Z
Resettlement Management Complexity and Social Tensions,"New corridor will require significant resettlement efforts with potential for social conflict. Resettlement plan preparation and land acquisition processes require careful coordination between design consultancy and SIT, with risk of gaps in responsibility or inadequate beneficiary engagement.",high,new,La misión resaltó que el nuevo corredor implicara un esfuerzo importante para la gestión de los reasentamientos... Una atención particular será dada a la definición del alcance de cada consultoría para evitar sobreposiciones y/o huecos de responsabilidad.,0fb5c578,P181166,Aide Memoire,2025-03-27T21:15:02.000Z
Weak Coordination with Indigenous and Afro-descendant Communities,"Engagement with CONAPOA (national coordination entity for indigenous and afro-descendant peoples) remains insufficient. While initial virtual meeting occurred January 30, 2025, need to strengthen links and plan in-person consultations creates risk of inadequate stakeholder engagement and potential social conflict.",medium,new,"Se mencionó que se desarrolló una reunión virtual el 30 de enero de 2025 entre la SIT y CONAPOA... No obstante, se destacó la necesidad de seguir fortaleciendo este vínculo, especialmente en la planificación de futuras consultas presenciales y otros aspectos de la gestión social del proyecto.",042ea8ae,P181166,Aide Memoire,2025-03-27T21:15:02.000Z
Delayed Public Consultations Due to Financial Constraints,"Lack of available travel funds (viáticos) for UGACC field staff has delayed execution of essential public consultations required for environmental and social commitments, creating implementation delays and potential community grievances.",medium,worsening,"Uno de los desafíos identificados fue la falta de viáticos disponibles para que los funcionarios de la UGACC que realizarán visitas de campo, lo que ha retrasado la ejecución de consultas esenciales requeridas en esta etapa, para el cumplimiento de los compromisos ambientales y sociales del proyecto.",4d1c9fd5,P181166,Aide Memoire,2025-03-27T21:15:02.000Z
Political and Governance Fragility Affecting Project Implementation,"Honduras faces substantial political and governance risks that could impede project implementation, particularly for large infrastructure projects requiring sustained government coordination and security.",high,persistent,Political and Governance [Risk Rating] Substantial,4c172c31,P181166,Implementation Status and Results Report,2025-03-17T21:25:07.000Z
High Environmental and Social Risk in Project Area,"The project operates in a context with high environmental and social risks, which may be linked to conflict dynamics, land tenure disputes, or violence affecting implementation of landscape management and road construction activities.",high,unclear,Environment and Social [Risk Rating] High,8bfd1d6b,P181166,Implementation Status and Results Report,2025-03-17T21:25:07.000Z
Institutional Fragility and Coordination Challenges Among Multiple Government Agencies,"The project depends on coordination among multiple government entities (SEDESOL, UTP, BANADESA, SESAL, SEDUC, SDP) with weak institutional capacity. Critical cooperation agreements remain unsigned, and financial difficulties at partner institutions (INE) are forcing workarounds that may undermine implementation quality.",high,persistent,"no se puede suscribir un contrato con el INE como estaba previsto en la restructuración debido a problemas de índole financiera de dicha institución, pero que se firmaría un convenio de colaboración para que empleados del INE puedan apoyar con la supervisión de campo del levantamiento",f05a9c15,P152057,Aide Memoire,2025-02-12T17:50:02.000Z
Governance Fragility in Beneficiary Selection and Program Eligibility,"The project faces significant governance challenges in beneficiary targeting. 17,000 households previously paid are being excluded in 2024 due to lack of formal authorization from a special committee, creating potential for political pressure and social tensions over eligibility decisions.",high,worsening,"se estarán programando 17,000 hogares menos de los pagados en 2023 debido a que su condición de pobreza es NO POBRES y en 2024 no existe un acta de comité especial que autorice al Programa de TMC pagar todos los hogares en las aldeas seleccionadas como se provisiono mediante un Acta de Comité en 2023",d8f85459,P152057,Aide Memoire,2025-02-12T17:50:02.000Z
Delayed Implementation and Execution Bottlenecks Affecting Vulnerable Populations,"The project experienced significant delays in 2024 with minimal disbursements (US$1.1m) despite US$45.2m budget allocation. Rural payment operations were suspended for months awaiting urban survey results, leaving vulnerable beneficiaries without expected cash transfers and creating implementation uncertainty.",high,persistent,"Durante el primer semestre de 2024 no se autorizaron pagos de TMC en el dominio rural para esperar los resultados del levantamiento urbano y hacer un solo operativo de pago a nivel de departamentos incorporando ambos dominios, razón por la cual el proyecto no ha podido ejecutar los recursos desembolsados en 2023",ff7c2b83,P152057,Aide Memoire,2025-02-12T17:50:02.000Z
Weak Institutional Capacity and Personnel Gaps in Project Management,"Critical project management positions remain unfilled, including the Financial Management Specialist and Monitoring & Evaluation Specialist. These gaps in fiduciary oversight and results tracking create governance risks in a fragile institutional context.",medium,persistent,quedando pendiente únicamente la contratación de los especialistas de manejo financiero y de monitoreo y evaluación. La misión fue informada que los procesos están en curso y que se espera contar con los contratos firmados a mas tardar en enero de 2025,d024a8f2,P152057,Aide Memoire,2025-02-12T17:50:02.000Z
Audit Compliance Failures and Financial Accountability Gaps,"Critical audit reports for 2023 remain incomplete and pending. The audit firm KPMG has not delivered required compliance reports on TMC payments, creating accountability gaps and potential fiduciary risks in a context of institutional fragility.",medium,persistent,"para los pagos de 2023, la firma KPMG, no ha entregado el Reporte de las TMC de los pagos realizados en diciembre de 2023",ed592ecd,P152057,Aide Memoire,2025-02-12T17:50:02.000Z
Governance Uncertainty in Inter-Institutional Agreements,Critical cooperation agreements with health (SESAL) and education (SEDUC) sectors remain unsigned despite being essential for project implementation. This reflects weak coordination capacity and potential political tensions between government agencies.,medium,persistent,Convenio de SEDESOL Y SDP firmados SEDUC y SESAL pendientes,7f38f372,P152057,Aide Memoire,2025-02-12T17:50:02.000Z
Governance and institutional capacity constraints affecting project implementation,"The project faces persistent challenges in institutional coordination and administrative capacity, with multiple implementation milestones not being met and low probability of achievement by target dates. This reflects broader governance fragility affecting project execution.",high,persistent,"La mayoría de los hitos de implementación acordados en la RMT (Anexo 4) no se han cumplido a la fecha y tienen baja probabilidad de cumplirse al 30 de septiembre, totalizando un monto de US $36.3 millones bajo riesgo de cancelación.",e71c1241,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Institutional tensions and coordination failures between government agencies,"Delays and coordination issues between SAG, SEFIN, and other implementing institutions are affecting project execution. Multiple inter-institutional agreements remain pending amendments and signature, indicating governance fragility.",medium,persistent,"Los cinco acuerdos interinstitucionales (ARSA, SENASA, SERNA y SENPRENDE) están pendientes de enmienda. Las enmiendas (ampliar la fecha de finalización al 31 de marzo 2026) deben completarse el 30 de septiembre de 2024.",6c019ee2,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Weak institutional capacity and personnel instability in project execution units,The UEP continues to face staffing challenges with 9 vacant positions and personnel contracts expiring at the end of December 2024. Uncertainty about contract renewal terms and conditions creates implementation risks.,medium,persistent,"Al 9 de septiembre de 2024, 54 consultores individuales han firmado contrato con la SAG para el período hasta el 30 de septiembre de 2024. Sin embargo, el Proyecto sigue con 9 plazas vacantes.",98642c02,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Resistance and participation challenges in indigenous territories (Moskitia region),"During consultations in the Moskitia region with indigenous leaders (Pech, Miskito, Garifuna), while there was general favorable response, there were also absences and in some cases resistance to signing agreements, indicating potential social tensions.",medium,emerging,"Cabe destacar que aun cuando hubo respuesta favorable a la convocatoria, también hubo ausencias y en algunos casos, resistencia a firmar el acuerdo.",e7b09ddd,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Inadequate local recruitment and participation in conflict-affected regions,"In the Moskitia region, recruitment efforts for project personnel have been unsuccessful, with few or no local candidates responding to calls. This limits local engagement and may reflect underlying tensions or lack of trust.",medium,emerging,"Se ha iniciado el proceso de reclutamiento para el personal del proyecto que operará en la Moskitia. Con excepción del Coordinador Regional, se busca que el personal sea local, sin embargo, pocas o ninguna persona han respondido a la convocatoria.",dedd7277,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Insufficient promotion and communication capacity affecting beneficiary participation,"Low participation in project convocations (only 2 business profiles received in first call) is attributed to lack of field personnel for promotion and inadequate communication strategy, indicating weak institutional presence in some regions.",medium,persistent,"Se lanzó una primera convocatoria en 3 departamentos - Yoro, Olancho y Valle- (17 julio- 17 septiembre 2024) la cual a la fecha ha recibido dos perfiles de negocio para su evaluación; entre las causas de esta insuficiente participación se manifestó la falta de personal en terreno para promocionar el Proyecto",53bd6c0b,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Environmental licensing delays in protected areas affecting project implementation,"A business plan located in the buffer zone of the San Juancito protected area has been in environmental licensing process since June 2023 with no resolution, indicating governance challenges in environmental management and potential conflict with conservation authorities.",medium,persistent,"La UEP informó que existe un PdN ubicado en la zona de amortiguamiento del área protegida de San Juancito. La OPR COMISAJUL de la cadena valor de café especiales inició su trámite para la obtención de la licencia ambiental en junio del 2023. Considerando el trámite para la obtención de licenciamiento ambiental, el expediente de este subproyecto se encuentra en consulta y análisis por parte de la SERNA y el Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre (ICF).",48d7a253,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Systemic data security vulnerabilities in project management systems,"The project's Management Information System (SIG) has critical security vulnerabilities including SQL injections, cross-site scripting, and weak session management. The server lacks automatic backups and is outside provider support, creating risks for project data integrity and governance.",high,persistent,"El resguardo de datos en un servidor poco funcional, que no cuenta con respaldos automáticos, que está fuera de soporte del proveedor y que además se ubica en un establecimiento diferente al Proyecto.",58b083a9,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Significant fund cancellation risk due to implementation delays,"The project faces potential cancellation of between USD 9-31 million depending on implementation scenarios, reflecting severe execution challenges and governance capacity constraints that threaten project viability.",high,worsening,"La UEP ha preparado cuatro escenarios de proyecciones de desembolsos y ejecución a la fecha de cierre actual del proyecto (31 de marzo del 2026) para COMRURAL II, tres de ellos con propuestas de cancelación parcial de fondos",dc27c998,P174328,Aide Memoire,2024-11-27T05:10:04.000Z
Political and Governance Instability Affecting Project Implementation,"A 2022 change in municipal administration has caused significant delays in project implementation. The new administration (AMDC) that assumed office in February 2022 has different priorities and approaches, requiring project restructuring and causing delays in key activities such as the communication strategy.",high,persistent,Implementation of Components 2 and 3 has been delated due to a series of events--including the COVID-19 pandemic and a 2022 change in administration.,17ea22b0,P170469,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
Governance Transition and Institutional Coordination Challenges,"The decentralization of water and sanitation services from the national water company (SANAA) to the newly established municipal provider (UMAPS) in January 2022, combined with the simultaneous change in municipal administration in February 2022, has created coordination challenges affecting project implementation and accountability mechanisms.",medium,persistent,"Given the relatively recent decentralization process of WSS services in Tegucigalpa from SANAA to UMAPS in late 2021, the reports -to be verified by WB team- about public consultations as required by the Service Performance Agreement established by the AMDC are not available yet.",2a6d99e9,P170469,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
Weak Institutional Capacity and Governance Coordination with New Municipal Authorities,"The World Bank task team must closely coordinate with the new municipal authorities on technical support and performance monitoring mechanisms. The new AMDC administration's different approach to project activities has required realignment of project strategies, indicating governance fragility in institutional coordination.",medium,persistent,"The WB team is coordinating with new AMDC administration the level of technical support to be provided through Project activities for the strengthening of mechanisms for performance monitoring of WSS service provider(s) operating in Tegucigalpa i.e., UMAPS.",6cc2f8b5,P170469,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
Institutional Capacity Constraints from Implementing Agency Transition,"Project implementation was disrupted by a transition to a new implementing agency (Ministry of Agriculture and Livestock) in May 2023, causing significant delays in execution and preventing progress on citizen engagement and grievance mechanisms. This governance transition has directly impacted project delivery capacity.",high,persistent,"The Project is being implemented by the Ministry of Agriculture and Livestock (Secretaría de Agricultura y Ganadería, SAG) since May 2023... As of this ISR, no progress has been made to date on this indicator, or on the reporting of this indicator, due to the implementation delays incurred by the transition of the Project to a new implementing agency.",409099e4,P169901,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
Governance Fragility Affecting Water Authority Implementation,"The project depends on establishing a National Water Authority (ADA) through a roadmap that has not yet been approved. Political and governance instability in Honduras is creating uncertainty around the institutional reforms needed for water governance, with no progress on this critical governance objective.",high,persistent,"Roadmap for implementing the National Water Authority approved (Yes/No, Custom)... Value No... Political and Governance [Risk Rating] Substantial",677982b4,P169901,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
Weak Citizen Engagement and Grievance Mechanisms Due to Implementation Delays,"The Grievance Redress Mechanism (GRM) remains non-functional and citizen engagement indicators show zero progress. The document explicitly states the GRM is 'expected to become fully functional once on-ground Project activities are launched,' indicating governance gaps that could exacerbate social tensions in conflict-affected areas.",medium,persistent,"The Project's Grievance Redress Mechanism (GRM) is expected to become fully functional once on-ground Project activities are launched... Grievances and claims registered and addressed (GRM) (Yes/No, Custom)... Value No",10c08123,P169901,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
Indigenous Peoples Engagement Risks in Water Governance,"The project deploys Indigenous Peoples Planning Framework (IPPF) and Indigenous Peoples Plans (IPPs) but has made no progress on beneficiary satisfaction or participatory processes. Given Honduras's history of indigenous tensions and the Dry Corridor's vulnerable populations, inadequate indigenous consultation could trigger social conflict.",medium,persistent,Specific environmental and social instruments are being deployed under the Project (e.g. the Indigenous Peoples Planning Framework - IPPF - and Indigenous Peoples Plans - IPPs)... % Beneficiaries satisfied with the participatory process to prepare and implement the Project (disaggregated by vulnerable groups)... Value 0.00,6c9097cd,P169901,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
Institutional Capacity Deterioration in Water Governance,"The Institutional Capacity for Implementation and Sustainability risk rating has escalated from Substantial to High. Combined with zero progress on strengthening local water organizations and governance structures, this indicates worsening capacity to manage water resources in a fragile governance environment.",high,worsening,Institutional Capacity for Implementation and Sustainability [Risk Rating] Substantial [Previous] High [Current]... Local organizations with enhanced capacity for using WRM principles for better monitoring/decisionmaking (number)... Value 0.00,be4dc258,P169901,Implementation Status and Results Report,2024-04-30T00:00:00.000Z
