country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type
SSO-012,Government-UNMISS Friction and Constrained Peacekeeping Capacity,Government-UNMISS friction and restrictions on peacekeeping operations reduce the security environment and institutional coordination capacity needed for health sector projects. Reduced UNMISS coverage and base closures limit the security guarantees and coordination platforms that enable health sector implementation in conflict-affected areas.,0.7,P181385,844968d8,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The project's macroeconomic sustainability risk directly reflects South Sudan's acute economic fragility. The country's near-total dependence on oil revenues (>90% of government income), combined with hyperinflation (~143% in FY2024/25), poverty at 92%, and vulnerability to pipeline disruptions, creates an unstable fiscal environment that undermines government capacity to sustain health sector financing and institutional operations. The project's inability to maintain service delivery is a direct consequence of these macro-level economic constraints.",0.92,P181385,bf58865e,Implementation Status and Results Report
SSO-010,Cholera Epidemic and Health System Collapse Compounded by USAID Funding Cuts,"The macroeconomic instability affecting project sustainability is directly linked to health system collapse driven by funding cuts and economic deterioration. USAID funding reductions have already caused clinic closures and preventable deaths. The project's struggle to maintain service delivery and institutional capacity occurs within a broader context of health system collapse, where macroeconomic constraints prevent adequate resource allocation to health infrastructure and operations.",0.88,P181385,bf58865e,Implementation Status and Results Report
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"Macroeconomic instability compounds the humanitarian access crisis by reducing government capacity to maintain health infrastructure and service delivery. As conflict escalates and humanitarian operations face attacks and looting, the project's sustainability challenges are exacerbated by the inability to secure reliable financing and operational support in a deteriorating security environment where aid operations themselves are under threat.",0.75,P181385,bf58865e,Implementation Status and Results Report
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"The project's institutional capacity constraints are directly compounded by the humanitarian access crisis. Attacks on aid operations, forced staff relocations, and the blocking of assistance to conflict-affected areas directly undermine the government structures and coordination mechanisms needed to execute health sector transformation. The documented attacks on health facilities (including the MSF-supported hospital bombing in Jonglei on 3 February 2026) and the suspension of WFP activities demonstrate how security deterioration directly degrades institutional capacity for health service delivery and coordination.",0.85,P181385,12cca1df,Implementation Status and Results Report
SSO-010,Cholera Epidemic and Health System Collapse Compounded by USAID Funding Cuts,"The realized project risk of institutional capacity constraints is substantively linked to the ongoing health system collapse. The cholera epidemic has overwhelmed fragile health institutions, destroyed medical facilities (10 attacks on health infrastructure in 12 months), and forced clinic closures. These dynamics directly erode the institutional capacity for health sector transformation that the project depends upon. The health system's inability to respond to the epidemic reflects the same institutional fragility that constrains project implementation.",0.9,P181385,12cca1df,Implementation Status and Results Report
SSO-005,Massive Internal Displacement and Regional Refugee Pressure,"Mass displacement (280,000 newly displaced since late December 2025, with 1.9 million IDPs pre-existing) directly undermines institutional capacity for health sector coordination and service delivery. Displaced populations strain government health systems, disrupt administrative structures needed for implementation, and fragment the institutional networks required to execute health transformation. The concentration of displacement in Upper Nile, Unity, and Jonglei states directly affects the geographic areas where institutional capacity must function.",0.8,P181385,12cca1df,Implementation Status and Results Report
SSO-002,Intensified SSPDF Military Offensive in Jonglei State and Mass Atrocity Risk,"The SSPDF military offensive in Jonglei State, involving aerial bombardments and forced civilian relocations, directly degrades institutional capacity in conflict-affected areas. Government orders for civilians and humanitarian workers to relocate from Jonglei counties ahead of military operations disrupt the institutional coordination mechanisms and health service infrastructure needed for project implementation in these regions.",0.75,P181385,12cca1df,Implementation Status and Results Report
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The collapse of the peace agreement and return to full-scale conflict creates the overarching institutional fragility context in which the project must operate. The erosion of governance structures, unilateral amendments to the agreement, and cabinet reshuffles without consultation undermine the institutional coordination and government capacity needed to sustain health sector transformation initiatives.",0.7,P181385,12cca1df,Implementation Status and Results Report
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"The project's coordination challenges on pharmaceutical supply chain management are directly connected to the broader humanitarian access crisis. Deteriorating security conditions, attacks on aid operations, and government-imposed relocations of humanitarian workers documented in SSO-006 create operational constraints that fragment coordination between government health authorities and development partners. The blocking of aid to opposition-held areas and forced staff relocations documented in early 2026 would necessarily disrupt pharmaceutical supply chain coordination mechanisms.",0.75,P181385,f210c99d,Implementation Status and Results Report
SSO-010,Cholera Epidemic and Health System Collapse Compounded by USAID Funding Cuts,"The project's identified coordination gaps on pharmaceutical supply chain management are substantively linked to the health system collapse documented in SSO-010. The cholera epidemic, USAID funding cuts causing clinic closures, and destruction of medical facilities create acute pressure on pharmaceutical supply systems. Weak government-development partner coordination on supply chain management would directly impair the ability to respond to the epidemic and prevent preventable deaths, as documented in the health crisis.",0.8,P181385,f210c99d,Implementation Status and Results Report
SSO-012,Government-UNMISS Friction and Constrained Peacekeeping Capacity,"The coordination challenges between government and development partners reflect broader institutional friction between the South Sudanese government and international actors documented in SSO-012. The government's October 2025 demands for UNMISS reductions and restrictions on UN operations signal a pattern of government resistance to international coordination mechanisms. This same dynamic would extend to development partner coordination on health supply chains, suggesting governance-level tensions rather than purely technical capacity gaps.",0.65,P181385,f210c99d,Implementation Status and Results Report
SSO-005,Massive Internal Displacement and Regional Refugee Pressure,"The data verification gaps in refugee and host community areas are directly attributable to the scale and volatility of displacement. With over 1.9 million IDPs, 2.3 million South Sudanese refugees in neighboring countries, and 600,000 refugees hosted in-country (as of mid-2025), accessing and verifying health indicators in these fluid, dispersed populations presents acute logistical and security challenges. The recent displacement of 280,000 people since late December 2025 has further destabilized the operating environment for third-party monitors (TPMs).",0.92,P181385,eb49b234,Implementation Status and Results Report
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"The inability to onboard TPM agencies and verify data in displacement-affected zones reflects the broader humanitarian access crisis documented in early 2026. Attacks on aid operations, forced staff relocations, and government-imposed civilian evacuation orders in Jonglei and other conflict zones directly constrain the movement and operational capacity of monitoring agencies. The suspension of WFP activities in Baliet County and bombing of health facilities exemplify the security environment that impedes data collection.",0.88,P181385,eb49b234,Implementation Status and Results Report
SSO-002,Intensified SSPDF Military Offensive in Jonglei State and Mass Atrocity Risk,"The escalating military offensive in Jonglei State since late January 2026, involving aerial bombardments and forced civilian relocations, has directly degraded the security and access conditions necessary for TPM operations in refugee and host community areas. The government's orders for civilians and humanitarian workers to relocate from several Jonglei counties ahead of military operations create a hostile environment for independent data verification activities.",0.85,P181385,eb49b234,Implementation Status and Results Report
SSO-012,Government-UNMISS Friction and Constrained Peacekeeping Capacity,"Government restrictions on UN operations—including demands to close UNMISS bases, ground aircraft, and reduce international contingents—create a broader institutional environment of constraint on external monitoring and verification activities. These restrictions, combined with UNMISS reductions in field office coverage, reduce the security and logistical support infrastructure that third-party monitors depend on to access displacement-affected zones safely.",0.72,P181385,eb49b234,Implementation Status and Results Report
SSO-005,Massive Internal Displacement and Regional Refugee Pressure,"The realized service delivery gap for refugee women (16% vs 26% ANC coverage) is directly connected to the scale and dynamics of displacement. South Sudan hosts 2.3 million refugees plus 800,000+ returnees, with recent escalation adding 280,000 newly displaced (as of Feb 2026). Refugee-hosting areas face acute resource constraints, overcrowding, and competing humanitarian needs that strain health service capacity, particularly for maternal health services requiring sustained facility access and trained personnel.",0.85,P181385,06d58856,Implementation Status and Results Report
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"The service delivery disparities in refugee areas reflect the broader humanitarian access crisis documented in early 2026. Attacks on health facilities (including the MSF-supported hospital bombing in Jonglei on 3 Feb 2026), forced staff relocations, and government-ordered civilian evacuations directly impair the ability to deliver consistent ANC services in refugee-concentrated areas. The suspension of WFP and other aid activities in conflict zones constrains the broader health and nutrition support ecosystem that enables maternal health service uptake.",0.8,P181385,06d58856,Implementation Status and Results Report
SSO-010,Cholera Epidemic and Health System Collapse Compounded by USAID Funding Cuts,"The health system collapse documented in this risk—including clinic closures, destroyed medical facilities, and the worst cholera epidemic in the country's history—directly undermines the institutional capacity to deliver consistent ANC services. Refugee areas, which typically have weaker baseline health infrastructure, are disproportionately affected by system-wide collapse. The documented pattern of health facility attacks and resource constraints explains why refugee women face greater barriers to completing four ANC visits.",0.82,P181385,06d58856,Implementation Status and Results Report
SSO-002,Intensified SSPDF Military Offensive in Jonglei State and Mass Atrocity Risk,"The SSPDF offensive in Jonglei (late Jan 2026) and aerial bombardments of civilian areas directly correlate with displacement and health service disruption in refugee-hosting regions. Jonglei hosts significant refugee and IDP populations; the military operations, forced evacuations, and destruction of medical infrastructure in this state directly explain service delivery gaps. The targeting of civilian areas and health facilities constrains women's ability to access ANC services.",0.78,P181385,06d58856,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The government's failure to deposit required counterpart funding reflects the acute fiscal constraints documented in SSO-009. With hyperinflation at ~143%, poverty at 92%, and government troops reportedly largely unpaid due to reduced fiscal revenues, the Ministry of Finance's inability to commit US$3 million signals systemic cash flow constraints rather than mere administrative delay. The renewed conflict escalation (late January 2026 onwards) would further compress available government resources for non-security expenditures.",0.78,P500500,71256984,Aide Memoire
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The counterpart funding delay coincides with the critical deterioration of the R-ARCSS framework documented in SSO-001. Government prioritization of military operations and political consolidation (unilateral amendments, cabinet reshuffles without consultation) over development commitments suggests that institutional focus and available resources are being redirected toward conflict management rather than social sector projects. This reflects the broader governance fragmentation accompanying peace agreement collapse.",0.65,P500500,71256984,Aide Memoire
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space",The government's institutional capacity constraints reflected in the funding delay may be partly attributable to the political repression and governance dysfunction documented in SSO-003. The NSS Act and associated political consolidation efforts consume institutional bandwidth and may disrupt normal fiscal and administrative processes. Ministries may face competing pressures from security-focused directives that undermine routine development finance commitments.,0.55,P500500,71256984,Aide Memoire
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","The project's need to build institutional capacity and recruit environmental/social specialists from within the civil service reflects governance fragility exacerbated by political repression. The shrinking civic space and NSS-driven harassment of civil society actors constrains the pool of qualified independent experts available for recruitment and training, while political control over civil service appointments may limit merit-based selection of specialists.",0.65,P500500,4fdd4e62,Aide Memoire
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"Weak institutional capacity in the civil service is directly linked to economic fragility. The government's severe fiscal constraints (92% poverty rate, hyperinflation) limit its ability to retain trained specialists, pay competitive salaries, and sustain institutional investments. Economic instability undermines the sustainability of the project's capacity-building efforts, as trained personnel may leave the civil service due to unpaid wages or seek opportunities elsewhere.",0.72,P500500,4fdd4e62,Aide Memoire
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The project's focus on civil service institutional capacity assumes a stable governance environment. The critical risk of peace agreement collapse and return to full-scale war would directly undermine institutional development efforts, as government resources would be redirected to military operations, trained personnel would be displaced or conscripted, and institutional continuity would be compromised by conflict-driven state fragmentation.",0.68,P500500,4fdd4e62,Aide Memoire
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","The substantial FM risk rating reflects governance fragility directly linked to political repression and institutional weakness. In a context where the NSS has escalated arrests of civil society actors and the government has consolidated power through political control, institutional capacity for transparent financial management is compromised. The shrinking civic space and restrictions on independent oversight mechanisms undermine the checks and balances necessary for robust financial controls.",0.72,P500500,e38ca547,Aide Memoire
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The substantial FM risk is directly connected to South Sudan's acute economic fragility. Hyperinflation (143% in FY2024/25), near-total oil dependency, and government fiscal stress create an environment where institutional capacity for financial management is severely strained. The government's inability to pay troops and maintain basic services indicates systemic capacity constraints that extend to project-level financial management and increase vulnerability to fund diversion.",0.81,P500500,e38ca547,Aide Memoire
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The substantial FM risk reflects institutional fragility stemming from the collapse of governance structures as the R-ARCSS peace agreement deteriorates. The government's unilateral amendments to the agreement and cabinet reshuffles without consultation indicate weak institutional norms and governance discipline. In this context of political instability and institutional breakdown, project financial management systems are vulnerable to disruption and misuse.",0.68,P500500,e38ca547,Aide Memoire
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","The delayed establishment of a grievance mechanism directly undermines the project's ability to create a safe, independent channel for stakeholder concerns in an environment of severe political repression and shrinking civic space. Without a functional grievance mechanism, affected populations—particularly those in opposition-affiliated or marginalized communities—have no protected avenue to voice concerns about project implementation, increasing risks of unaddressed grievances that could fuel local tensions or be weaponized by political actors.",0.75,P500500,4ae5cf0e,Aide Memoire
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"A delayed grievance mechanism impairs the project's capacity to identify and respond to emerging access barriers, security incidents, or community concerns affecting implementation in conflict-affected areas. In a context where humanitarian operations face direct attacks and forced relocations, the absence of a functional grievance system prevents early warning of community-level tensions or protection risks that could escalate into attacks on project staff or beneficiaries.",0.7,P500500,4ae5cf0e,Aide Memoire
SSO-004,Intercommunal Violence and Fragmented Militia Landscape,"Without an established grievance mechanism, the project lacks a structured process to detect and mitigate intercommunal tensions or resource-related grievances that could be exacerbated by project activities. In a context of fragmented armed groups and ongoing intercommunal violence, unaddressed grievances about project resource allocation, beneficiary selection, or land use could be exploited by militia actors or fuel localized conflict.",0.68,P500500,4ae5cf0e,Aide Memoire
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,The collapse of the peace agreement and return to full-scale conflict directly undermines government institutional capacity and political continuity. President Kiir's unilateral amendments to R-ARCSS and cabinet reshuffles without consulting signatories create governance instability that cascades into inability to maintain civil service reforms and project implementation frameworks.,0.85,P500500,96167657,Implementation Status and Results Report
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","Political repression and the use of the NSS Act to arrest civil society actors and political opponents creates an environment of institutional fragility and governance dysfunction. This shrinking civic space and politicization of state institutions directly constrains the government's capacity to implement neutral, merit-based civil service reforms required for project success.",0.8,P500500,96167657,Implementation Status and Results Report
SSO-008,Stalled December 2026 Elections Amid Political Fragmentation,Political fragmentation and the obstacles to holding credible elections in December 2026 reflect deeper governance instability and lack of institutional consensus. This political uncertainty undermines government commitment to long-term institutional reforms and creates discontinuity in project implementation as political priorities shift.,0.75,P500500,96167657,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"Economic fragility and hyperinflation (143% in FY2024/25) directly constrain government fiscal capacity to fund civil service salaries, institutional operations, and project implementation. The near-total oil dependency and pipeline vulnerability create unpredictable revenue flows that undermine sustained government commitment to institutional reforms.",0.78,P500500,96167657,Implementation Status and Results Report
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The collapse of the peace agreement and return to full-scale conflict directly undermines institutional stability. Government institutions cannot sustain civil service reforms and HRM framework implementation when the state is engaged in active warfare, experiencing leadership fragmentation (President Kiir's unilateral amendments without consulting signatories), and facing the institutional chaos of military escalation. Institutional capacity for reform requires a minimum threshold of political cohesion and state functionality that is incompatible with war.",0.85,P500500,895ef2a0,Implementation Status and Results Report
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","Political repression and the use of state institutions (NSS) for arbitrary detention and harassment directly fragment institutional capacity. When government institutions are weaponized for political control rather than functional governance, they cannot simultaneously implement merit-based civil service reforms or competency-based HRM frameworks. The politicization of state institutions under the 2024 NSS Act directly contradicts the institutional neutrality and professionalism required for sustainable reform implementation.",0.8,P500500,895ef2a0,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"Severe economic fragility (92% poverty rate, 143% hyperinflation, near-total oil dependency) directly constrains institutional capacity. Government institutions lack fiscal resources to sustain civil service payroll, training, and HRM system implementation. Reports of largely unpaid government troops indicate the state cannot maintain basic institutional functions, let alone implement complex reform frameworks. Economic collapse undermines the material foundation for institutional capacity.",0.82,P500500,895ef2a0,Implementation Status and Results Report
SSO-012,Government-UNMISS Friction and Constrained Peacekeeping Capacity,Government-UNMISS friction and the government's demands to restrict UN operations reflect broader institutional governance challenges and state capacity constraints. The government's actions to ground aircraft and demand base closures indicate institutional dysfunction and governance fragility. This friction also signals a state under stress that is unlikely to prioritize or sustain institutional reform initiatives when managing conflict and international relations.,0.65,P500500,895ef2a0,Implementation Status and Results Report
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","Civil service reform resistance may be suppressed through the same repressive mechanisms documented under SSO-003. The NSS Act and documented patterns of harassment of civil society actors create an environment where public servant unions and civil society organizations opposing reforms face elevated risk of arbitrary detention, censorship, and political retaliation rather than genuine stakeholder dialogue. This constrains legitimate reform feedback channels and may drive resistance underground.",0.72,P500500,5b68af9f,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"Civil service pay restructuring and pension fund changes are directly linked to South Sudan's severe fiscal crisis driven by oil dependency and hyperinflation (143% in FY2024/25). Government troops are reportedly largely unpaid, and elite loyalty is undermined by reduced fiscal revenues. Civil service reforms attempting to rationalize compensation amid economic collapse will face acute stakeholder resistance from workers whose real wages are eroding and whose pension security is threatened by institutional fragility.",0.85,P500500,5b68af9f,Implementation Status and Results Report
SSO-012,Government-UNMISS Friction and Constrained Peacekeeping Capacity,"Civil service reform implementation occurs within a context of deteriorating institutional governance and government-international actor relations. The government's pattern of unilateral action (as seen in UNMISS demands and R-ARCSS amendments) suggests civil service reforms may be pursued without adequate stakeholder consultation, mirroring governance fragmentation that characterizes SSO-012 and potentially triggering organized resistance from unions and civil society.",0.68,P500500,5b68af9f,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The realized project risk of macroeconomic instability directly reflects South Sudan's structural economic fragility. The country's near-total dependence on oil revenues (>90% of government income), combined with hyperinflation (~143% in FY2024/25), poverty at 92%, and vulnerability to pipeline disruptions, creates the macroeconomic conditions that undermine government capacity to sustain pension reforms, civil servant incentives, and reform mechanisms. The February 2024 pipeline rupture and ongoing conflict risks to export routes directly threaten the fiscal revenues needed to fund these commitments.",0.92,P500500,04849551,Implementation Status and Results Report
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The collapse of the peace agreement and return to full-scale conflict (as evidenced by the January 2026 SSPDF offensive) directly destabilizes the macroeconomic environment required for project success. Renewed warfare diverts government resources away from civil service reform and pension sustainability toward military operations, reduces fiscal discipline, and creates uncertainty that undermines the institutional commitment needed to maintain reform champion compensation and incentive structures.",0.85,P500500,04849551,Implementation Status and Results Report
SSO-011,Sudan Conflict Spillover: Cross-Border Instability and Refugee Influx,"Sudan's ongoing conflict creates direct macroeconomic pressure on South Sudan through threats to the oil pipeline (the sole export route for government revenues) and the influx of 800,000+ returnees straining public services and fiscal capacity. These cross-border spillover effects compound South Sudan's existing economic fragility and reduce the government's fiscal space to sustain pension fund reforms and civil servant incentive mechanisms required by the project.",0.78,P500500,04849551,Implementation Status and Results Report
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,The persistent 'High' political and governance risk rating directly reflects the foundational instability created by the R-ARCSS peace agreement's critical deterioration. President Kiir's unilateral amendments to the agreement and cabinet reshuffles without consulting signatories have eroded institutional governance frameworks that financial sector operations depend upon. The return to full-scale conflict dynamics undermines the predictability and rule of law necessary for financial sector strengthening activities.,0.85,P179278,820b74f6,Implementation Status and Results Report
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","The escalating political repression and shrinking civic space under the 2024 NSS Act directly contribute to the persistent 'High' governance risk rating. Arbitrary arrests of civil society actors, journalists, and political opponents, combined with restrictions on freedom of expression and political participation, undermine institutional transparency and accountability mechanisms essential for financial sector governance and oversight. The politicization of the judiciary (as evidenced by Riek Machar's politically motivated trial) compromises the rule of law framework that financial sector operations require.",0.8,P179278,820b74f6,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The acute economic fragility—characterized by 92 percent poverty, 143 percent hyperinflation, and near-total oil revenue dependency—directly sustains the 'High' political and governance risk rating. Economic collapse undermines government capacity to maintain institutional functions, pay civil servants (including financial sector regulators), and enforce financial sector regulations. The contingency of economic recovery on uncertain security improvements creates persistent governance instability affecting the financial sector operating environment.",0.82,P179278,820b74f6,Implementation Status and Results Report
SSO-012,Government-UNMISS Friction and Constrained Peacekeeping Capacity,"Government-UNMISS friction and the government's demands to reduce international peacekeeping presence reflect and reinforce the 'High' governance risk rating by demonstrating institutional resistance to external accountability mechanisms and oversight. The grounding of UN aircraft and closure of UNMISS bases signal governance fragility and reduced institutional capacity for maintaining order, which directly affects the stability of the financial sector operating environment and the government's ability to enforce financial regulations.",0.75,P179278,820b74f6,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The project's persistent 'High' macroeconomic risk is directly connected to South Sudan's acute economic fragility. The country's near-total dependence on oil revenues (>90% of government income), combined with hyperinflation (~143% in FY2024/25), currency instability, and the critical vulnerability of the pipeline route through Sudan, creates the severe macroeconomic conditions undermining the project's financial sector reform objectives. The renewed conflict in January 2026 poses immediate risk of pipeline disruption, which would trigger fiscal collapse and further destabilize the currency and inflation environment the project depends on for sustainability.",0.95,P179278,dca63dc1,Implementation Status and Results Report
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The collapse of the peace agreement and return to full-scale conflict directly undermines macroeconomic stability. Armed conflict disrupts government revenue collection, diverts fiscal resources to military spending, erodes investor confidence, and destabilizes currency markets—all of which compound the 'High' macroeconomic risk rating. Financial sector reforms and institutional strengthening cannot be sustained in an environment of active warfare and state fragmentation.",0.9,P179278,dca63dc1,Implementation Status and Results Report
SSO-011,Sudan Conflict Spillover: Cross-Border Instability and Refugee Influx,"Sudan's ongoing conflict directly threatens South Sudan's macroeconomic stability through the oil pipeline vulnerability and the fiscal strain of hosting 800,000+ returnees. The IRC's ranking of South Sudan as third globally on its Emergency Watchlist is partly due to this cross-border spillover. Pipeline threats from RSF attacks in 2025 and potential SAF retaliation directly materialize the macroeconomic risks the project faces, as oil export disruption would trigger immediate fiscal and currency crises.",0.85,P179278,dca63dc1,Implementation Status and Results Report
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The high fiduciary risk at project approval reflects weak governance capacity within implementing agencies. This is substantively connected to the broader collapse of institutional frameworks under the R-ARCSS, where President Kiir's unilateral amendments and cabinet reshuffles without consultation signal deteriorating governance structures. In a context of peace agreement collapse, implementing agencies lose institutional coherence and oversight mechanisms, directly exacerbating fiduciary vulnerabilities.",0.72,P179278,4c4b2b1f,Implementation Status and Results Report
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","High fiduciary risk at approval reflects governance and institutional capacity concerns. This connects to systematic political repression and shrinking civic space, where the National Security Service's escalation of arrests and harassment of civil society actors, journalists, and political opponents creates an environment of institutional dysfunction and reduced accountability. Weak governance institutions vulnerable to fiduciary mismanagement are the same institutions being weaponized for political control, undermining both financial oversight and institutional integrity.",0.68,P179278,4c4b2b1f,Implementation Status and Results Report
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"High fiduciary risk relates to governance capacity and institutional controls. The humanitarian access crisis—marked by attacks on aid operations, forced staff relocations, and government-imposed civilian relocations—directly constrains the institutional environment in which project implementation occurs. Implementing agencies lose operational capacity and staff presence, making financial controls and procurement oversight more difficult to maintain, thereby realizing the underlying fiduciary vulnerabilities.",0.65,P179278,4c4b2b1f,Implementation Status and Results Report
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"High fiduciary risk at approval reflects concerns about financial management capacity. This is directly connected to acute economic fragility and oil revenue dependency, where hyperinflation (143% in FY2024/25), government troops reportedly unpaid, and elite loyalty undermined by reduced fiscal revenues create severe constraints on institutional financial management. Weak governance institutions struggle to maintain fiduciary controls in hyperinflationary environments with depleted budgets, realizing the initial high-risk assessment.",0.78,P179278,4c4b2b1f,Implementation Status and Results Report
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"Government institutional fragility and weak ministerial capacity are symptomatic of broader governance collapse occurring alongside the deterioration of the peace agreement. As the political and security environment destabilizes, government agencies like MAFS lose institutional coherence and operational effectiveness, making capacity-building efforts increasingly difficult to sustain.",0.65,P169120,9c6db217,Aide Memoire
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"MAFS institutional weakness directly undermines the government's ability to coordinate humanitarian response and food security operations during the escalating crisis. Weak fiduciary controls and capacity gaps in the agriculture ministry impair the delivery of food assistance to displaced populations and conflict-affected areas, compounding the humanitarian access crisis.",0.72,P169120,9c6db217,Aide Memoire
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"Government capacity constraints in MAFS reflect the broader institutional deterioration driven by economic fragility and fiscal stress. As oil revenues collapse and government salaries remain unpaid, institutional capacity across all ministries—including agriculture—erodes, making it difficult to execute development projects or maintain basic service delivery.",0.68,P169120,9c6db217,Aide Memoire
SSO-012,Government-UNMISS Friction and Constrained Peacekeeping Capacity,"Weak government institutional capacity compounds the friction with UNMISS and constrains the government's ability to coordinate with international partners on development and humanitarian initiatives. MAFS capacity gaps reflect a government struggling to manage multiple institutional challenges simultaneously, limiting its engagement with peacekeeping and development support mechanisms.",0.58,P169120,9c6db217,Aide Memoire
SSO-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"The delayed presidential endorsement of the FSCPP reflects broader governance fragility and institutional dysfunction stemming from the collapsing peace agreement. President Kiir's unilateral amendments to R-ARCSS and pattern of circumventing institutional processes (noted in SSO-001) are consistent with the delayed policy endorsement, suggesting weakened institutional capacity and political will to implement coordinated food security mechanisms during a period of escalating conflict.",0.65,P169120,4f451839,Aide Memoire
SSO-005,Massive Internal Displacement and Regional Refugee Pressure,"The FSCPP delay is directly relevant to the humanitarian crisis driven by mass displacement. With 280,000 newly displaced persons (as of Feb 2026) and 1.9 million pre-existing IDPs, the absence of an endorsed food security preparedness framework undermines the government's capacity to respond to acute food insecurity among displaced populations. The delayed policy endorsement compounds vulnerability during a period of unprecedented displacement.",0.78,P169120,4f451839,Aide Memoire
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"The FSCPP is intended to strengthen institutional coordination for food security response. Its delayed endorsement reflects governance constraints that parallel the broader humanitarian access crisis. Without an endorsed framework, the government's ability to coordinate with humanitarian actors, facilitate access, and implement complementary food security measures is weakened at a moment when nearly 10 million people require life-saving assistance.",0.7,P169120,4f451839,Aide Memoire
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The delayed FSCPP endorsement reflects institutional weakness in a context of severe economic fragility. With hyperinflation at 143 percent, poverty at 92 percent, and government capacity severely constrained by fiscal collapse, the government's inability to promptly endorse a food security policy framework signals deeper institutional dysfunction and reduced capacity to implement coordinated economic and social protection measures.",0.68,P169120,4f451839,Aide Memoire
SSO-003,"Political Repression, Detention of Opposition Figures, and Shrinking Civic Space","The government's administrative failure to manage a basic procedural deadline (requesting a Trust Fund extension) reflects broader institutional fragility and governance dysfunction. This connects to SSO-003's documentation of weakened institutional capacity and governance breakdown, where political repression and consolidation of power have eroded professional civil service functions and institutional accountability mechanisms. Such administrative failures are symptomatic of governance systems where political priorities override institutional processes.",0.55,P169120,1638d77e,Aide Memoire
SSO-009,Acute Economic Fragility and Oil Revenue Dependency,"The loss of US$0.5 million in project funds and required refund of US$250,000 directly impacts already severely constrained government fiscal resources. This is substantively connected to SSO-009's documentation of acute economic fragility, hyperinflation (143% in FY2024/25), and government revenue collapse. Administrative mismanagement of development resources exacerbates the fiscal crisis and reduces government capacity to deliver services or maintain institutional functions during economic contraction.",0.7,P169120,1638d77e,Aide Memoire
SSO-006,Humanitarian Access Crisis and Attacks on Aid Operations,"Weak project management and oversight systems directly impair the ability to deliver aid effectively in a humanitarian access crisis. Poor field mission planning, inadequate terms of reference, and insufficient monitoring quality compromise the coordination and documentation necessary for aid operations to function safely and efficiently in conflict-affected areas where access is already severely constrained by hostilities and security restrictions.",0.72,P169120,4e9decea,Aide Memoire
