risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Refugee Integration and Social Cohesion Assessment Delays,"Assessment of socio-economic inclusion and social cohesion of refugees in target areas (slum areas and refugee villages) has not been completed as of May 2025, despite being a key indicator for measuring refugee integration outcomes. This delays understanding of potential tensions or integration challenges.",medium,persistent,Assessment of socio-economic inclusion and social cohesion of refugees settled in all target areas (slum areas and refugee villages) done (Yes/No)... No 30-May-2025,b3f936cc,P162901,Implementation Status and Results Report,2025-06-23T13:41:13.000Z
Refugee Property Rights Documentation Stalled,"Property access certificates for refugees remain at zero as of May 2025, pending approval of village restructuring plans for Ali Addeh and Holl Holl refugee villages. This creates tenure insecurity and potential grievances among refugee populations.",medium,persistent,"Property access certificates delivered to refugees (Number)... 0.00 30-May-2025... This is related to the village restructuring plans, which are pending approval.",58399691,P162901,Implementation Status and Results Report,2025-06-23T13:41:13.000Z
Refugee-Led CSO Participation Stalled,"No refugee-led CSO sub-projects have been implemented as of May 2025, despite a target of 60 by December 2026. This indicates limited refugee community agency and participation in project activities.",medium,persistent,SEDF-funded sub-projects implemented by refugee-led CSO (Number)... 0.00 31-Oct-2023... 0.00 31-Oct-2023,b610d8df,P162901,Implementation Status and Results Report,2025-06-23T13:41:13.000Z
Refugee Law Implementation Recommendations Not Executed,"Zero recommendations from sectoral action plans for operationalizing the 2017 National Refugee Law have been implemented as of May 2025, despite five action plans being prepared. This indicates governance gaps in refugee policy implementation.",medium,persistent,Recommendations resulting from the sectoral action plans that have been implemented (Number)... 0.00 15-May-2024... 0.00 30-May-2025,c601463c,P162901,Implementation Status and Results Report,2025-06-23T13:41:13.000Z
Host-Refugee Social Cohesion Perception Data Missing,Beneficiary perception surveys on whether project investments reflected refugee and host community needs have not been conducted as of May 2025. This creates a gap in understanding potential social tensions or grievances.,low,persistent,Beneficiaries that feel project investments reflected their needs (Percentage)... 0.00 31-Oct-2022... Not yet conducted,11c6ac8c,P162901,Implementation Status and Results Report,2025-06-23T13:41:13.000Z
Refugee Enrollment and Completion Gaps,"The project targets refugee beneficiaries but is experiencing zero actual enrollment and completion among refugees across multiple indicators, despite baseline targets. This suggests barriers to refugee access or participation in TVET programs that may be FCV-related (displacement, documentation, security concerns, or integration tensions).",high,persistent,"Increased enrollment in selected TVET areas - Refugees (Number): Baseline 220.00, Actual (Current) 0, Closing Period 800.00",b86fca63,P175483,Implementation Status and Results Report,2025-05-29T11:36:29.000Z
Refugee Training Completion Failure,Zero refugees have completed TVET programs to date despite project targets of 40% completion rate for refugees. This indicates systematic barriers preventing refugee participation in or completion of training activities.,high,persistent,"Share of trainees completing TVET programs increased - Refugees (Percentage): Baseline 0.00, Actual (Current) 0, Closing Period 40.00",a44a7c9a,P175483,Implementation Status and Results Report,2025-05-29T11:36:29.000Z
Refugee Employment Outcomes Stalled,"No refugees have achieved employment 6 or 9 months after program completion, with actual results at 5% (baseline) remaining unchanged. This suggests either zero program completions among refugees or employment barriers specific to refugee populations.",high,persistent,"Share of trainees employed 6 months after completion of their programs in similar sectors - Refugees (Percentage): Baseline 5.00, Actual (Current) 5, Closing Period 50.00",957d80cc,P175483,Implementation Status and Results Report,2025-05-29T11:36:29.000Z
Refugee Participation in Short-term Training Minimal,"Only 195 refugees have completed short-term training programs against a target of 1,040 by project closing. This indicates significant underperformance in reaching refugee beneficiaries in training activities.",medium,worsening,"Number of short-term training programs completed - Refugees (Number): Baseline 0.00, Actual (Current) 195, Closing Period 1,040.00",72626aa2,P175483,Implementation Status and Results Report,2025-05-29T11:36:29.000Z
Resettlement delays affecting project implementation in slum areas,"Project investments in four slums are pending due to remaining resettlements that have not been completed, causing delays in construction and upgrading activities.",medium,persistent,"Two other investments (CDC and sports field) have started, while others are pending due to a few remaining resettlements.",703474ae,P162901,Implementation Status and Results Report,2025-05-25T20:51:42.000Z
Institutional capacity constraints at Land Directorate blocking land regularization,"Land regularization files have been blocked since October 2023 due to the Land Directorate's prioritization of data migration, directly impacting the project's land certificate delivery targets and affecting host communities and refugees seeking property access.",medium,persistent,"Progress has been slow and the files have been blocked by the Land Directorat since October, 2023 due to the priority it has given to the migration of INFOCAD data to the ArcGIS software.",45e2d0fe,P162901,Implementation Status and Results Report,2025-05-25T20:51:42.000Z
"Refugee village restructuring plans pending approval, delaying refugee-focused investments","Construction in refugee villages (Ali Addeh and Holl Holl) is delayed as restructuring plans are under validation and awaiting approval, affecting property access certificates and socioeconomic integration activities for refugees.",medium,persistent,"Meanwhile, the program for investments in refugee villages is under validation, with construction expected to start in the spring.",ad3a752a,P162901,Implementation Status and Results Report,2025-05-25T20:51:42.000Z
Zero implementation of refugee-led CSO sub-projects despite targets,"No refugee-led CSO sub-projects have been implemented (0 out of 60 target), indicating potential governance or institutional barriers to refugee economic integration and participation in project activities.",medium,persistent,SEDF-funded sub-projects implemented by refugee-led CSO (Number) 0.00 Oct/2019 0.00 31-Oct-2023 0.00 31-Oct-2023 60.00 Dec/2026,22da437e,P162901,Implementation Status and Results Report,2025-05-25T20:51:42.000Z
No progress on training civil servants to implement National Refugee Law,"Zero civil servants and civil society members have been trained on the 2017 National Refugee Law implementation despite a target of 100, indicating governance capacity gaps in refugee policy operationalization.",medium,persistent,"National and local civil servants, and civil society members that were trained to foster the implementation of the 2017 Refugee Law (Number) 0.00 Sep/2020 0.00 15-May-2024 0.00 15-May-2024 100.00 Dec/2025",6bf4237b,P162901,Implementation Status and Results Report,2025-05-25T20:51:42.000Z
No implementation of sectoral action plan recommendations for refugee law operationalization,"Despite five sectoral action plans being prepared for the National Refugee Law, zero recommendations have been implemented as of May 2024, indicating governance and institutional implementation gaps.",medium,persistent,Recommendations resulting from the sectoral action plans that have been implemented (Number) 0.00 Sep/2020 0.00 15-May-2024 0.00 15-May-2024 6.00 Dec/2025,0589f50b,P162901,Implementation Status and Results Report,2025-05-25T20:51:42.000Z
Coordination and Planning Difficulties Affecting Immunization Service Delivery,"Continued difficulties with coordination and planning are impacting immunization service delivery quality and outreach, affecting the project's ability to achieve immunization targets across the population, including refugees and host communities.",medium,persistent,"Poor quality of immunization registered filling. Continued difficulties with coordination, planning and outreach.",c33165e7,P178033,Implementation Status and Results Report,2025-04-19T14:55:06.000Z
Low Functional Community Health Worker Implementation in Refugee and Host Community Areas,"Communities with functioning community health workers per national norms remain at 0% achievement, with only a proposal to hire 500 community health workers pending ministerial consideration. This affects service delivery in underserved areas including refugee populations.",medium,persistent,Communities with functioning community health workers per the norms set by the National Community Health Strategy (Percentage)... 0.00 31-Dec-2024... The National Community Health Strategy is formulated and a proposal to hire 500 community health workers is made to the Minister of Health for consideration.,a7226351,P178033,Implementation Status and Results Report,2025-04-19T14:55:06.000Z
Minimal Progress on Community Engagement Mechanisms for Refugee and Host Populations,"Facility Community Committees remain largely non-functional (only 1 of 18 assessed as operational), and annual regional/national health fora with adopted resolutions have not been completed. This undermines citizen engagement and grievance mechanisms for vulnerable populations including refugees.",medium,persistent,Primary health facilities with functional Facility Community Committee assessed by the PBF quality checklist (Number)... only 1 was assessed as 'functional/operational' by the PBF quality check list... Completion of annual regional and national health fora with adopted resolutions (Yes/No) No... 0.00 31-Dec-2024,c34b9799,P178033,Implementation Status and Results Report,2025-04-19T14:55:06.000Z
Political and Governance Risk Rated High at Project Approval,"The project faces a High political and governance risk rating, indicating significant concerns about the political environment and governance capacity in Djibouti that could affect implementation of public finance management reforms.",high,persistent,Political and Governance High High,842680bc,P180696,Implementation Status and Results Report,2025-04-17T20:50:13.000Z
Critical Implementation of Governance Structures for PFM Reform,"The project's effectiveness depends on implementation of a Decree and Order establishing governance structures for PFM reform. Fulfillment of these dated covenants is identified as the most critical challenge, suggesting potential governance fragility or institutional resistance to reform implementation.",high,new,"The main challenge remains the fulfillment of the dated covenants set out, the most critical of which is the implementation of the Decree and Order relating to the PFM Reform.",261b5867,P180696,Implementation Status and Results Report,2025-04-17T20:50:13.000Z
Inactive Project Steering Committee Affecting Governance,"The project steering committee for SKILLS has not yet become operational, creating a governance gap that may impede coordination between ministries and stakeholder engagement on project implementation.",medium,persistent,"Le comité de pilotage du projet Skills n'est pas encore actif, la mission est en discussion avec les institutions concernées sur une alternative définitive pour la mise en place d'un comité de pilotage du projet.",ca812012,P175483,Aide Memoire,2025-02-14T11:25:05.000Z
Incomplete Implementation of EFTP Governance Modernization Framework,"While regulatory texts for EFTP governance modernization have been drafted and signed, their application remains incomplete and ineffective, potentially undermining institutional capacity and sectoral coordination necessary for project success.",medium,persistent,"Bien que ses actions sont constitué et signé, l'application n'est pas encore pleinement effective.",2c0e6aeb,P175483,Aide Memoire,2025-02-14T11:25:05.000Z
Delayed Stakeholder Mobilization and Consultation Planning,"The stakeholder mobilization schedule shared in the previous mission was not implemented, risking reduced beneficiary engagement and social cohesion in project activities, particularly for vulnerable groups including refugees and women.",medium,worsening,Le planning partagé lors de la précédente mission n'a pas été mis en œuvre. La mission recommande son actualisation et exécution au prochain semestre pour garantir l'engagement des bénéficiaires.,2d3665b0,P175483,Aide Memoire,2025-02-14T11:25:05.000Z
Non-Implementation of Gender-Based Violence Action Plan,"Despite ESAHS training in June 2024, the agreed Gender-Based Violence (GBV) action plan has not been transmitted, indicating weak institutional capacity or commitment to safeguarding vulnerable populations, particularly women and girls in training programs.",medium,persistent,"Malgré la formation ESAHS en juin 2024, le plan d'action VBG convenu n'a pas été transmis.",9f0d7d98,P175483,Aide Memoire,2025-02-14T11:25:05.000Z
Refugee Skills Assessment and Integration Planning Delays,"While a consultant has begun profiling refugees in camps (Ali Addeh, Holhol, Markasi), the finalization of adapted training plans for refugee youth development is delayed, potentially affecting vulnerable displaced populations' access to employment opportunities.",medium,persistent,"Un consultant a démarré une mission sur le terrain dans les camps d'Ali Addeh, Holhol et Markasi pour réaliser un rapport sur le profilage des réfugiés... Le MENFOP prévoit de finaliser un plan de formation dédié aux réfugiés en décembre 2024.",42a6dd92,P175483,Aide Memoire,2025-02-14T11:25:05.000Z
Weak Internal Audit Independence Compromising Fiduciary Controls,"The internal audit function is compromised by a conflict of interest: the internal auditor reports to the project coordinator whose processes they are mandated to review, violating international audit standards and weakening fiduciary oversight critical for project credibility.",high,persistent,La fonction d'audit interne existe mais pour le moment est assurée par un consultant individuel qui est sous l'autorité hiérarchique de la même coordination dont il a l'obligation de revoir les processus internes – ce qui pose un problème manifeste d'indépendance et objectivité de la fonction.,6db881ba,P175483,Aide Memoire,2025-02-14T11:25:05.000Z
Delayed Environmental and Social Management Plan Implementation,"Environmental and Social Management Plans (PGES) for technical school rehabilitation are prepared but not yet implemented, and feasibility studies for new centers have not yet integrated environmental and social aspects, risking non-compliance and community tensions.",medium,persistent,"Les PGES pour la réhabilitation des lycées techniques sont prêts mais non mis en œuvre. La mission insiste sur leur application dès le démarrage des travaux. Pour les nouveaux centres, l'étude de faisabilité doit intégrer les aspects ES.",1e2f7b1a,P175483,Aide Memoire,2025-02-14T11:25:05.000Z
Refugee and Migrant Population Access and Security Risks,"The planned migrant and refugee survey requires access to refugee villages and displaced populations, which may present security challenges and coordination difficulties in a fragile context. HCR support is needed to facilitate field access to refugee populations.",medium,new,"le HCR pourra apporter son soutien dans la relecture du questionnaire et pour faciliter l'accès aux populations réfugiées sur le terrain, par exemple dans les villages de réfugiés",3b783bd7,P171777,Aide Memoire,2025-02-12T17:45:03.000Z
Institutional Capacity Strain from Multiple Concurrent Data Collection Activities,"Multiple overlapping survey and census activities (EDAM5, migrant/refugee survey, RGPH analysis, REGED, employment survey) risk overwhelming INSTAD's institutional capacity, potentially compromising data quality and implementation timelines in a context where institutional fragility is evident.",high,worsening,la multiplication de projets d'enquêtes en préparation sur la même période risque d'affecter les capacités de l'INSTAD à mener à bien des collectes cohérentes et assurer une haute qualité des données,60f2078e,P171777,Aide Memoire,2025-02-12T17:45:03.000Z
Survey Implementation Delays and Scheduling Conflicts,"EDAM5 survey has already slipped from October 2024 to December 2024, with risk of further delays into holiday periods when populations are traveling and data quality is compromised. Multiple concurrent surveys threaten to compound scheduling pressures.",medium,worsening,"L'enquête EDAM5, initialement prévue pour se dérouler en octobre 2024, a pris un peu de délai, et est maintenant planifiée pour décembre 2024. Il serait important d'être vigilant à ce que le retard ne continue pas de s'accumuler et que l'enquête soit décalée à des périodes comme les fêtes de fin d'année qui ne sont pas forcément les plus représentatives et une période pendant laquelle les Djiboutiens voyagent",51b376c7,P171777,Aide Memoire,2025-02-12T17:45:03.000Z
Procurement delays affecting emergency project implementation,"Cumbersome and slow procurement procedures are significantly delaying project implementation, with strategic food stock procurement taking 10 weeks in the procurement cycle (3 weeks at CNMP, 7 weeks in signature circuit). This is impacting financial execution and project results.",high,persistent,le dossier relatif au stock stratégique est resté 10 semaines dans le cycle de passation de marchés (dont 3 semaines au niveau de la Commission National de Marché Publics (CNMP) et 7 semaines dans le circuit des signatures),3a7e5709,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Governance coordination challenges between project and national procurement authority,"The project requires urgent discussions with the National Public Procurement Commission (CNMP) to prioritize emergency project procurement files. The Minister committed to accelerating procurement processes, indicating governance friction between project implementation and national authorities.",high,persistent,"la mission a soulevé le défi sur la passation des marchés et la nécessité d'engager des discussions avec le CNMP afin que les dossiers de passation de marchés du projet PURCSA, qui est un projet d'urgence, soient traités en priorité",b3d99852,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Inefficient water distribution due to non-compliance with predefined routes,"Six water tanker trucks deployed to regions are not following predefined routes, resulting in inefficient resource use. This requires urgent discussion with regional prefects to ensure proper utilization and effective water distribution.",medium,new,"les itinéraires prédéfinis ne sont pas respectés, ce qui entraîne une utilisation inefficace des camions",684fd11f,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Delayed operationalization of complaint management mechanism for sexual exploitation and abuse,"The Complaint Management Mechanism (MGP) for sexual exploitation and abuse/sexual harassment (EAS/HS) has not been operationalized. Only 53% of MGP implementation is complete as of September 2024, creating safeguarding gaps before project work activities commence.",high,persistent,la mise en place du MGP a pris un retard considérable et n'a été fait que partiellement (à 53%),bc0a1e44,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Inadequate capacity for gender-based violence prevention and response,"The project lacks a dedicated gender-based violence specialist. The current social specialist is assuming this role, but HEIS consultant indicates additional capacity is needed. This creates implementation gaps for EAS/HS prevention and response in a food security crisis context.",high,persistent,"Bien que la spécialiste sociale actuelle assume ce rôle, le consultant HEIS indique que des capacités supplémentaires sont nécessaires sur ce sujet",bf841a3f,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Delayed environmental and social safeguard documentation for hydraulic infrastructure rehabilitation,Environmental and social screening (ES) and impact assessment (ESIA) documents for hydraulic infrastructure rehabilitation sites were prepared in May/June 2024 but have not been transmitted to the World Bank. This delays project compliance and work commencement.,medium,persistent,"bien que les documents aient été partagés avec l'UGP en mai/juin 2024, ce dernier n'a pas encore transmis ces documents à la Banque mondiale",3498e202,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Coordination failures within project management unit affecting safeguard implementation,"The Project Management Unit (UGP) coordination is delaying transmission of environmental and social documents prepared by the E&S team to the World Bank. Some instruments prepared in May-June have not been sent, causing unnecessary delays in safeguard compliance.",medium,persistent,"la mission a aussi noté du retard au niveau de la Coordination de l'UGP, dans la transmission à la Banque des documents préparés par l'équipe E&S du projet",021af581,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Insufficient monitoring and reporting of environmental and social compliance,The second quarter environmental and social (E&S) report was not submitted to the World Bank. Regular and timely E&S reporting is necessary to ensure compliance with the Environmental and Social Framework (PESF) and project requirements.,medium,persistent,le rapport E&S pour le deuxième trimestre n'a pas été soumis à la Banque,f74f4225,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Delayed mid-term review due to insufficient project results,"The project's mid-term review, initially planned for the current mission, has been postponed due to lack of project results and realizations. This indicates significant implementation delays affecting project trajectory and potential restructuring needs.",high,worsening,"la RMP du projet, bien qu'initialement prévu pour la mission en cours, a dû être reporté pour faute de résultats/réalisations du Projet",fb78a64f,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Low project disbursement rate threatening project completion,"Project disbursement rate is only 15.2% as of October 2024, one year before project closure (December 2025). This very low rate necessitates doubled efforts and close monitoring to ensure results before project end, with risk of project failure.",high,persistent,"Le niveau de décaissements du projet dans le système Client Connection de la Banque mondiale, à la date d'octobre 2024, est à 15.2%, qui est très bas à un an de la date de clôture du projet",545a4b67,P178988,Aide Memoire,2025-01-27T06:40:03.000Z
Refugee Population Integration in Food Distribution,"Project design includes refugees as eligible beneficiaries in food crisis response, but no evidence of coordination mechanisms or tensions with host communities is documented. This represents a potential FCV risk if refugee populations create social tensions during food distribution.",medium,unclear,"This indicator reflects the number of beneficiaries, including the poorest, most vulnerable and refugees that directly benefit from food distribution in case of crisis through the project.",ded4a05b,P178988,Implementation Status and Results Report,2025-01-27T04:00:08.000Z
Drought-Driven Livelihood Stress and Potential Conflict,"Project targets drought-affected pastoral and agricultural communities with limited livelihood restoration progress. Slow implementation of input distribution (seed, fertilizer, livestock) to 8,000 households could exacerbate tensions if communities perceive unequal or delayed support.",medium,persistent,The validation of the needs for the pastoral communities targeted by the Project is being finalized and the procurement process will be launched soon after.,39d27514,P178988,Implementation Status and Results Report,2025-01-27T04:00:08.000Z
Water Infrastructure Rehabilitation Delays Affecting Pastoral Communities,"Rehabilitation of hydraulic infrastructure scheduled to start January 2025 with only 747 of 3,000 target households currently supported. Delays in water access restoration for drought-affected pastoral communities could trigger resource-based tensions.",medium,worsening,"With regards to the rehabilitation of the hydraulic infrastructures, the rehabilitation works are scheduled to start in January 2025.",e0a3d2df,P178988,Implementation Status and Results Report,2025-01-27T04:00:08.000Z
Delayed project implementation affecting impact measurement in conflict-affected context,"Project procurement delays are reducing the available implementation window to measure impact of GBV prevention and response activities, with only 17 months remaining until project closure. This is particularly critical given the project's focus on fragile communities affected by gender-based violence.",high,worsening,"La mission a réitéré l'importance pour l'UGP de rattraper les délais enregistrés en matière de passation des marchés, afin que le projet puisse atteindre les objectifs de développement escomptés et bénéficier d'un temps raisonnable pour mesurer l'impact des activités... étant donné que la phase de mise en œuvre du projet entre dans ses 17 derniers mois.",2dcf51ea,P178332,Aide Memoire,2024-07-29T05:55:02.000Z
Slow contract negotiation with critical GBV response service providers,"Negotiations with two NGOs for community mobilization against gender-based violence remain stalled at contract negotiation stage, delaying activation of core GBV prevention and response activities in vulnerable communities.",high,persistent,La mission a noté que la sélection des deux ONGs pour la mobilisation communautaire contre les violences basées sur le genre sont toujours au stade de négociation de contrats. Elle recommande ainsi au MFF d'accélérer le processus car cela prend trop de temps pour des contrats aussi critiques.,a218cb1b,P178332,Aide Memoire,2024-07-29T05:55:02.000Z
Delayed environmental and social safeguards monitoring in GBV prevention project,"First environmental and social monitoring report covering April 2023 to April 2024 remains outstanding, delaying oversight of GBV prevention implementation and risk mitigation measures in target communities.",medium,persistent,Le projet a été mis en vigueur depuis le 15 avril 2023. Il a été convenu lors de la mission précédente que le premier rapport de suivi environnemental et social couvre la période allant d'avril 2023 à avril 2024. Ce dernier est toujours en attente.,3f51e54c,P178332,Aide Memoire,2024-07-29T05:55:02.000Z
Institutional Capacity Constraints in First World Bank Project Implementation,"The Ministry of Women and Family (MFF) is implementing its first World Bank-financed project, facing significant capacity challenges in fiduciary management and project execution that are delaying implementation activities and affecting project performance ratings.",medium,persistent,"La mission a réitéré l'intérêt de renforcement de capacités de l'UEP, s'agissant d'une première expérience pour le MFF d'être désignée en agence de mise en œuvre d'un projet financé et/ ou administré par la Banque mondiale. Malgré les efforts poursuivis par l'UEP depuis la validation du projet, cela ayant permis une mise en vigueur rapide du projet dans le délai imparti des 3 mois suivant l'approbation, et les étapes ci-dessous entreprises, des délais ont été enregistrés dans les activités relatives à la gestion financière et passation des marchés.",538cb52a,P178332,Aide Memoire,2024-07-29T05:35:03.000Z
Governance and Administrative Capacity Gaps in Financial Management Systems,"Critical gaps in financial management infrastructure, including absence of accounting software despite project effectiveness since April 2023 and delayed financial reporting, indicate governance weaknesses that undermine fiduciary controls and project oversight.",high,worsening,"A la date de la mission, il est constaté que le projet n'est pas encore doté de logiciel comptable, et est donc dans l'incapacité de tenir convenablement la comptabilité des transactions du projet. La mission a pris acte de ce manquement et exhorté le projet à y remédier dans les meilleurs délais.",ac7f7d1b,P178332,Aide Memoire,2024-07-29T05:35:03.000Z
Weak Internal Control Environment and Audit Functions,"The project lacks an internal audit function and has inadequate control procedures documented in operational manuals, creating governance vulnerabilities in a context where the implementing ministry is new to World Bank project management.",medium,persistent,"Bien que la fonction d'audit interne ne soit pas pourvue au sein du projet, le manuel n'en faisant donc aucune mention, la mission recommande que le projet puisse maintenir un environnement de contrôle interne adéquat et propice à l'implémentation des activités du projet.",99e6939a,P178332,Aide Memoire,2024-07-29T05:35:03.000Z
Delayed Implementation of Environmental and Social Safeguards Framework,"Environmental and social safeguards implementation is behind schedule, with delayed submission of revised work plans and action plans for preventing sexual exploitation and abuse, affecting governance of community engagement and beneficiary protection.",medium,worsening,Le MFF a envoyé son plan de travail E&S et s'engage à élaborer un nouveau plan tenant compte des commentaires de la BM pour la fin mars 2024... Un plan d'action pour la prévention de l'EAS/HS sera préparé au plus tôt.,f9a08f8b,P178332,Aide Memoire,2024-07-29T05:35:03.000Z
Refugee Skills Assessment and Integration Challenges,"Project activities targeting refugee populations require specialized assessment and training programs, with ongoing coordination challenges between government ministries and humanitarian organizations (HCR, IOM, ANBH) in refugee-hosting areas.",medium,persistent,"Evaluations des compétences des réfugiés : le processus de recrutement d'un consultant est en cours pour piloter l'activité. Une mission sur le terrain est prévue à Ali Addeh, Holhol et Markasi. Actuellement, le consultant se trouve dans la phase de documentation et de rédaction de la note d'information en collaboration avec le HCR, l'IOM et l'ANBH.",0405fd08,P175483,Aide Memoire,2024-07-17T12:25:02.000Z
Coordination Gaps Between Government and Development Actors,"Project implementation requires close coordination between multiple government ministries (MENFOP, MT, Finance) and international development partners (World Bank, USAID, humanitarian organizations), with potential for misalignment on priorities and timelines.",medium,persistent,"Une réunion est prévue début juin 2024 pour présenter les initiatives du projet aux ministères de l'Éducation, du Travail et des Finances.",4a170b04,P175483,Aide Memoire,2024-07-17T12:25:02.000Z
Governance Committee Establishment Delays,"Project steering committee formation has experienced delays due to complexities in establishing high-level coordination mechanisms, affecting project governance and strategic alignment.",medium,persistent,"Redynamisation du Comité de pilotage du projet Skills : En raison des complexités liées à la formation d'un comité de haut niveau, le projet a connu un retard dans la mise en place d'un comité de pilotage du projet.",e0966e3e,P175483,Aide Memoire,2024-07-17T12:25:02.000Z
Regulatory Authority Governance Delay Affecting Project Legal Covenants,"The appointment of ARMD (regulatory authority) board members remains pending since 2022, preventing fulfillment of a legal project covenant. This governance gap is delaying implementation of critical regulatory functions needed for the project's core objective of introducing competition in ICT.",high,persistent,The appointment of the members of the ARMD's regulatory board is still pending since 2022. The World Bank continues to recommend the Government to take all necessary actions to fulfill this legal covenant of the project as soon as possible,4e294374,P174461,Implementation Status and Results Report,2024-04-02T00:00:00.000Z
High Political and Governance Risk Rating Sustained,"The project maintains a 'High' rating for Political and Governance risk across all review periods (approval, October 2023, and current April 2024), indicating persistent governance fragility affecting project implementation.",high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Last Approved Rating ISR Seq. 04: High, Proposed Rating: High",45010a9a,P174461,Implementation Status and Results Report,2024-04-02T00:00:00.000Z
High Stakeholder Risk Affecting Project Implementation,"Stakeholder risk is rated 'High' across all review periods, suggesting tensions or resistance from key actors that may be impeding project progress and implementation of government connectivity pilots and digital skills initiatives.",high,persistent,"Risk Category: Stakeholders - Rating at Approval: High, Last Approved Rating ISR Seq. 04: High, Proposed Rating: High",91b2bb4b,P174461,Implementation Status and Results Report,2024-04-02T00:00:00.000Z
