risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Conflict-related damages and resource losses in Amhara and Afar regions,"Project management has not submitted comprehensive reports on the extent of damages or status of project resources (assets, balances, financial records) in Amhara and Afar regions affected by conflict, creating uncertainty about project asset security.",high,persistent,"In addition, it is to be recalled that we requested for comprehensive report of extent of damages and/or status of project resources (assets, balances, financial records) in Amhara and Afar regions with the mitigation measure or a detail plan to address damages/risks, but this has not been submitted to DPs. Our request remains in that there should be an update on the matter by the government.",ad8ea969,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Security constraints limiting procurement and implementation in conflict-affected woredas,"Internet disruptions and security-related constraints in targeted woredas have limited access to STEP platform and procurement documents, hindering timely procurement plan approvals and implementation.",medium,persistent,"These issues are primarily due to security-related constraints, which have resulted in internet disruptions in targeted woredas. These disruptions have not only limited access to the STEP platform and procurement documents but have also made it difficult to receive even Excel-based documents from those areas.",75190d9e,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Internal conflict impeding project implementation in Amhara region,Internal conflict is flagged as a major challenge that impedes movement and slows implementation of WASH activities in Amhara region.,high,persistent,"The following major challenges were flagged by the region: the region has highlighted some of challenges encountered during the operation that includes price escalation, budget shortage for some of the components, limited matching fund allocation from Woredas, lack of logistics and poor staff incentive. Key Implementation Challenges: 1) Internal conflict which impedes movement",5555c1d2,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Governance fragility and weak coordination in newly established regions,"Newly established regions (SW Ethiopia, South Ethiopia, Central Ethiopia) show weak governance structures with low staffing levels (26-51% in some regions), delayed recruitment, and limited functional coordination among sector bureaus.",medium,persistent,"Newly established regions are still underperforming in rural water supply, with rates of 27% in SWER, 46% in SER, and 51% in CER, while Amhara stands at 55%, Afar at 59%, Gambella at 57%, and Harari at 58%. Despite identifying the slow progress in these regions during the last mission, there has been no significant progress.",25c671b3,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Weak institutional capacity and staffing gaps in SW Ethiopia region,"SW Ethiopia region has only 26% of required staffing in place, with 24 vacant positions including critical roles in environmental and social safeguards, procurement, and financial management.",medium,persistent,However regional variations exist mainly in SW Ethiopia region where only 26% of the required staffs are in place and South Ethiopia region where the Procurement specialist recruitment has been delayed.,4ed485ab,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Tensions between government and development actors over matching fund contributions,Significant delays and shortfalls in government matching fund contributions across multiple regions are creating bottlenecks in project implementation and causing payment delays for completed activities.,high,worsening,Delay in Matching Fund Contribution has become a bottleneck dragging implementation of some large value contracts and causing payment delays for completed activities.,9313c5fb,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Political instability affecting staff retention and governance in woredas,"High staff turnover and leadership reshuffling at woreda level, combined with low and irregular staff salaries, are undermining program governance and implementation capacity.",medium,persistent,"Key Implementation Challenges: Manpower turnover (Staff & Political officials at woreda level), Low & irregular staff salary & remuneration",72df17a3,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Displacement and access constraints in drought-prone CR-WASH woredas,Climate-resilient WASH projects in drought-prone woredas face implementation challenges related to population displacement and limited accessibility during rainy seasons.,medium,persistent,Site accessibility is poor during rainy season. The Aysaeita–Afambo Multi-Village Rural Water Supply Project is currently ongoing. 17.65% physical progress was achieved in the reporting period with a total physical target of 91.88%.,70b73d9a,P167794,Aide Memoire,2025-07-01T09:45:02.000Z
Humanitarian Crisis Coinciding with Pandemic Response,"Health worker deployment and resource allocation have been significantly strained by humanitarian crises occurring simultaneously with the COVID-19 pandemic, affecting project implementation priorities and health system capacity.",high,persistent,"Furthermore, in many regions, the pandemic coincided with existing or new humanitarian crises, further stretching resources and demanding additional health worker deployments.",1cf56178,P173750,Implementation Status and Results Report,2025-06-30T19:05:08.000Z
Shifting Priorities from Evolving COVID-19 Emergency,"Multiple project indicators are lagging and end targets will not be met due to reallocation of health system resources and shifting priorities resulting from the evolving COVID-19 emergency, affecting implementation of planned activities.",high,persistent,"five other indicators are lagging due to shifting priorities resulting from the evolving COVID-19 emergency, which has led to a reallocation of health system resources.",7fc1dd2c,P173750,Implementation Status and Results Report,2025-06-30T19:05:08.000Z
Vaccine Hesitancy Affecting Immunization Targets,"Vaccine hesitancy, particularly among adolescents and in urban areas, is preventing achievement of vaccination targets and requiring targeted communication strategies to address community concerns.",medium,persistent,"End target will not be met due to shifting priorities resulting from the evolving COVID-19 emergency, and as well as vaccine hesitancy among adolescents.",8b144a1a,P173750,Implementation Status and Results Report,2025-06-30T19:05:08.000Z
Political and Governance Risk Remains High,"Political and governance risk is rated as High across all assessment periods (approval, last approved rating, and proposed rating), indicating persistent governance fragility affecting project implementation.",high,persistent,Political and Governance High High High,ff6ebbc8,P167794,Implementation Status and Results Report,2025-06-30T17:30:27.000Z
Staffing Gaps in Conflict-Affected Regions Impeding Implementation,"Severe staffing shortages in newly established regions (Southwest Ethiopia at 26% staffing, South Ethiopia with recruitment delays) are hindering project implementation capacity and oversight in these areas.",high,persistent,"SW Ethiopia has only 26% staffing, and South Ethiopia faces delays in recruiting a Procurement specialist. Increased attention to staffing issues in these regions is urged.",4dfdef16,P167794,Implementation Status and Results Report,2025-06-30T17:30:27.000Z
Low Implementation Progress in Newly Established Regions,"Rural WASH performance in newly established regions is significantly below target (Southwest Ethiopia 27%, South Ethiopia 46%, Central Ethiopia 51%), indicating implementation challenges that may be linked to governance and security concerns in these areas.",high,persistent,"While the performance in most of the regions are over 60% the performance in the newly established regions is low (Southwest Ethiopia 27%, South Ethiopia 46% and Central Ethiopia 51%) and needs special attention and closer follow up and support.",3c3ba0b5,P167794,Implementation Status and Results Report,2025-06-30T17:30:27.000Z
Institutional Capacity Constraints in Slow-Performing Regions,"NWTT and RWSCs in slow-performing regions require revitalization, indicating governance and institutional capacity challenges affecting project delivery in fragile areas.",medium,persistent,"The Program is receiving enhanced governance from NWSC and RWSC, but NWTT and RWSCs in slow-performing regions need revitalization.",0453b4b1,P167794,Implementation Status and Results Report,2025-06-30T17:30:27.000Z
Political and Governance Risk - High Rating Sustained,"Political and governance risks remain rated as High at both approval and current implementation stages, indicating persistent fragility in the operating environment that could affect project implementation of financial sector reforms.",high,persistent,Risk Category Rating at Approval Approval Package - 17 Dec 2024 Proposed Rating Political and Governance High High,20c2416f,P171627,Implementation Status and Results Report,2025-06-27T09:30:05.000Z
Macroeconomic Instability - High Risk to Financial Sector Project,"Macroeconomic risks are rated High and sustained, creating an unstable backdrop for implementing financial sector strengthening reforms and recapitalization of state-owned banks.",high,persistent,Risk Category Rating at Approval Approval Package - 17 Dec 2024 Proposed Rating Macroeconomic High High,371e81f8,P171627,Implementation Status and Results Report,2025-06-27T09:30:05.000Z
Sector Strategies and Policies Instability,"Sector strategies and policies remain rated as High risk, suggesting potential shifts in government financial sector policy direction that could undermine project objectives around banking regulation and state bank reforms.",high,persistent,Risk Category Rating at Approval Approval Package - 17 Dec 2024 Proposed Rating Sector Strategies and Policies High High,4cb3f090,P171627,Implementation Status and Results Report,2025-06-27T09:30:05.000Z
Political and Governance Risk Elevation,"Political and Governance risk category has been rated as 'High' at project approval and remains 'Substantial' in the most recent rating (ISR Seq. 07, May 2024), indicating persistent governance fragility affecting project implementation in Ethiopia.",high,persistent,Risk Category: Political and Governance - Rating at Approval: High; Last Approved Rating ISR Seq. 07 - 10 May 2024: Substantial,32da282f,P171034,Implementation Status and Results Report,2025-06-24T11:30:51.000Z
Macroeconomic Instability Impact on Implementation,"Macroeconomic risk has been rated as 'Substantial' consistently from approval through the most recent review, indicating ongoing economic instability that could affect project implementation capacity and sustainability.",high,persistent,Risk Category: Macroeconomic - Rating at Approval: Substantial; Last Approved Rating ISR Seq. 07 - 10 May 2024: Substantial,199eca58,P171034,Implementation Status and Results Report,2025-06-24T11:30:51.000Z
Political and Governance Risk - High Rating Persistent,"Political and governance risks remain rated as 'High' in the current SORT assessment, indicating ongoing fragility in the operating environment that could affect project implementation and sustainability of government-led service delivery systems.",high,persistent,"Risk Category: Political and Governance, Last Approved Rating ISR Seq. 014 - 22 Jan 2024: High",880ffc63,P159382,Implementation Status and Results Report,2025-06-24T09:00:19.000Z
Institutional Capacity for Implementation and Sustainability - Moderate Risk,"Institutional capacity for implementation and sustainability is rated as 'Moderate,' suggesting potential challenges in government institutions' ability to sustain project activities and service delivery systems after project closure, particularly given the governance fragility context.",medium,persistent,"Risk Category: Institutional Capacity for Implementation and Sustainability, Last Approved Rating ISR Seq. 014 - 22 Jan 2024: Moderate",99bd086d,P159382,Implementation Status and Results Report,2025-06-24T09:00:19.000Z
Handover and Sustainability Risks in Conflict-Affected Regions,"Project activities in Tigray and Amhara regions (fish hatcheries construction) may face implementation and handover challenges due to these regions' recent conflict history and governance fragility, affecting the ability to properly transfer assets to regional government bureaus.",high,unclear,"Supporting fish hatcheries construction & equipment supply in Amhara and Tigray regions. The mission has outlined several follow-up actions for the project team, including: completing infrastructure development... and properly handover to the respected regional government bureaus",b4f49644,P159382,Implementation Status and Results Report,2025-06-24T09:00:19.000Z
Political and Governance Risk - High Rating Sustained,"Political and governance risks remain rated as High, indicating significant fragility or instability affecting project implementation in Oromia State, Ethiopia.",high,persistent,Political and Governance High High,3c7b68ce,P151294,Implementation Status and Results Report,2025-06-19T14:45:20.000Z
Staff Turnover Risk Due to Uncompetitive Remuneration in Fragile Context,"Continued staff turnover risk in the Project Implementation Unit (PIU) due to stagnant/uncompetitive salaries, particularly affecting critical FCV-sensitive positions (MRV, financial management, procurement). This undermines institutional capacity in a high-risk governance environment.",high,persistent,"Staff turnover continues to be a risk due to the current uncompetitive/stagnant remuneration for PIU staff. The risk for staff turnover is particularly high for skills in demand such as the MRV, financial management and procurement.",6ad0d4e9,P151294,Implementation Status and Results Report,2025-06-19T14:45:20.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance risks remain at High level, creating persistent constraints on project implementation in Ethiopia. These risks are directly impacting the ability of implementing agencies to execute procurement and disbursement activities.",high,persistent,Political and Governance High High High,0c251e93,P176731,Implementation Status and Results Report,2025-06-12T11:05:16.000Z
Macroeconomic Instability Constraining Project Execution,"Macroeconomic risks rated as High are affecting project implementation capacity. Combined with political instability, these create a challenging operating environment for the power sector reform project.",high,persistent,Macroeconomic High High High,2de720b1,P176731,Implementation Status and Results Report,2025-06-12T11:05:16.000Z
Environment and Social Risks Impacting Implementation,"Environment and Social risks are rated as High and persistent, potentially affecting project implementation timelines and community engagement in the power sector modernization activities.",high,persistent,Environment and Social High High High,a06c49e7,P176731,Implementation Status and Results Report,2025-06-12T11:05:16.000Z
Political and Governance Risk - High Rating,"The project faces a High political and governance risk rating at approval, which persists as a proposed rating. This reflects underlying fragility in the operating environment that could affect project implementation in Ethiopia.",high,persistent,Political and Governance High High,99d55c54,P504281,Implementation Status and Results Report,2025-06-09T20:30:42.000Z
Implementation in Conflict-Affected Areas,"Component 2 explicitly targets 'conflict affected areas' for service delivery improvements, indicating the project operates in active or recently affected conflict zones that pose implementation risks.",high,unclear,Improve service delivery by innovative interventions in climate stressed & conflict affected areas,0fcfa57a,P504281,Implementation Status and Results Report,2025-06-09T20:30:42.000Z
Macroeconomic Risk - High Rating,"The project carries a High macroeconomic risk rating at both approval and proposed stages, which in the Ethiopian context may reflect currency instability, inflation, or economic fragility that could undermine project implementation and sustainability.",high,persistent,Macroeconomic High High,8cb6629e,P504281,Implementation Status and Results Report,2025-06-09T20:30:42.000Z
Ongoing conflict affecting project implementation in multiple areas,"The project continues implementation in conflict-affected areas, requiring specific monitoring and mitigation measures to be documented in financial reports.",high,persistent,"The PMU should include a separate note in quarterly IFRs detailing the impact of conflict and proposed mitigation measures, given the continued implementation in conflict areas.",f230e5b3,P156433,Aide Memoire,2025-06-03T09:20:05.000Z
Corridor development project overlap creating safeguards complications,"Government-led corridor development project in Addis Ababa overlaps with project interventions, requiring addendum RAPs and creating implementation risks that must be proactively managed.",medium,persistent,"Any overlap between the project interventions and the government-led corridor development project in Addis Ababa must be notified to the World Bank team immediately, with proactive mitigation measures.",a97af163,P156433,Aide Memoire,2025-06-03T09:20:05.000Z
Safeguards compliance delays in Dessie FSTP due to unresolved requirements,"Construction of Dessie FSTP has been pending since 2023 awaiting completion of safeguards requirements compliance, indicating governance and coordination challenges.",medium,persistent,"In Dessie town, construction has been pending since 2023, awaiting the completion of requirements to comply with safeguards requirements.",6b48f190,P156433,Aide Memoire,2025-06-03T09:20:05.000Z
Coordination gaps between government implementation agencies,"Coordination between implementation agencies (MoWE and AAWSA) needs strengthening, with staffing vacancies at town and regional levels not yet addressed, affecting project delivery.",medium,persistent,"Coordination between implementation agencies needs strengthening. However, the staffing vacancies at the town and regional levels have not been addressed. MoWE should promptly fill the necessary staff positions in consultation with the regions.",5caabc3e,P156433,Aide Memoire,2025-06-03T09:20:05.000Z
Weak contract management and governance affecting multiple FSTP implementations,Pattern of contract extensions in all ongoing FSTP contracts and discrepancies between physical and financial progress indicate serious contract management and governance issues requiring immediate intervention.,high,worsening,a pattern of contract extensions was noted in all the ongoing Fecal Sludge Treatment Plants (FSTPs) contracts. Discrepancies between physical and financial progress also points to construction and contract management issues. These findings pose serious concerns.,fbdd988c,P156433,Aide Memoire,2025-06-03T09:20:05.000Z
Community Access Restrictions and Social Tensions from Flood Protection Works,"Dredging and embankment construction in the Awash basin has restricted community access to the river, causing local grievances and social concerns. Communities on both banks report being excluded from flood protection efforts, indicating inadequate consultation and potential conflict between project implementation and community needs.",medium,emerging,The communities living by the Awash River expressed concerns about the restricted access to the river caused by the constructed dike. It was noted that such ES requirements were not included in the contractors' contract documents. The communities residing along the right bank of the Awash River are also affected by seasonal flooding and have requested to be considered in flood protection efforts. This may indicate the need for adequate consultations with project affected communities.,6553e0de,P176327,Aide Memoire,2025-05-23T17:05:04.000Z
Weak Community Awareness of Grievance Mechanisms,"Communities in project intervention areas are unaware of project grievance mechanisms, limiting their ability to voice concerns or seek redress. This creates a governance gap that could allow grievances to fester and escalate into broader social tensions.",medium,emerging,The communities in project intervention areas visited were not aware of the project grievance mechanism and thus there is a need to create awareness and ensure the functionality of the grievance mechanisms.,b4031e46,P176327,Aide Memoire,2025-05-23T17:05:04.000Z
Land Acquisition and Resettlement Delays Affecting Implementation,"Resettlement planning for land acquisition activities (Amibara Embankment and Automatic Weather Stations) has not been completed prior to civil works commencement, creating potential for displacement disputes and social conflict. The mission flagged urgent need for proportionate resettlement plans.",high,emerging,"Assess and conduct proportionate resettlement plans for activities that require land acquisition such as Amibara Embankment and the Automatic Weather Stations in the selected 100 sites, before the commencement of civil works.",ada469f2,P176327,Aide Memoire,2025-05-23T17:05:04.000Z
Inadequate Community Consultations on Flood Protection Priorities,"Field visits revealed that communities affected by seasonal flooding on both banks of the Awash River have not been adequately consulted about flood protection priorities. Communities on the right bank requested inclusion in protection efforts but were not considered in initial project design, indicating governance and consultation gaps.",medium,emerging,The communities residing along the right bank of the Awash River are also affected by seasonal flooding and have requested to be considered in flood protection efforts. This may indicate the need for adequate consultations with project affected communities.,442668a7,P176327,Aide Memoire,2025-05-23T17:05:04.000Z
State-owned incumbent operator resistance to regulatory reform,"Ethio Telecom, the state-owned incumbent with significant market power, is actively opposing proposed regulatory reforms including new class licenses and SMP remedies. The operator cancelled meetings three times during the mission, signaling political resistance to market opening measures that are critical project prior actions.",high,worsening,"Although these proposed measures have strong support with ECA and MinT, they are opposed by Ethio Tel, the state-owned incumbent, who cancelled meetings three times during the course of the mission, though Ethio Tel did participate in the workshop.",4abe9c36,P171034,Aide Memoire,2025-05-16T05:40:03.000Z
Government capacity constraints and competing priorities affecting implementation,"The Government has requested multiple additional activities beyond current project funding, including 14 regional data centers, Phase 2 digital addressing, and nationwide digital literacy programs. This signals potential pressure to restructure or reallocate funds, which could affect project focus and implementation timelines.",medium,persistent,"During the mission, the Government reiterated its request for additional activities that cannot be supported with current project funding. If these activities cannot be undertaken under a future program, such as the IDEA regional MPA, then the Government may request a restructuring to reallocate funds between activities, in line with current priorities.",5db2a75f,P171034,Aide Memoire,2025-05-16T05:40:03.000Z
Delays in critical procurement and contract payments affecting implementation momentum,"Implementation Progress is rated as Moderately Satisfactory due to delays in payments for contracts and procurement, particularly for large Component 2 items. These delays, combined with currency shortages and customs duty issues (over US$16m), create implementation bottlenecks that could affect project delivery.",medium,persistent,"Implementation Progress is rated as Moderately Satisfactory (MS). This rating reflects the delays experienced in payments for contracts and delays in procurement, notably for certain 'big ticket' items under component 2.",9f510d6a,P171034,Aide Memoire,2025-05-16T05:40:03.000Z
Protracted conflicts affecting program operations in Amhara and Oromia,"PSNP operations are being implemented amidst protracted conflicts in Amhara and Oromia regions, which are creating implementation challenges and requiring program adaptations in conflict-affected areas.",high,persistent,"Over the last six months, PSNP operations were implemented amidst multiple challenges including protracted conflicts in Amhara and Oromia regions, persistent shocks, the cumulative effects of frequent droughts, and a challenging macro-economic situation.",b2ae3be9,P172479,Aide Memoire,2025-03-17T05:55:02.000Z
Security challenges limiting public works implementation in conflict-affected areas,"Security challenges in conflict-affected regions are preventing adequate follow-up and monitoring of public works implementation, creating gaps in program delivery and linkages between components.",high,persistent,The mission found that linkages between public works and livelihoods sub-components are insufficient in some of the regions due to security challenges and limited follow-up of public works implementation in conflict-affected areas.,c9d2be55,P172479,Aide Memoire,2025-03-17T05:55:02.000Z
Governance capacity constraints in pastoral and highland regions during rapid scale-up,"Low implementation capacity in newly expanded pastoral and highland regions, combined with late release of capacity development budgets and short timelines, creates risks of improper fund utilization and governance challenges during rapid livelihood program expansion.",high,worsening,"The mission noted that the delays in livelihoods preparatory activities are associated with low implementation capacity and the late release of capacity development budget in the newly expanded 349 livelihoods woredas, mainly in pastoral and highland regions.",92cd6004,P172479,Aide Memoire,2025-03-17T05:55:02.000Z
Risk of improper use of increased livelihood funds due to rapid scaling and short timelines,"The mission identified potential risk of improper use of livelihoods capacity development budgets and grant transfers at household level, given the sixfold increase in budget (from ETB 7.3 billion to ETB 80.5 billion) and compressed implementation timelines of only 7 months.",high,new,"The mission noted the potential risk of improper use of livelihoods capacity development budgets, and grant transfers at household level, given the increase in funds and short timelines for implementation.",921925a1,P172479,Aide Memoire,2025-03-17T05:55:02.000Z
Exclusion of PSNP transitory caseload from humanitarian coordination,"PSNP beneficiaries are being excluded from humanitarian partner support during the July-December period when public works entitlements end, due to lack of coordination between PSNP and humanitarian actors, creating a protection gap.",medium,persistent,The mission highlighted that the program was not able to come to an agreement with humanitarian partners to include PSNP beneficiaries for transitory support between July and December 2024 when public works clients are no longer receiving their entitlements. Exclusion of the PSNP transitory caseload in the Ethiopia Disaster Risk Management (EDRMC's) official communication of the Belg needs assessment results has been a critical gap causing confusion among humanitarian partners.,5f882dd2,P172479,Aide Memoire,2025-03-17T05:55:02.000Z
Governance tensions over food procurement decisions and market price volatility,"Tensions between World Bank fiduciary requirements and government procurement preferences, combined with local market prices exceeding international prices and past delivery delays by state-owned ETBC, are creating governance friction over food procurement strategy.",medium,worsening,"The mission highlighted that the unit price proposed by ETBC was significantly higher than international market prices. Additionally, past delays in delivery by ETBC were noted, where contract extensions had been repeatedly required. As a result, the World Bank returned the proposed procurement plan, requesting that the MoA provide a detailed justification for the use of direct contracting and ensure that the pricing is reasonable and compliant with procurement regulations.",89fb7aac,P172479,Aide Memoire,2025-03-17T05:55:02.000Z
Security-driven project suspensions affecting implementation timelines,"Project implementation has experienced multiple security-related suspensions causing substantial delays. Lot 1 was suspended from November 2021 to April 2023 (17 months) due to security issues, with actual work execution not resuming until April 2024. Lot 3 was suspended from November 2023 to November 2024 due to security problems. These suspensions have cumulatively resulted in 128 months of time loss since project effectiveness.",high,improving,"The project was suspended due to security issues from November 2021 until the contractor remobilized in April 2023... Although the contractor resumed works in April 2023, the actual execution did not start until April 2024 due to the re-establishment and re-mobilization of resources.",8675e75b,P131118,Aide Memoire,2025-03-05T12:25:02.000Z
Lot 2 contractor demobilization due to force majeure with uncertain remobilization,"Lot 2 contractor has been demobilized since November 2021 (over 3 years) due to force majeure/security events. While security situation has reportedly improved, contractor remobilization remains uncertain and dependent on ongoing negotiations. Contractor facilities and traffic signs have been vandalized during the suspension period.",high,unclear,"The project was suspended in November 2021, affecting the completion of the remaining works... the contractor's facilities and traffic signs have been vandalized by unknown groups... ERA is negotiating with the contractor to remobilize to the site as soon as possible.",f271f707,P131118,Aide Memoire,2025-03-05T12:25:02.000Z
Persistent security challenges affecting project site operations and staff safety,"Despite reported improvements, security remains a persistent concern affecting project implementation. The document notes that security challenges previously impacted implementation and that ongoing engagement with security offices is required to ensure continuous improvement of security situations at project sites.",medium,improving,"Despite security challenges previously, the project implementation has shown momentum with the attention given to the project by the Government... ERA to continue engaging with the relevant security office at the appropriate level and ensure continuous improvement of the security situation in the respective sites",239646eb,P131118,Aide Memoire,2025-03-05T12:25:02.000Z
Vandalism and infrastructure damage during security-related suspensions,"During project suspension periods, project infrastructure and facilities have been damaged by unknown groups. Lot 2 experienced vandalism of contractor facilities and traffic signs during the November 2021 suspension period, indicating vulnerability of project assets to security-related threats.",medium,persistent,the contractor's facilities and traffic signs have been vandalized by unknown groups,9f7cb72c,P131118,Aide Memoire,2025-03-05T12:25:02.000Z
Weak grievance redress mechanism functionality indicating limited community engagement,"The Grievance Redress Mechanism (GRM) established for Project Affected Persons shows weak functionality with only 6 complaints reported since the last mission, suggesting either limited community awareness, trust issues, or inadequate accessibility. This weak GRM could mask underlying community tensions or grievances related to land acquisition and compensation.",medium,unclear,weak functionality of Grievance Redress Mechanism (GRM) as only 6 complaints related to roadside erosion and dust issues were reported,fd055bb3,P131118,Aide Memoire,2025-03-05T12:25:02.000Z
Limited stakeholder consultations affecting social cohesion and project acceptance,"Stakeholder consultations have been limited across the three project lots, with only 39 participants engaged since the last mission. This limited engagement could undermine community buy-in and increase tensions, particularly given the project's significant land acquisition impact (7,216 households affected).",medium,persistent,limited stakeholders' consultations are conducted across the three lots (39 participants) since the last mission,bacbdd23,P131118,Aide Memoire,2025-03-05T12:25:02.000Z
Uncertainty regarding additional land acquisition and potential displacement,"The mission was informed that there could be additional land acquisition requirements for the project. The need to prepare RAP addendums prior to additional land acquisition indicates potential for further displacement and compensation disputes, particularly given the already substantial impact on 7,216 households.",medium,new,Mission was informed that there could be additional land acquisition in the project. Mission suggested to prepare a brief addendum to the RAP prior to land acquisition and physical and/or economical relocation of PAPs for any additional land requirement.,4621d2d1,P131118,Aide Memoire,2025-03-05T12:25:02.000Z
Weak Project Steering Committee Engagement and Governance Guidance,"The Project Steering Committee (PSC), chaired by the Minister of Labor and Skills and comprising key stakeholders, has only held one meeting to date. Critical project decisions on Skills for Jobs focus areas and priority subsectors for Sector Skills Bodies lack PSC guidance at a critical implementation stage, indicating potential governance fragility in project oversight.",medium,persistent,"To date, only one meeting of the PSC has been held. The mission requests that the PSC meets regularly to guide implementation of the project. Several aspects of the project including focus areas for windows under the Skills for Jobs and priority subsectors for the Sector Skills Bodies (SSBs) need guidance from the PSC at this critical stage of project implementation.",7bf4a991,P177881,Aide Memoire,2025-03-04T10:15:03.000Z
Staffing Gaps in Procurement and Contract Management,The project has been unable to successfully recruit a Procurement/Contract Specialist position after the initial recruitment process failed. This staffing gap affects implementation of major procurement activities worth over 18% of total project financing and may delay critical project activities.,medium,persistent,"The current process was not able to identify a candidate successfully. which is currently at the negotiations stage. The mission also guided the team to begin planning to launch the next window by March, 2025 with guidance from the PSC... Finalize the recruitment of the Procurement/Contract Specialist by February 24, 2025.",5352ac27,P177881,Aide Memoire,2025-03-04T10:15:03.000Z
Inadequate Grievance Redress Mechanism and Community Representation,"Grievance redress mechanisms for both beneficiary communities and project workers remain incomplete. Grievance committees lack representation from beneficiary communities including women, and focal persons have not received confidentiality training, creating risks for unaddressed complaints and potential community tensions.",medium,persistent,"Going forward, the project needs to (i) finalize the grievance redress mechanism for both the beneficiary community as well as for the project workers; (ii) ensure that grievance committees (GRC) has the representation from the beneficiary community including women; (iii) train the focal person of SEA/SH GRC on confidentiality.",10ad7168,P177881,Aide Memoire,2025-03-04T10:15:03.000Z
Incomplete Security Management and SEA/SH Safeguarding Arrangements,"Security management focal points have not been appointed at the federal level or within Project Implementation Teams (PITs) to address Sexual Exploitation, Abuse, and Harassment (SEA/SH) issues. Code of Conduct signing by project workers remains incomplete, creating vulnerabilities in worker and beneficiary protection.",medium,persistent,"Going forward, the project needs to... (vi) appoint either a focal point or a consultant for security management at the federal level to train and guide PITs; and (vii) nominate a focal point in each of the PITs for addressal of SEA/SH issues, if any. The mission also advised the project to ensure that all workers sign the Code of Conduct on dos and don'ts.",54f88bd1,P177881,Aide Memoire,2025-03-04T10:15:03.000Z
Security Issues Affecting Contract Implementation,Security concerns are contributing to delays in contract implementation and construction activities across project sites.,medium,persistent,"Security issue, rainy season, delay in effecting compensation and delay in site handover to the contractors are also contributed for the delay.",71e2ca0a,P156433,Aide Memoire,2025-01-29T07:05:06.000Z
Weak Contract Administration and Monitoring Due to Governance Gaps,Poor coordination between regional and central authorities (MoWE) in contract administration has created governance gaps that undermine project oversight and contractor accountability.,high,persistent,"The contract administration arrangement between the regions and MoWE created a gap in properly supervising the Works contracts. Generally, the mission identified that weak contract monitoring and close follow up by all parties involved is a critical issue that requires immediate action and improve the contract administration system of the project.",7c5930d1,P156433,Aide Memoire,2025-01-29T07:05:06.000Z
Staffing Vacancies at Regional and Local Levels Affecting Implementation,"Unfilled staff positions at town and regional levels are hampering project implementation capacity, particularly in environmental and social safeguards, sanitation engineering, and monitoring roles.",medium,persistent,"However, the staffing vacancies at the town and regional levels have not been addressed. It is recommended that MoWE, in consultation with the regions, urgently fills the required staff positions.",697c3495,P156433,Aide Memoire,2025-01-29T07:05:06.000Z
Delayed Resettlement and Land Acquisition Processes,"Involuntary resettlement processes are significantly delayed across multiple project sites, with RAP/ARAP preparation incomplete for numerous towns, creating risks of project delays and community tensions.",high,persistent,"MoWE must complete the preparation of RAP for the Arba Minch FSTP addressing WB's team comments, initiate or complete RAP/ARAP preparation for the construction of FSTPs in Adigrat, Assela, Bishoftu, Dessie, Gondar, Jigjiga, Jimma, Shashemene and the five towns (Hawassa, Bahir Dar, Adama, Dire Dawa & Mekele), and expedite the implementation of ARAPs for the Harar, Assosa, Nekemte and Debrebirhan towns.",5308e8bf,P156433,Aide Memoire,2025-01-29T07:05:06.000Z
Governance Fragility in Utility Management and Coordination,Lack of clear role delineation between municipalities and water and sanitation service enterprises (WSSEs) is undermining effective project governance and service delivery coordination.,medium,persistent,There is no clear role delineation between municipality and WSSE,a36600d1,P156433,Aide Memoire,2025-01-29T07:05:06.000Z
Inadequate Grievance Redress Mechanism Functionality,"While GRMs have been established, their functionality remains weak across implementing entities, limiting the ability to effectively address community grievances and potential conflicts.",medium,persistent,"Strengthen the functionality of the local level GRMs to effectively record, resolve, monitor and regularly report any grievances related to resettlement and any other project activities.",58ca1362,P156433,Aide Memoire,2025-01-29T07:05:06.000Z
Insecurity and displacement affecting refugee program implementation,"Refugee beneficiaries in Pugnido, Gambella experienced insecurity and relocation, causing a large number to drop out of the RHISN program. The government had to re-target 3,175 new beneficiaries to replace dropouts.",high,persistent,"During the previous JRIS mission, the RHISN noted a challenge in Pugnido, Gambella, with a large number of refugee beneﬁciaries dropping out of the program due to insecurity and relocation.",6a3ec811,P169943,Aide Memoire,2025-01-17T12:15:05.000Z
Delayed recovery grant distribution to IDPs in conflict-affected Tigray,"Recovery grant disbursement to IDPs in Mekelle, Tigray was delayed, though the plan was to disburse by December 2024. This reflects implementation challenges in a conflict-affected region.",medium,persistent,"While the recovery grant disbursement was delayed in Mekelle, the plan is to disburse them by December 2024.",80321b7b,P169943,Aide Memoire,2025-01-17T12:15:05.000Z
