related_country_risk_id,related_country_risk_title,susceptibility_summary,confidence,PROJ_ID_IB,evidence_quote
SS-011,Cross-Border Spillover Risk from Sudan Conflict and Regional Destabilization,"Project targets Upper Nile and Unity states which host largest IDP and refugee populations and are directly affected by Sudan conflict spillover. Cross-border spillover could trigger additional displacement, disrupt project beneficiary populations, and create security environment incompatible with project implementation.",0.76,P178891,"PAD identifies project locations including 'Greater Upper Nile Region (Upper Nile, Jonglei, Unity states)' and notes 'South Sudan hosts 308,374 refugees (as of December 31, 2022) with over 90% located in two areas: Jamjang (Pariang County, Ruweng Administrative Area) and Bunj Town (Maban County, Upper Nile State).' Component 3 targets health institutions in 'Jamjang (Ruweng Administrative Area)' and 'Maban (Upper Nile State).' PAD states project addresses 'unique energy access challenges of displaced populations.' Current FCV risk indicates 'South Sudan hosted nearly 600,000 refugees from Sudan and over 800,000 South Sudanese returnees as of October 2025, with Upper Nile and Unity states receiving the largest influx of returnees.' Risk assessment warns 'South Sudanese conflict could expand and merge with Sudan's war' and 'RSF forces have increased their presence along the porous South Sudan-Sudan border.' This could trigger additional displacement in project target areas."
SS-012,Conflict-Related Sexual Violence as a Systematic Weapon of War,"Project includes GBV Action Plan and GBV risk assessment, but implementation of GBV prevention and response mechanisms could be undermined by systematic use of sexual violence as weapon of war. Project staff and beneficiaries, particularly women and girls, face elevated risk of sexual violence that could deter participation and undermine project effectiveness.",0.7,P178891,"PAD identifies 'GBV and violence against children in fragile environment' as Environmental and Social risk and includes mitigation: 'GBV Action Plan and GBV risk assessment,' 'Training on GBV prevention and response,' and 'Community sensitization on GBV and violence against children.' Project targets 'Women and girls (particularly young mothers, pregnant women)' as vulnerable group and includes 'sex-disaggregated indicators' in M&E framework. Component 3 prioritizes 'CEmONC services' (Comprehensive Emergency Obstetric and Neonatal Care) at health institutions. Current FCV risk indicates conflict-related sexual violence is 'defining and persistent feature' of crisis with 'most women and girls living at constant risk of sexual violence, used as a strategic instrument to terrorize populations, drive displacement, and fracture social cohesion.' This environment could deter women from participating in project activities, accessing health institutions, and engaging with project staff."
SS-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"Project implementation depends on the fragile peace agreement and government institutional capacity. Collapse of R-ARCSS or return to full-scale war would severely disrupt government coordination mechanisms (Project Steering Committee, Ministry implementation), access to project sites across all 10 states, and the ability of government to sustain teacher payroll transitions and institutional capacity building efforts.",0.95,P178654,"PAD states project 'operates in context of protracted civil war with repeated cycles of violence' and acknowledges 'Repeated cycles of conflict threaten fragile peace agreement reached in 2018.' Project implementation relies on Ministry of General Education and Instruction (MoGEI) and Ministry of Higher Education, Science and Technology (MoHEST) coordination through Project Steering Committee co-chaired by Under Secretaries. Teacher payroll transition to government after 2-3 years (Component 3) assumes continued government fiscal capacity and institutional stability. Project covers 'all 10 states of South Sudan' requiring nationwide access and coordination."
SS-002,Escalating Military Offensive and Atrocity Risks in Jonglei and Upper Nile States,"Project has significant presence in high-risk areas. Upper Nile State is explicitly listed as a project location (Bunj Town, refugee-hosting areas) and is experiencing major military offensive with aerial bombardments. Jonglei State is identified in PAD as having 'elevated violence' and is a focus area for refugee-hosting schools. Military operations, aerial attacks on civilian areas, and mass atrocities would directly disrupt school operations, teacher training delivery, and beneficiary access in these states.",0.92,P178654,"PAD identifies project locations including 'Upper Nile State' and 'Bunj Town (Upper Nile State)' and notes 'Violence remains elevated in certain areas including Upper Nile, Jonglei...States.' Component 3 specifically targets 're-operationalize 40 non-functional schools in refugee-hosting areas (Ruweng, Upper Nile, Western Equatoria, Central Equatoria).' The project acknowledges 'Attacks on schools and military use of schools during conflict period (293 attacks reported 2013-2017)' as a security risk. Over 235,000 people have been displaced in Jonglei State alone since late December 2025 per country risk data."
SS-003,Mass Internal Displacement Surge Driven by Renewed Conflict,"Project targets internally displaced persons and refugee populations as primary beneficiaries, but mass displacement surge undermines targeting, beneficiary identification, and service delivery. Displacement of 280,000 people since late December 2025 (per country risk data) directly affects the 5,000 out-of-school children in refugee-hosting areas that Component 3 aims to serve, and the 1,000 refugee/host community teachers in Subcomponent 1.2. Rapid displacement makes it difficult to maintain school enrollment, teacher attendance, and program continuity.",0.9,P178654,"PAD states project 'specifically targets refugee-hosting areas and internally displaced populations' with Component 3 aiming to 're-operationalize 40 non-functional schools in refugee-hosting areas...to serve approximately 5,000 out-of-school children.' Subcomponent 1.2 provides 'specialized training for 1,000 refugee and host community teachers.' PAD acknowledges 'accessibility challenges in remote areas' and 'contextual risks from conflict and fragility' affecting vulnerable populations. The project notes approximately 2 million IDPs within South Sudan and that host communities 'often live in isolated areas with limited government services.'"
SS-004,"Politicized Repression of Civil Space, Opposition, and Judiciary","Project relies on government institutional capacity, inter-ministerial coordination, and civil society engagement. Escalating repression of civil space, arbitrary arrests of government officials, and curtailment of political rights could undermine the Project Steering Committee's functionality, disrupt coordination between MoGEI and MoHEST, and compromise the independence of monitoring mechanisms (Third-Party Monitoring, Grievance Redress Mechanism). Repression of civil society could affect community mobilization and stakeholder engagement in refugee-hosting areas.",0.78,P178654,"PAD emphasizes project governance through 'Project Steering Committee (PSC) co-chaired by Under Secretaries of MoGEI and MoHEST, comprising representatives from State Education Administration Bodies, Commission for Refugee Affairs (CRA), Ministry of Finance, UNHCR, and National Education Coalition (NEC).' Project relies on 'Community mobilization and involvement in refugee-hosting areas in school placement, refurbishment, and management' and 'Stakeholder Engagement Plan (SEP) prepared and disclosed March 21, 2023' with 'timely dissemination of project documents...using multiple platforms (mail, community radio, mobile public address systems).' Repression of civil space could compromise these engagement mechanisms."
SS-005,December 2026 Elections at Risk of Collapse or Manipulation,"While the project is not directly election-focused, political instability surrounding the December 2026 elections could disrupt government institutional capacity and create uncertainty about government commitment to long-term education programs. Election-related violence or political crisis could divert government resources from education implementation and destabilize the inter-ministerial coordination mechanisms the project depends on.",0.65,P178654,"PAD acknowledges 'Country's political landscape marked by shifting power dynamics that threaten resurgence of national-level political conflict and violence' and identifies 'Political and Governance (Substantial)' risk. Project implementation depends on sustained government commitment and institutional stability. However, PAD does not explicitly address election-specific risks to project implementation."
SS-006,Widespread Intercommunal Violence Across Multiple States,"Project operates across multiple states experiencing intercommunal violence (Warrap, Lakes, Eastern Equatoria, Jonglei, Abyei, Unity states). Intercommunal violence disrupts school operations, displaces beneficiaries, creates insecurity for teachers and students, and undermines community trust necessary for school management and teacher training delivery. The project's reliance on community involvement in school management (Component 3) is vulnerable to intercommunal tensions.",0.85,P178654,"PAD identifies project locations in states experiencing intercommunal violence: 'All 10 states of South Sudan, Ruweng Administrative Area, Upper Nile State, Western Equatoria, Central Equatoria.' PAD acknowledges 'Widespread Intercommunal Violence Across Multiple States' as a country risk and notes project operates in 'highly insecure environment with ongoing conflict and violence.' Component 3 includes 'community partnership model for school management with parent involvement,' which could be disrupted by intercommunal tensions. PAD identifies 'conflict between hosts and refugees over resource sharing' as a project-specific social risk."
SS-007,Humanitarian Access Crisis: Attacks on Aid Workers and Obstruction by Belligerents,"Project implementation requires access to project sites for teacher training delivery, school rehabilitation, monitoring, and supervision. Humanitarian access crisis with attacks on aid workers and movement restrictions by belligerents directly threatens project staff safety, logistics, and ability to deliver services. WFP suspension of activities in Baliet County, Upper Nile State (per country risk data) demonstrates how access restrictions affect service delivery in project areas. Project's reliance on Third-Party Monitoring and remote supervision (GEMS) indicates awareness of access constraints, but these tools cannot fully substitute for on-site implementation.",0.88,P178654,"PAD acknowledges 'Accessibility challenges - narrow window of opportunity (6 months dry season) when most of country accessible; significant parts of country inaccessible due to security and logistics.' Project mitigation includes 'Use of remote monitoring tools (GEMS) to enable supervision despite access constraints' and 'Third-party monitoring to verify implementation on sample basis.' However, PAD notes project requires 'rehabilitation of National Teacher Training Institutions (NTTIs)' and 'refurbishment and equipment of school facilities' which require on-site access. Project covers 'all 10 states of South Sudan' requiring nationwide access."
SS-008,"Acute Food Insecurity and Famine Risk, Exacerbated by USAID Funding Collapse","Project beneficiaries (teachers, students, youth in training) are drawn from populations experiencing acute food insecurity (7.7 million people per country risk data). Food insecurity undermines school attendance, student learning outcomes, teacher retention, and ability of beneficiaries to participate in training programs. Malnutrition and health crises (cholera epidemic per country risk data) divert resources and attention from education. While project does not directly address food security, beneficiary participation and learning outcomes are vulnerable to worsening food insecurity.",0.72,P178654,"PAD identifies 'Persons affected by food insecurity (6.6 million experiencing high levels of acute food insecurity)' as a vulnerable group. Project targets 'Over 400,000 school-age children expected to benefit from improved teaching quality' and '3,500 youth to receive digital agriculture training,' but does not include food assistance or nutrition support. PAD notes 'Education sector mostly externally funded' and acknowledges macroeconomic vulnerability. Digital agriculture component (Component 2) may build long-term resilience but does not address immediate food insecurity affecting current beneficiaries."
SS-009,Oil-Dependent Economy Under Dual Threat of Conflict and Pipeline Vulnerability,"Project sustainability depends on government fiscal capacity to sustain teacher payroll after 2-3 years of project support. Oil-dependent economy with 90% of government revenue from oil exports (per country risk data) is vulnerable to production disruptions from renewed conflict in oilfields. Economic collapse (inflation at 143%, poverty at 92% per country risk data) undermines government's ability to fund education sector and sustain institutional capacity built by project. Teacher payroll transition to government (Component 3) is at high risk if fiscal crisis deepens.",0.8,P178654,"PAD identifies 'Macroeconomic (Substantial)' risk and notes 'High risk of debt distress, possibility of further contraction due to declining oil production, lingering climate shocks, and stagnating poverty.' Component 3 includes 'recruitment of qualified teachers (particularly female) with government payroll transition after 2-3 years,' which assumes government fiscal capacity. PAD acknowledges 'Education sector mostly externally funded' and notes mitigation that 'Bulk of Project activities financed by World Bank and partners, mitigating impact of macroeconomic risks on achievement of objectives.' However, long-term sustainability of teacher payroll and institutional capacity is vulnerable to fiscal collapse."
SS-010,"UNMISS Operational Degradation: Budget Cuts, Aircraft Grounding, and Host Government Friction","Project operates in context where UNMISS civilian protection capacity is being degraded due to budget cuts (15% reduction, 25% cut in uniformed personnel per country risk data) and host government friction. Reduced UNMISS presence and protection capacity increases security risks for project staff, teachers, and beneficiaries, particularly in remote and insecure areas. Deteriorating UNMISS-government relations could affect broader international support environment for development projects and create additional governance tensions.",0.68,P178654,"PAD acknowledges project operates in 'highly insecure environment with ongoing conflict and violence' and identifies security risks including 'Protracted civil war with repeated cycles of violence threatening fragile peace agreement.' Project mitigation relies partly on international presence and coordination: 'Project Steering Committee (PSC)...comprising representatives from...UNHCR.' However, PAD does not explicitly address UNMISS degradation or its implications for project security. Project's reliance on remote monitoring (GEMS) and Third-Party Monitoring suggests awareness of security constraints, but these do not substitute for on-ground protection."
SS-011,Cross-Border Spillover Risk from Sudan Conflict and Regional Destabilization,"Project operates in Upper Nile and Ruweng Administrative Area, which are directly affected by Sudan conflict spillover. Nearly 600,000 Sudanese refugees (per country risk data) are hosted in South Sudan, with largest influx in Upper Nile and Unity states where project operates. Sudan conflict disrupts oil pipeline (South Sudan's main revenue source), creates refugee influx that strains host communities, and risks military entanglement. Potential merger of South Sudan and Sudan conflicts could dramatically escalate violence in project areas and disrupt implementation.",0.75,P178654,"PAD identifies project locations in 'Upper Nile State' and 'Ruweng Administrative Area' and notes project 'specifically targets refugee-hosting areas.' PAD acknowledges 'approximately 2 million internally displaced persons (IDPs) within South Sudan' and that 'South Sudan hosts 308,374 refugees as of December 31, 2022...over 90% located in Jamjang (Ruweng Administrative Area) and Bunj Town (Upper Nile State).' Component 3 targets 're-operationalize 40 non-functional schools in refugee-hosting areas (Ruweng, Upper Nile, Western Equatoria, Central Equatoria).' However, PAD does not explicitly address Sudan conflict spillover risks or oil pipeline disruption impacts on project sustainability."
SS-012,Conflict-Related Sexual Violence as a Systematic Weapon of War,"Project targets vulnerable populations (women, girls, refugees) at high risk of sexual violence. Teachers (particularly female teachers targeted for recruitment) and students in project schools are vulnerable to sexual violence, exploitation, and abuse. Project's focus on female teacher recruitment and girls' education increases visibility of female beneficiaries, potentially increasing their vulnerability. Sexual violence undermines school attendance, learning outcomes, and teacher retention. Project's mitigation mechanisms (GBV Assessment, anti-harassment policies, GBV specialists) are necessary but may be insufficient given systematic nature of conflict-related sexual violence.",0.82,P178654,"PAD identifies 'Gender-based violence - among highest in world; 50% of girls under 18 married' as a fragility factor and notes 'Sexual exploitation and abuse (SEA) and sexual harassment risks, particularly for women and girls' as security risks. Component 1 includes 'scholarships for female teachers' and project aims to increase female teacher participation. PAD acknowledges 'Sexual Exploitation and Abuse (SEA) and sexual harassment risks, particularly for women and girls' and includes mitigation: 'Anti-sexual harassment policies and codes of conduct at all participating institutions with fair, accessible, transparent complaints mechanisms ensuring confidentiality. Anti-sexual harassment and gender sensitivity training for all enrolled students and trainers.' However, PAD notes 'GBV Assessment and Action Plan' is a 'disbursement condition for non-TA activities,' indicating GBV risks are substantial."
SS-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"Project implementation depends on stable governance arrangements and Ministry of Health (MoH) institutional continuity. The PAD acknowledges 'highly fragile context with volatile security situation' and 'frequent changes in political leadership and appointees that may undermine government ownership and cause project delays.' Full-scale war would severely disrupt the national health system coordination mechanisms (High-Level Steering Committee, Operational Steering Committee) and the MoH's ability to execute its co-financing commitment (US$20 million) and maintain institutional stewardship roles.",0.85,P181385,"PAD identifies 'political and governance (high)' risk: 'Highly fragile context with volatile security situation, intercommunal conflicts, political uncertainty, frequent changes in political leadership and appointees that may undermine government ownership and cause project delays. Risk of political instability affecting implementation.' The project's governance structure depends on MoH leadership stability and coordination through HSC chaired by Minister of Health. Government co-financing commitment of US$20 million is contingent on fiscal stability and political will."
SS-002,Escalating Military Offensive and Atrocity Risks in Jonglei and Upper Nile States,"The project explicitly targets health facilities and populations in Jonglei State (Jamjang, Pochalla) and Upper Nile State (Maban, Renk) -- precisely the states experiencing the most intense military operations and atrocity risks. The PAD documents that 'several health facilities previously attacked and looted, leading to deaths of patients and health workers' and identifies 'ongoing security risks particularly in Upper Nile, Jonglei, and Unity states.' Escalating military operations in these states would directly threaten facility functionality, staff safety, and service delivery to 1,158 health facilities (67% of national total).",0.9,P181385,"PAD explicitly lists project locations as 'Upper Nile State (Maban, Renk), Jonglei State (Jamjang, Pochalla), Unity State' and notes 'CONFLICT-AFFECTED AREAS: yes.' Under security risks, PAD states: 'Several health facilities previously attacked and looted, leading to deaths of patients and health workers. Ongoing security risks particularly in Upper Nile, Jonglei, and Unity states. Risk of facilities and staff becoming targets of armed groups.' The project covers 1,158 health facilities across all 10 states, with concentrated operations in the highest-risk zones."
SS-003,Mass Internal Displacement Surge Driven by Renewed Conflict,"The project's targeting and beneficiary identification mechanisms depend on stable population locations and community structures. The PAD identifies 'complexity of targeting refugees and host communities in conflict-affected areas' as a high technical design risk. Mass displacement surge (280,000 displaced since late December 2025 in Jonglei alone per country risk data) would undermine the project's ability to: (1) maintain accurate beneficiary registries and targeting; (2) ensure continuity of care for pregnant women, children under five, and nutrition programs; (3) sustain community health worker (BHI) networks rooted in specific Bomas; (4) conduct third-party monitoring and household coverage surveys.",0.8,P181385,PAD identifies 'technical design of project (high)' risk: 'Complexity of targeting refugees and host communities in conflict-affected areas; ensuring neutrality and impartiality in service delivery; managing expectations and preventing inter/intra-communal tensions over implementation; ensuring equitable access across diverse populations.' The project's Results Framework includes 'biennial household coverage surveys' and relies on 'community-based targeting mechanisms' through the Boma Health Initiative (BHI). Displacement would disrupt both the geographic targeting basis and the community structures through which BHI operates.
SS-004,"Politicized Repression of Civil Space, Opposition, and Judiciary","The project's implementation relies on civil society engagement, NGO partnerships, and independent third-party monitoring. The PAD notes Component 1 is 'Implemented by UNICEF through contracted NGOs' and Component 3 includes 'Third-party monitoring (TPM) of health service delivery.' Escalating repression of civil space, NGO operations, and independent monitoring would directly compromise: (1) the ability of contracted NGOs to operate freely in health service delivery; (2) the independence and safety of third-party monitors conducting quarterly facility assessments and data quality verification; (3) the grievance redress mechanism's ability to function as an 'inclusive, accessible, safe process' for receiving complaints.",0.75,P181385,"PAD states Component 1 delivery is through 'UNICEF through contracted NGOs' and Component 3 includes 'Third-party monitoring (TPM) of health facility functionality assessments, data quality verification, bi-annual health service quality assessments and patient feedback surveys.' The GRM is described as providing 'inclusive, accessible, safe process for receiving and resolving grievances.' Under stakeholder engagement risks, PAD notes 'Subcontracting of UNICEF and WHO as non-state actors strengthens independence' -- implying that independence of implementation partners is a critical project assumption."
SS-005,December 2026 Elections at Risk of Collapse or Manipulation,"Electoral collapse or manipulation could trigger renewed political instability and conflict, which would cascade into the project's governance and implementation arrangements. The PAD identifies 'political and governance (high)' risk and notes that 'frequent changes in political leadership and appointees may undermine government ownership.' Electoral crisis could precipitate: (1) changes in MoH leadership and loss of institutional continuity; (2) disruption of the High-Level Steering Committee and coordination mechanisms; (3) shifts in government budget priorities away from health sector co-financing; (4) renewed conflict that directly affects facility operations in Jonglei, Upper Nile, and Unity states.",0.7,P181385,"PAD identifies 'political and governance (high)' risk: 'Highly fragile context with volatile security situation, intercommunal conflicts, political uncertainty, frequent changes in political leadership and appointees that may undermine government ownership and cause project delays.' The project's governance structure depends on stable MoH leadership and government commitment to health financing. Electoral collapse would likely trigger the political instability scenario already identified as a high risk in the PAD."
SS-006,Widespread Intercommunal Violence Across Multiple States,"The project operates across all 10 states of South Sudan, including Warrap, Lakes, Eastern Equatoria, Jonglei, Abyei, and Unity states where intercommunal violence is documented as escalating. The PAD identifies 'inter/intra-communal tensions between refugees and host communities' as a high social risk and notes the project must manage 'preventing inter/intra-communal tensions over implementation.' Escalating intercommunal violence would: (1) make health facilities targets or contested spaces; (2) disrupt staff mobility and supply chains; (3) undermine the community-based Boma Health Initiative (BHI) which depends on community trust and cooperation; (4) create security barriers to third-party monitoring and supervision activities.",0.8,P181385,"PAD identifies environmental and social risk: 'inter/intra-communal tensions between refugees and host communities' and notes the project must address 'managing expectations and preventing inter/intra-communal tensions over implementation.' The project's community health worker program (BHI) is described as operating at the Boma level, requiring community cohesion. PAD also notes 'health facilities and staff becoming targets of armed groups (documented cases of facility raids and looting)' as a social risk."
SS-007,Humanitarian Access Crisis: Attacks on Aid Workers and Obstruction by Belligerents,"The project's implementation depends on sustained humanitarian access and the ability of UNICEF, WHO, and NGO partners to operate in conflict-affected areas. The PAD notes the project is implemented 'through contracted NGOs' and relies on 'UNICEF and WHO subcontracted to provide service delivery.' Humanitarian access crisis would directly disrupt: (1) UNICEF's ability to deliver Component 1 (basic health services) through 1,158 facilities; (2) WHO's ability to implement Component 2 (health systems strengthening); (3) supply chain delivery of pharmaceuticals and medical equipment; (4) staff deployment and supervision; (5) third-party monitoring activities. The PAD acknowledges 'mobile health services and community-based delivery (BHI) to reduce facility-based risks' as a mitigation, but this assumes some level of access.",0.85,P181385,"PAD states Component 1 is 'Implemented by UNICEF through contracted NGOs' and Component 2 by 'WHO.' Under security mitigation, PAD notes 'mobile health services and community-based delivery (BHI) to reduce facility-based risks' and 'Staff safety protocols; incident reporting and response mechanisms.' The project's M&E framework depends on 'quarterly health facility functionality assessments' and 'bi-annual health service quality assessments' which require field access. Humanitarian access restrictions would prevent these monitoring activities and service delivery."
SS-008,"Acute Food Insecurity and Famine Risk, Exacerbated by USAID Funding Collapse","The project's nutrition component and overall health outcomes depend on baseline food security and nutritional status. The PAD identifies vulnerable groups including 'Malnourished children (acute malnutrition rate 31.1% for children under 5 among refugees)' and 'Pregnant and lactating women (high malnutrition rates: 63.4% among refugees).' Acute food insecurity and famine would: (1) worsen baseline malnutrition rates, making health interventions less effective; (2) increase demand for nutrition services beyond project capacity; (3) force beneficiaries to prioritize food access over health facility visits; (4) reduce staff retention as health workers face food insecurity; (5) undermine the sustainability of community health worker (BHI) programs if volunteers cannot meet basic needs.",0.75,P181385,"PAD identifies vulnerable groups: 'Malnourished children (acute malnutrition rate 31.1% for children under 5 among refugees), Pregnant and lactating women (high malnutrition rates: 63.4% among refugees).' Component 1 includes 'nutrition' services as a core element. The project's Results Framework includes nutrition indicators. Acute food insecurity would increase the burden of malnutrition that the project is designed to address, potentially overwhelming project capacity and reducing effectiveness of health interventions."
SS-009,Oil-Dependent Economy Under Dual Threat of Conflict and Pipeline Vulnerability,"The project depends on government fiscal capacity to: (1) provide the committed US$20 million co-financing (US$10 million direct allocation plus US$10 million from IMF food shock window); (2) pay health worker salaries to retain staff; (3) maintain institutional capacity at MoH and PMU. The PAD identifies 'macroeconomic (high)' risk: 'irregular payment of civil service salaries including health workers; inflation risks from commodity price shocks and currency depreciation; low foreign exchange reserves; government commitment to health financing uncertain.' Renewed conflict threatening oilfields in northern states (Upper Nile, Unity) would re-interrupt production, plunge the country into fiscal collapse, and eliminate government's ability to meet co-financing commitments or pay health worker salaries.",0.85,P181385,"PAD identifies 'macroeconomic (high)' risk: 'South Sudan has extremely oil-dependent, non-diversified economy; irregular payment of civil service salaries including health workers; inflation risks from commodity price shocks and currency depreciation; low foreign exchange reserves; government commitment to health financing uncertain and may not be fully adhered to; health sector chronically underfunded (only 4% of government budget vs 15% African Union target).' Mitigation notes: 'government committed to US$20 million co-financing (US$10 million direct allocation plus US$10 million from IMF food shock window).' Renewed conflict threatening oilfields would eliminate this fiscal capacity."
SS-010,"UNMISS Operational Degradation: Budget Cuts, Aircraft Grounding, and Host Government Friction","The project's security management and staff safety depend partly on the broader security environment provided by UNMISS presence and operations. The PAD notes 'Customized security management plan developed and implemented; coordination with security authorities' as mitigation for security risks. UNMISS operational degradation -- including reduced patrols, closed field offices, and reduced civilian protection capacity -- would weaken the overall security environment in which the project operates, particularly in Upper Nile, Jonglei, and Unity states. Additionally, deteriorating government-UNMISS relations could create friction that affects the project's ability to coordinate with security authorities or access certain areas.",0.65,P181385,"PAD identifies 'security (high)' risk and notes mitigation includes 'Customized security management plan developed and implemented; coordination with security authorities; careful facility selection considering security context.' The project operates in Upper Nile, Jonglei, and Unity states where UNMISS presence is significant. UNMISS operational degradation would reduce the security umbrella under which the project operates, making staff and facility security more precarious."
SS-011,Cross-Border Spillover Risk from Sudan Conflict and Regional Destabilization,"The project explicitly targets refugee and host community populations in Upper Nile and Unity states, which are receiving the largest influx of Sudanese refugees and South Sudanese returnees. The PAD notes the project serves '330,000 refugees and host communities' with 'Refugee population: 333,300 as of September 2023' and 'Geographic concentration: 89% in two locations - Jamjang (Pariang County, Ruweng Administrative Area) and Bunj (Maban County, Upper Nile State).' Escalation of Sudan conflict spillover would: (1) increase refugee influx beyond project capacity; (2) create security pressures in refugee-hosting areas (Maban, Jamjang); (3) disrupt supply chains and logistics through Sudan border areas; (4) force project staff relocations; (5) merge South Sudan's internal conflict with Sudan war, expanding geographic scope of violence.",0.8,P181385,"PAD identifies refugee and host community populations as key beneficiaries: 'approximately 330,000 refugees and host communities' with specific locations 'Upper Nile State (Maban, Renk), Jonglei State (Jamjang, Pochalla).' PAD notes 'Refugee population: 333,300 as of September 2023 (UNHCR data), with 311,160 Sudanese refugees (93% of total) arriving since April 2023 Sudan conflict' and 'Projected growth: UNHCR estimates 446,625 refugees by 2024 and 456,496 by 2025.' The project's WHR financing (US$105 million) is specifically for refugee and host community services. Sudan conflict spillover would increase refugee influx and security pressures in these exact project locations."
SS-012,Conflict-Related Sexual Violence as a Systematic Weapon of War,"The project includes SGBV services as a core component ('SGBV services' listed under Component 1 basic health services). The PAD identifies 'high prevalence of GBV and SEA/SH in conflict-affected areas' as a social risk and notes 'potential for SEA/SH by project staff or implementing partners (rated High).' Escalation of conflict-related sexual violence would: (1) increase demand for clinical management of rape and SGBV services beyond project capacity; (2) create security risks for female health workers and community health workers (BHI includes 'female BHWs'); (3) increase risk of SEA/SH perpetrated by armed groups against female staff and beneficiaries; (4) undermine the project's ability to provide safe, confidential SGBV services if security deteriorates; (5) create additional trauma and health burdens on beneficiary populations.",0.75,P181385,"PAD identifies SGBV services as core component: 'maternal and neonatal health, child health, nutrition, immunization, family planning, SGBV services, malaria prevention and treatment.' Under environmental and social risks, PAD notes: 'high prevalence of GBV and SEA/SH in conflict-affected areas' and 'potential for SEA/SH by project staff or implementing partners (rated High).' Mitigation includes 'SGBV services and clinical management of rape training' and 'community health worker program (BHI) with female BHWs to reach vulnerable populations.' Escalation of conflict-related sexual violence would increase demand for these services and create security risks for female staff delivering them."
SS-001,Collapse of R-ARCSS Peace Agreement and Return to Full-Scale War,"Project governance and implementation depend on stable political leadership and institutional continuity at BoSS. The collapse of R-ARCSS and return to full-scale conflict could undermine government ownership, cause leadership changes at BoSS, and disrupt the Project Steering Committee's ability to provide policy guidance and oversee implementation.",0.85,P179278,"PAD identifies 'high' political and governance risk, noting 'risk of frequent changes in political leadership and appointees undermining Government ownership and causing project delays.' The project's two-tier governance structure (PSC chaired by BoSS Governor and TWG chaired by First Deputy Governor) depends on stable institutional leadership. The PAD acknowledges 'slow implementation of R-ARCSS with transitional period extended to February 2025' and notes the project is 'aligned with Revitalized Agreement on Resolution of Conflict (R-ARCSS) institutional reform objectives.' Current FCV risk SS-001 describes President Kiir's arrest of First Vice President Machar, systematic exclusion of SPLM-IO officials, and RJMEC warnings that the country has 'returned to war.'"
SS-002,Escalating Military Offensive and Atrocity Risks in Jonglei and Upper Nile States,"While the project is primarily office-based in Juba, escalating military operations and atrocities in Jonglei and Upper Nile could disrupt World Bank implementation support missions, affect staff security and safety, and create broader institutional instability that undermines BoSS's capacity to implement project activities.",0.75,P179278,"PAD acknowledges 'security situation remains volatile with intercommunal conflicts persisting' and notes 'Implementation support missions may face access constraints. Staff security and safety considerations for project personnel. Risk of project delays due to security-related disruptions.' The PAD states 'Project does not involve field-based activities in insecure areas; primarily office-based institutional strengthening in Juba,' but does not eliminate risks to Juba-based operations or World Bank mission access. Current FCV risk SS-002 describes SSPDF offensives with aerial bombardments, UN warnings of mass atrocities, and a massacre in March 2026 that killed 178 civilians."
SS-003,Mass Internal Displacement Surge Driven by Renewed Conflict,"The project indirectly supports displaced populations through financial sector development that could facilitate remittances. However, mass displacement surge could disrupt BoSS operations, reduce the formal financial sector user base (currently only 5.8% of adult population), and undermine the project's ability to achieve financial inclusion objectives for vulnerable populations.",0.7,P179278,"PAD identifies that the project 'indirectly supports displaced and refugee populations through financial sector development that could facilitate remittances (baseline US$1.20 billion in 2022, projected to grow to US$1.39 billion by 2026 with project support).' The PAD notes 'Approximately 2.2 million internally displaced persons and 2.2 million South Sudanese refugees residing in neighboring countries.' Current FCV risk SS-003 reports 280,000 people displaced since late December 2025, with over 235,000 displaced in Jonglei State alone, and internal displacement rising by 40% in 2025 to 3.2 million people nationwide. This surge could reduce the formal financial sector's reach and undermine remittance infrastructure development."
SS-004,"Politicized Repression of Civil Space, Opposition, and Judiciary","The project's governance structure and stakeholder engagement mechanisms depend on civil space and transparent institutional processes. Escalating repression of civil society, journalists, and political opponents could constrain the Project Steering Committee's ability to conduct 'wide stakeholder consultations' and 'build consensus among key stakeholders' as identified in PAD mitigation measures.",0.72,P179278,"PAD mitigation strategy for sector strategies and policies risk states: 'Ensure project alignment with broader reforms; seek high-level political endorsement for proposed financial sector reforms; conduct wide stakeholder consultations; build consensus among key stakeholders; establish coordination mechanisms with development partners.' The PAD also notes the project will establish a 'Financial Sector Coordination Group to be established by BoSS for partner coordination.' Current FCV risk SS-004 describes NSS arrests and harassment of civil society actors, journalists, and political opponents under the 2024 NSS Act, with at least 114 documented cases of censorship and arbitrary arrests between July 2022 and July 2025, which could severely constrain the stakeholder consultation and consensus-building processes the project depends on."
